gene,baseMean,log2FoldChange,lfcSE,stat,pval,adj_pval
DOCK11,9.76164834,0.48707773,0.16703356,2.91604709,0.00354497,0.19204708
C12orf4,4.6909032,0.71146833,0.24414283,2.91414795,0.00356661,
OOSP2,4.54009806,0.71944901,0.24692243,2.91366408,0.00357214,
ZNF703,13.2309342,-0.6035856,0.20719721,-2.9130971,0.00357863,0.19204708
PITPNM2,5.32478355,0.68824032,0.23629043,2.91268813,0.00358332,
FOXL3,8.58844701,0.67861019,0.23307576,2.9115434,0.00359648,0.19204708
DISP3,9.2988406,0.49714304,0.17076666,2.91124177,0.00359995,0.19204708
PKD1L2,8.89728201,0.52764261,0.18144308,2.90803385,0.00363709,0.19204708
TEAD4,10.6916442,-0.4919764,0.16918757,-2.9078754,0.00363893,0.19204708
SERBP1,25.6831285,-0.477563,0.16423314,-2.9078357,0.0036394,0.19204708
NEK6,7.92860823,0.51548661,0.17730368,2.90736551,0.00364487,0.19204708
C1orf68,9.85740563,0.71778906,0.24694969,2.90662067,0.00365356,0.19204708
SMIM21,10.0018402,0.47865475,0.16475365,2.90527562,0.0036693,0.19204708
PAG1,8.48908702,0.66466022,0.22880328,2.90494182,0.00367321,0.19204708
FAM174A,11.9288506,-0.4328215,0.14900576,-2.9047298,0.0036757,0.19204708
ZNF711,10.5338095,0.44998398,0.15491686,2.90468045,0.00367628,0.19204708
HNRNPD,12.5529079,-0.6206293,0.21380744,-2.9027486,0.00369903,0.1926123
CHFR,4.72577189,0.7748237,0.26720336,2.89975286,0.00373457,
GPAM,5.85029619,0.60777811,0.20965361,2.89896324,0.00374399,
TIGD7,11.153261,0.61101921,0.21097255,2.89620243,0.00377709,0.19604416
ZNF572,6.84289873,0.56063608,0.19406921,2.88884604,0.00386658,
DNAAF10,5.61745521,0.67875682,0.23503588,2.88788598,0.0038784,
DARS1,13.4279877,0.51796769,0.17949905,2.88562912,0.00390632,0.20158514
MRPL37,9.44433478,-0.4898274,0.16977502,-2.8851559,0.0039122,0.20158514
MAMSTR,15.2962838,-0.458653,0.15901028,-2.8844238,0.00392131,0.20158514
S100A3,8.08368705,-0.5070538,0.17594907,-2.8818213,0.00395384,0.20179252
PTRH2,8.48250262,0.56392788,0.19569089,2.88172781,0.00395501,0.20179252
OR6N1,8.06123259,0.58988358,0.20483348,2.87982007,0.00397902,0.20179252
FNDC9,8.60639736,0.51323081,0.17840986,2.87669537,0.00401863,0.20179252
MAN2B1,12.8419422,0.41006059,0.14257359,2.87613288,0.0040258,0.20179252
PPP1R17,10.1192359,0.4473824,0.15558918,2.8754082,0.00403505,0.20179252
KRI1,9.23442543,-0.4928547,0.17148305,-2.8740725,0.00405216,0.20179252
CABP2,10.2206064,0.47049146,0.16371012,2.87393024,0.00405398,0.20179252
SLX1A,12.245647,-0.4548017,0.15829498,-2.8731275,0.0040643,0.20179252
DNHD1,10.4361763,0.43518463,0.15147947,2.87289515,0.00406729,0.20179252
GABRA2,8.29598775,0.57264572,0.199357,2.87246357,0.00407285,0.20179252
CARNMT1,11.2864851,0.43807323,0.15251815,2.8722694,0.00407535,0.20179252
ZNF813,9.57034167,0.44626432,0.15549144,2.87002503,0.00410439,0.20230735
HOXC6,12.8745282,0.40807883,0.14221101,2.86953047,0.00411082,0.20230735
NKG7,9.30242176,0.4594267,0.16025307,2.8668823,0.00414537,0.20263228
CHRNB3,9.44565477,-0.5292992,0.18463861,-2.8666766,0.00414807,0.20263228
SYPL2,13.1327486,0.41995567,0.14652381,2.86612572,0.00415529,0.20263228
ARSK,9.29247902,0.48578289,0.16954667,2.86518687,0.00416763,0.20263228
PRPF8,4.10727661,0.71278362,0.24886094,2.86418436,0.00418085,
KRT14,259.107256,-1.338715,0.46757529,-2.8631004,0.00419518,0.20335893
RPL8,35.868773,-0.6217688,0.21727422,-2.8616778,0.00421405,0.20366227
NMRK2,9.15816316,0.52709217,0.18426079,2.86057688,0.00422871,0.20376071
ARHGAP6,9.09167524,0.58157693,0.20351175,2.85770692,0.00426714,0.20420438
TSGA13,7.58358507,0.50147574,0.17551522,2.85716381,0.00427445,0.20420438
HOMER3,8.595348,0.54135795,0.18974855,2.85302813,0.00433048,0.20420438
KRT27,9.06824144,0.48454574,0.16985042,2.85277927,0.00433387,0.20420438
PRPSAP2,12.2117731,0.42758274,0.14990362,2.85238437,0.00433926,0.20420438
RBM3,23.8150463,-0.4494649,0.15761724,-2.8516229,0.00434967,0.20420438
RFNG,7.88420976,0.79863739,0.28007674,2.85149491,0.00435142,0.20420438
PARP11,9.9575012,0.476694,0.16721167,2.85084173,0.00436037,0.20420438
ZNF875,8.81529627,0.62961546,0.22093495,2.8497776,0.00437498,0.20420438
RHOBTB1,9.26260288,0.45935435,0.16118967,2.84977538,0.00437501,0.20420438
UBA52,22.9932613,-0.4605134,0.16162909,-2.849199,0.00438295,0.20420438
CFAP58,14.7287866,0.42867692,0.15048179,2.8486964,0.00438987,0.20420438
USP40,8.68531361,0.58731009,0.20623352,2.8477916,0.00440237,0.20420438
ATP6V1E2,7.01716219,0.61631917,0.21650596,2.8466615,0.00441803,
C4orf51,9.8575638,0.49865796,0.17531096,2.84441977,0.00444924,0.20439175
LEXM,7.44435347,0.53153095,0.18689095,2.84407005,0.00445413,0.20439175
MAF1,7.88823825,0.53576782,0.18838619,2.84398677,0.00445529,0.20439175
RACK1,16.8698117,-0.5560774,0.19565122,-2.8421872,0.00448052,0.20439175
EIF4E2,9.81265439,0.43897115,0.15446766,2.84183216,0.00448551,0.20439175
XRCC2,128.723127,0.53266316,0.18747597,2.84123433,0.00449393,0.20439175
TACO1,13.0095597,0.39357953,0.13852801,2.84115482,0.00449505,0.20439175
SYNGAP1,10.8384219,0.48565082,0.17118035,2.83707105,0.00455295,0.204774
ZNF709,16.2170703,0.38211456,0.13473598,2.83602467,0.00456789,0.204774
SFN,14.203358,-0.6591626,0.23255826,-2.8343977,0.00459122,0.204774
ARHGEF39,9.89967711,0.46084537,0.16259085,2.83438695,0.00459137,0.204774
FA2H,12.6346568,0.747071,0.26376624,2.83232228,0.00462112,0.204774
FAM200A,8.75941504,0.46884422,0.16554135,2.83218798,0.00462307,0.204774
SLC17A1,7.78043279,0.49005781,0.1730903,2.83122628,0.00463699,0.204774
RDH13,16.6821134,-0.4280044,0.15117317,-2.8312192,0.00463709,0.204774
WDR18,11.4605936,0.44531168,0.15729972,2.83097559,0.00464063,0.204774
ABHD17B,11.2698185,0.43814309,0.15477012,2.83092824,0.00464131,0.204774
IKBKE,7.83638879,-0.5204659,0.18391229,-2.8299678,0.00465527,0.204774
GABPB1,9.06848438,0.45643201,0.16133257,2.82913733,0.00466737,0.204774
HPD,4.99669043,0.75094037,0.26546331,2.82879157,0.00467241,
CES1,14.7975512,0.48782688,0.17245984,2.82864038,0.00467462,0.204774
TLL2,9.79799708,0.43200186,0.15277538,2.82769291,0.00468848,0.204774
PSMA2,15.24566,-0.4986146,0.17647714,-2.8253776,0.00472249,0.204774
CCDC126,5.83378814,0.63147941,0.22360036,2.82414306,0.00474072,
DST,15.2389895,-0.5109726,0.180945,-2.8239114,0.00474415,0.204774
RPS9,35.1718769,-0.5916319,0.20953508,-2.8235457,0.00474957,0.204774
KDELR2,10.440756,0.4476078,0.15854082,2.82329691,0.00475325,0.204774
NPHP1,10.2222269,0.47437106,0.16804477,2.82288496,0.00475936,0.204774
ROR2,9.54036236,-0.5274196,0.18685437,-2.8226236,0.00476325,0.204774
SLIT1,8.51377495,-0.5334146,0.18900808,-2.8221789,0.00476986,0.204774
SGTA,16.7673695,0.43605962,0.15464652,2.81971835,0.00480658,0.20580329
GOT2,11.5938925,-0.4372722,0.15526304,-2.8163312,0.00485756,0.20721784
RBP5,11.1388938,0.50201576,0.17828404,2.81581992,0.00486529,0.20721784
FBXO9,6.25382844,0.55785278,0.19818473,2.81481213,0.00488058,
KRTAP5-7,8.84239247,0.48514534,0.17241957,2.81374861,0.00489675,0.20747364
ACSL4,9.21727614,0.46853215,0.16653897,2.81334839,0.00490285,0.20747364
TMIGD1,9.78669061,0.44665139,0.15878741,2.81288909,0.00490986,0.20747364
KLHL8,11.5517174,0.48298441,0.17184657,2.8105561,0.0049456,0.20843818
MYH6,6.13146759,0.56752275,0.2019496,2.81021973,0.00495077,
HMX3,6.65446927,0.5462652,0.19441622,2.80977171,0.00495767,
GABBR2,9.35708974,0.48720235,0.17342188,2.80934757,0.0049642,0.2085215
HNRNPA3,69.2859646,-0.4238947,0.15093267,-2.8085022,0.00497725,0.2085215
PABPC3,10.7288204,0.445156,0.1585361,2.80791572,0.00498633,0.2085215
ELANE,9.3056353,-0.516651,0.18433967,-2.8027117,0.00506749,0.21136221
MTRNR2L7,8.04304476,0.58941091,0.21036202,2.8018884,0.00508044,0.21136221
SUV39H1,7.84730518,0.51596838,0.18421709,2.80087143,0.00509648,0.21148435
PRORP,12.7352911,0.38164444,0.13632364,2.79954697,0.00511744,0.21180941
MCUR1,13.7377585,-0.5147449,0.18392997,-2.7985915,0.0051326,0.21188656
SNX13,9.61208594,-0.4443466,0.15882128,-2.7977775,0.00514555,0.21188656
IFITM2,28.9754855,-0.4055942,0.14508731,-2.7955181,0.00518166,0.2128304
OBSCN,14.1447072,-0.4961486,0.17758601,-2.7938495,0.00520847,0.21334853
MTMR7,7.66174181,0.5255936,0.18817636,2.79309052,0.00522071,0.21334853
CCDC198,5.51579761,0.69451137,0.2488503,2.79088014,0.00525649,
MPZL1,12.8599665,-0.4294238,0.15393346,-2.7896714,0.00527616,0.21507001
NDUFA13,10.1701035,-0.6711383,0.24066206,-2.7887166,0.00529173,0.21516166
CENPVL1,5.44601807,0.57254342,0.20532136,2.78852341,0.00529489,
PPIL1,6.90518819,0.50371289,0.1808072,2.7859116,0.00533774,
ATF2,11.4320231,0.46218492,0.16590156,2.78589864,0.00533796,0.2164957
GKAP1,11.6681097,-0.4550225,0.16340848,-2.7845711,0.00535986,0.21683914
TRIQK,6.38224105,0.5404284,0.19413273,2.78380876,0.00537247,
SMIM33,9.99518344,0.45886705,0.16492514,2.7822747,0.00539793,0.21767232
CLPSL2,10.5278065,0.46250996,0.16626853,2.78170471,0.00540742,0.21767232
HAUS3,8.43158604,0.47822051,0.17209325,2.77884533,0.00545525,0.21856369
TRAF6,11.7436866,0.46851567,0.16868206,2.77750733,0.00547776,0.21856369
SYCP1,7.71008598,0.46725032,0.16825161,2.77709267,0.00548475,0.21856369
RPS15,50.4932103,-0.504862,0.18187797,-2.7758284,0.00550613,0.21856369
RPLP0,29.1900964,-0.5264229,0.18969551,-2.7750941,0.00551857,0.21856369
ARF1,11.7014139,-0.5374008,0.19367114,-2.7748108,0.00552338,0.21856369
CALHM3,9.24369153,0.46101825,0.16614742,2.77475413,0.00552435,0.21856369
EXOC3L4,6.59758665,0.50065457,0.18049046,2.77385614,0.00553962,
KRT8,31.3534937,-0.4337041,0.15635442,-2.7738527,0.00553967,0.21863431
METTL7B,6.60762347,0.54983308,0.19841957,2.7710628,0.00558737,
SMR3B,10.3387139,0.44954123,0.16232331,2.76941876,0.00561564,0.2206046
ZNF429,9.79863133,0.49859637,0.18004133,2.76934394,0.00561693,0.2206046
GPR63,8.05698477,0.53504678,0.19345613,2.76572665,0.00567961,0.222525
RPS3,60.9665382,-0.5492277,0.19871197,-2.7639385,0.00571083,0.22320636
NAT1,9.08184304,0.47017419,0.17031317,2.76064488,0.00576874,0.22381063
TAFA3,7.66835323,0.48594689,0.17610461,2.75942176,0.00579038,0.22381063
EEF1D,35.9237549,-0.4536384,0.16440357,-2.7592975,0.00579258,0.22381063
CDC20B,7.76088636,0.58040407,0.21036191,2.75907401,0.00579654,0.22381063
ULBP3,6.68000889,0.58336551,0.2114638,2.75870158,0.00580315,
NPB,9.39057478,-0.5222527,0.1893292,-2.7584371,0.00580785,0.22381063
DDX20,9.87307178,0.43266016,0.15685497,2.75834518,0.00580948,0.22381063
RND1,5.30770247,0.64973599,0.235689,2.7567514,0.00583787,
OR4D10,10.8805229,0.43491494,0.15780869,2.7559632,0.00585196,0.22491025
SKP2,13.2588815,0.44670407,0.16221197,2.75382934,0.00589025,0.2253468
PSMD4,12.7998785,-0.3975632,0.14437529,-2.7536787,0.00589296,0.2253468
RASGRP2,11.6188683,0.405701,0.14740042,2.75237342,0.0059165,0.2253468
ARSA,12.4979228,-0.4651852,0.16906879,-2.751455,0.00593312,0.2253468
UBE2J1,9.84213838,0.42666984,0.15507063,2.75145495,0.00593312,0.2253468
BRMS1,11.7072242,-0.4493652,0.16340078,-2.75008,0.00595807,0.22576338
KIAA0754,8.96547477,0.48001875,0.17462466,2.74885998,0.00598029,0.22607467
SNURF,16.6526345,-0.4101325,0.14925207,-2.7479187,0.00599749,0.22609875
RIT2,8.51075982,0.47860264,0.17431841,2.7455656,0.00604067,0.22609875
BANK1,16.3216422,-0.4856063,0.17688304,-2.7453524,0.0060446,0.22609875
SLC10A6,13.0658601,-0.3828878,0.13946831,-2.7453391,0.00604484,0.22609875
HUS1,9.56410659,0.44437671,0.16190201,2.74472624,0.00605614,0.22609875
CFAP47,9.59783533,0.47687898,0.17390631,2.74216031,0.00610365,0.22609875
HMGB2,14.3022839,-0.4218381,0.15383475,-2.7421506,0.00610383,0.22609875
DGKD,8.75126511,0.43060255,0.15703981,2.7419962,0.0061067,0.22609875
PPP4R3B,11.2868468,-0.4662871,0.17006554,-2.7418084,0.0061102,0.22609875
PGPEP1,10.9298069,0.4515213,0.16471496,2.74122818,0.006121,0.22609875
KLC3,13.3729929,-0.3757413,0.13713261,-2.7399849,0.0061442,0.22623948
CCL24,25.6629239,-0.5910415,0.21578098,-2.7390806,0.00616113,0.22623948
KRT5,444.590391,-1.1018449,0.4023189,-2.738735,0.00616761,0.22623948
ADAMTS3,14.5241096,-0.4402553,0.16081987,-2.7375678,0.00618954,0.22623948
LUC7L3,16.5713594,-0.4382106,0.16010622,-2.736999,0.00620025,0.22623948
CDC45,10.06005,0.49737716,0.18181662,2.7355978,0.00622671,0.22623948
MAP2,8.41039494,0.48140529,0.17618361,2.7324068,0.00628735,0.22623948
TOMM7,17.1584206,-0.4214194,0.15427086,-2.7316852,0.00630113,0.22623948
WRN,8.08659358,0.50499408,0.18487845,2.73149239,0.00630482,0.22623948
DQX1,10.3707973,0.41678499,0.15265767,2.73019363,0.00632971,0.22623948
DGKK,7.54062672,0.55219048,0.20232783,2.72918697,0.00634907,0.22623948
ZNF821,11.9830714,-0.3851002,0.14111185,-2.7290423,0.00635186,0.22623948
PTCH1,10.0843286,0.45468607,0.16664854,2.72841314,0.00636398,0.22623948
SLC44A2,11.4095488,-0.4445919,0.16297835,-2.7279203,0.0063735,0.22623948
HOXC4,12.6048509,0.50497416,0.1851623,2.72719752,0.00638748,0.22623948
ULBP1,53.1071418,0.46414531,0.17021989,2.7267395,0.00639635,0.22623948
NPPA,8.90304186,0.49701248,0.18229978,2.7263471,0.00640396,0.22623948
SPRR4,6.8770111,0.73026941,0.26794356,2.72545985,0.0064212,
CIR1,11.3869303,0.42544861,0.15611205,2.72527724,0.00642475,0.22623948
KDM4D,7.27670024,0.56402671,0.20696751,2.72519447,0.00642636,0.22623948
SLC26A11,9.73716566,-0.4579539,0.16807071,-2.7247692,0.00643465,0.22623948
CXorf51B,8.52641971,0.54874391,0.20140157,2.7246258,0.00643744,0.22623948
LTB,10.9973242,-0.4878997,0.17913449,-2.7236502,0.00645648,0.22623948
MAPK13,9.70959812,-0.4319062,0.15858694,-2.7234661,0.00646008,0.22623948
GPR155,11.8622326,0.43538989,0.15986939,2.72340999,0.00646118,0.22623948
SRBD1,8.65666238,0.48251935,0.17725085,2.72224003,0.0064841,0.22638049
NR2E1,9.22812781,0.50393352,0.18518309,2.72127176,0.00650313,0.22638049
GGT6,9.53298761,0.47723286,0.17538487,2.72106066,0.00650728,0.22638049
PATE4,7.12101775,0.5192844,0.19089266,2.72029528,0.00652236,
TBC1D10C,4.86074767,0.69559907,0.25572488,2.72010716,0.00652608,
ADAM9,12.180761,-0.4327509,0.15917221,-2.7187591,0.00655273,0.22680088
TYRP1,10.1946904,-0.5939706,0.21851128,-2.7182604,0.00656262,0.22680088
YBX3,22.1418597,-0.5254607,0.19331994,-2.7180883,0.00656603,0.22680088
SLC22A31,11.035446,0.4128258,0.15190818,2.71760091,0.00657571,0.22680088
NDST3,11.1409967,0.46095608,0.16967167,2.7167534,0.00659257,0.22680088
STIM2,8.888611,0.67004675,0.24668639,2.71618853,0.00660383,0.22680088
HMG20A,7.49239821,0.51496604,0.18963999,2.71549295,0.00661772,0.22680088
SLC9A3R2,11.3804229,-0.4829036,0.17811571,-2.7111792,0.00670444,0.22928013
FHDC1,6.78338272,0.54441213,0.2008101,2.7110794,0.00670646,
HECTD2,9.13004361,0.47549509,0.17543951,2.71030792,0.00672208,0.22928013
H1-3,11.7150719,0.42898991,0.15831138,2.7097856,0.00673267,0.22928013
MYBPC2,8.03354191,-0.5820532,0.21493778,-2.7080077,0.00676885,0.23002676
CYP4F11,10.539663,0.42252075,0.15608903,2.70692145,0.00679103,0.23029589
TSPAN1,10.0955756,0.42387771,0.15666967,2.70555056,0.00681913,0.23060384
GALNT7,7.53787954,0.52172765,0.19286921,2.7050853,0.00682869,0.23060384
PPARD,5.90729538,0.59603725,0.22037283,2.7046767,0.00683709,
OTUD1,6.01450561,0.63269752,0.23401377,2.70367647,0.0068577,
TFF1,10.7141129,-0.5019705,0.18566792,-2.7035932,0.00685942,0.23079747
DTX4,8.62866857,0.45656765,0.16894881,2.70240222,0.00688404,0.23079747
FOXE1,11.7191388,0.39267844,0.14532285,2.70211079,0.00689008,0.23079747
BEST4,7.91965793,0.58741359,0.21739658,2.70203693,0.00689161,0.23079747
RPL29,45.8877149,-0.4416131,0.16352669,-2.7005567,0.00692235,0.23087113
FAAP20,8.14592189,-0.4968426,0.18397806,-2.7005537,0.00692242,0.23087113
RPS12,85.2937776,-0.5308555,0.19692868,-2.695674,0.00702464,0.23259455
GPALPP1,9.03876436,0.50927724,0.18893628,2.69549731,0.00702836,0.23259455
C1QB,10.9723979,-0.4535386,0.16829515,-2.6949002,0.00704097,0.23259455
CRHR2,6.93063593,0.50345164,0.18688945,2.69384738,0.00706325,
FCRLA,8.22892575,0.44926476,0.16678259,2.69371503,0.00706605,0.23259455
CD44,31.8759092,-0.4469756,0.16594704,-2.6934831,0.00707097,0.23259455
MICALL2,18.2292493,-0.5299519,0.19675658,-2.6934394,0.0070719,0.23259455
ACD,7.75957893,0.66083367,0.24541014,2.69277241,0.00708606,0.23259455
SLC25A14,10.3398787,0.48068533,0.17853534,2.69238196,0.00709436,0.23259455
GCKR,7.8728512,0.55161903,0.20491506,2.69193995,0.00710377,0.23259455
ANGEL1,9.91644744,0.43888762,0.16309023,2.69107246,0.00712227,0.23272818
VLDLR,6.26731985,0.63136973,0.23476516,2.68936725,0.00715876,
VILL,9.92235153,0.41341149,0.15373436,2.68912878,0.00716388,0.23328564
FKBP7,8.41950369,0.44890824,0.1669694,2.68856591,0.00717597,0.23328564
ZNF432,13.6238477,0.35562971,0.13229025,2.6882533,0.00718269,0.23328564
ZNF766,11.8210169,0.40221191,0.14972102,2.68640919,0.00722246,0.233398
WDR76,7.94441262,0.65056743,0.24217968,2.68630064,0.0072248,0.233398
LTF,12.4356993,0.46595798,0.17347121,2.68608241,0.00722953,0.233398
RBMXL3,4.91522765,0.64093208,0.23867791,2.68534308,0.00724554,
VSTM2L,9.98220003,0.43223191,0.16097743,2.68504664,0.00725197,0.23365524
PLAUR,7.08932706,0.49658298,0.18503224,2.68376467,0.00727983,
ZBED1,5.02988901,0.58335813,0.21744,2.68284644,0.00729985,
PRDM5,14.3811671,-0.386971,0.14424193,-2.6827911,0.00730106,0.23476826
GGT5,6.25610238,0.55333488,0.20627611,2.68249621,0.0073075,
LSM7,6.26272963,0.56734508,0.21154725,2.68188355,0.00732089,
WDR17,8.16167324,0.48604774,0.18126482,2.68142348,0.00733097,0.2352614
COL19A1,7.22791978,0.51862079,0.19343053,2.68117335,0.00733645,
C12orf40,7.94677526,0.54085481,0.20180943,2.68002738,0.00736161,0.23559174
SLC25A6,19.1083197,-0.5117384,0.19098596,-2.6794557,0.0073742,0.23559174
RPL24,30.0105345,-0.442798,0.16528708,-2.6789634,0.00738505,0.23559174
PERP,49.7137598,-0.5782862,0.21603551,-2.676811,0.00743266,0.23602446
SBDS,22.9842892,-0.3957854,0.14786424,-2.6766811,0.00743554,0.23602446
UQCRQ,12.1375024,-0.4093678,0.15298308,-2.6759028,0.00745283,0.23602446
ARHGEF15,14.5602006,-0.4513527,0.16873,-2.6749994,0.00747294,0.23602446
MYL12B,37.4935159,-0.3008694,0.11250377,-2.6743054,0.00748842,0.23602446
JUNB,13.0052771,-0.4026615,0.15057429,-2.6741717,0.00749141,0.23602446
TFIP11,13.2237231,0.3799633,0.14210907,2.67374425,0.00750096,0.23602446
GIPC2,8.84163996,0.46497779,0.17401606,2.67203959,0.00753918,0.23645448
UACA,8.13007629,0.46736251,0.17498746,2.6708343,0.0075663,0.23645448
SH3BGRL2,7.41591933,0.53215194,0.1992635,2.67059421,0.00757171,0.23645448
C2orf66,11.984146,0.39509842,0.14794772,2.67052722,0.00757322,0.23645448
ZNF182,8.36023261,0.45962229,0.17219248,2.66923565,0.00760241,0.23672502
C19orf33,11.2292866,-0.4089785,0.15324164,-2.6688467,0.00761122,0.23672502
EPDR1,11.8751557,0.44966326,0.16860288,2.6669964,0.00765325,0.23712166
OPRM1,8.32434361,0.50286521,0.18858599,2.66650355,0.00766448,0.23712166
MAGEB10,7.41712434,0.48525594,0.18203602,2.66571392,0.0076825,0.23712166
VSIG8,13.1954975,-0.4161091,0.15616922,-2.664476,0.00771084,0.23712166
ATRN,9.05105827,-0.5092479,0.19119022,-2.6635669,0.0077317,0.23712166
BICRA,11.3228958,0.42216135,0.15850637,2.66337148,0.0077362,0.23712166
TBC1D31,10.153756,0.40900905,0.15359999,2.66281949,0.0077489,0.23712166
TRPT1,9.82963921,-0.4356786,0.16366816,-2.6619631,0.00776864,0.23712166
DUOXA1,16.0748945,0.44702675,0.16796937,2.66135877,0.0077826,0.23712166
POU3F4,9.65745138,0.42793982,0.16086545,2.66023441,0.00780863,0.23712166
CSTF1,7.27405427,0.50145709,0.18850399,2.66019349,0.00780958,0.23712166
ARL4A,23.638556,-0.3762562,0.14145698,-2.6598631,0.00781724,0.23712166
TMEM266,5.78664685,0.55138597,0.20733797,2.65935843,0.00782896,
REPS1,8.97905465,0.45985988,0.17292241,2.65934222,0.00782934,0.23712166
PLEC,39.488834,-0.5882435,0.22121867,-2.6591042,0.00783487,0.23712166
CNKSR1,7.62644558,-0.5111489,0.19233441,-2.6576053,0.0078698,0.23712166
EID2,8.44798775,0.43865177,0.16507989,2.65720893,0.00787906,0.23712166
CFHR2,8.25192175,0.46936157,0.17664814,2.65704232,0.00788295,0.23712166
MT1E,11.2000322,-0.4339254,0.16336435,-2.6561818,0.0079031,0.23712166
LMBRD2,11.4025015,0.42987659,0.16187427,2.6556202,0.00791627,0.23712166
PAK5,8.83280963,0.53639489,0.2020179,2.65518492,0.00792649,0.23712166
ACP7,7.56452587,0.53035622,0.19976269,2.65493133,0.00793246,0.23712166
TYW1,15.4304786,-0.400983,0.15108391,-2.654042,0.00795339,0.23730808
MEA1,8.55040613,0.48670967,0.18343848,2.65325829,0.00797188,0.23742095
ITGB2,5.77953072,0.6785234,0.2557648,2.65291945,0.00797989,
FANCA,10.7512418,-0.4911308,0.18523842,-2.6513441,0.00801721,0.23800804
FSCN3,8.22975686,0.46150264,0.17407437,2.65118092,0.00802109,0.23800804
DCTN1,12.2237076,-0.4520508,0.17061497,-2.6495378,0.0080602,0.23846264
KCNF1,7.68239669,0.48586882,0.18339555,2.64929449,0.008066,0.23846264
BLCAP,10.2043278,-0.4758079,0.17963975,-2.6486781,0.00808073,0.23846264
CALHM5,6.33184794,0.56364095,0.21280469,2.64863034,0.00808187,
OR51B6,9.87526023,0.48592331,0.18353649,2.6475569,0.00810757,0.23856148
FAM205C,9.01161348,0.45118499,0.17044207,2.64714567,0.00811744,0.23856148
LYPD5,10.4288005,0.43669637,0.16499725,2.64668882,0.00812841,0.23856148
MIDEAS,14.3715747,-0.4271883,0.16150825,-2.6449937,0.00816924,0.23922927
CARD11,7.72247792,-0.514542,0.1945927,-2.6442001,0.00818842,0.23922927
PCGF3,9.38946973,-0.4601695,0.17406912,-2.643602,0.00820291,0.23922927
DND1,16.3521636,-0.3979921,0.15056689,-2.6432909,0.00821045,0.23922927
VAC14,8.07689978,0.44894769,0.16989584,2.6424878,0.00822994,0.23933336
RETREG1,7.45329126,0.48086377,0.18206273,2.64119821,0.00826134,0.23933336
ABITRAM,12.2315073,0.38839138,0.14705565,2.64111834,0.00826329,0.23933336
ANLN,13.7402051,-0.3837428,0.1453493,-2.640142,0.00828713,0.23933336
TBL3,8.33254981,-0.4634918,0.17555843,-2.6401002,0.00828815,0.23933336
PRUNE1,8.48041998,0.45770506,0.173548,2.63733978,0.00835591,0.24064303
KCNJ12,13.3976244,-0.3913429,0.14840239,-2.637039,0.00836332,0.24064303
LAMP1,10.3102227,-0.4441604,0.16856826,-2.6348994,0.00841622,0.24143196
SPATC1L,5.13393146,0.60233429,0.22865073,2.6342986,0.00843113,
KATNIP,13.9484817,0.36897957,0.14009405,2.63379901,0.00844355,0.24143196
TACR2,9.86916963,0.43689482,0.16588034,2.63379499,0.00844365,0.24143196
GHR,9.27325369,0.48049733,0.18248332,2.63310272,0.00846088,0.24143196
SGCB,9.56107555,0.45219128,0.17177849,2.63240922,0.00847817,0.24143196
WNT1,7.30476275,0.50092021,0.19033797,2.63174082,0.00849486,0.24143196
P4HB,17.7070998,-0.4807233,0.18266523,-2.6317179,0.00849544,0.24143196
BMP3,9.05073416,0.44753571,0.17009466,2.63109789,0.00851095,0.24144778
ZNF263,7.64628961,-0.5811656,0.22096137,-2.6301681,0.00853427,0.24168441
RGS9BP,8.40371238,0.4456857,0.16958602,2.62808047,0.00858682,0.24253085
ZCCHC2,14.8681325,-0.5327951,0.20275421,-2.6277881,0.0085942,0.24253085
PLPP1,5.62155002,0.64744064,0.24657821,2.62570093,0.00864708,
CAPG,11.918852,-0.4429949,0.16877621,-2.6247474,0.00867133,0.24428021
GPR132,9.26981819,0.41762556,0.15916775,2.62380761,0.00869529,0.24452848
APOL3,8.22862594,0.47334525,0.18045827,2.62301771,0.00871547,0.24466989
DUSP29,4.89300947,0.60259465,0.22984691,2.62172178,0.00874868,
SSX4B,11.5413808,0.45614033,0.17400744,2.6213841,0.00875735,0.24479587
MAGED1,9.29976848,0.41030267,0.15652861,2.62126308,0.00876046,0.24479587
C12orf73,7.46388367,0.53213504,0.20302216,2.62106878,0.00876546,0.24479587
UPP2,8.00202924,0.48577352,0.1853871,2.62032002,0.00878473,0.24491035
NKX2-8,6.86919039,-0.5613598,0.21424603,-2.6201643,0.00878874,
POLG2,7.94606668,-0.4934144,0.18838892,-2.6191264,0.00881553,0.24495779
MSX2,7.62499996,0.50475046,0.19274888,2.61869462,0.00882669,0.24495779
COX5A,18.1431043,-0.3686695,0.14079515,-2.6184818,0.0088322,0.24495779
VPS28,9.87456047,-0.4433611,0.1694279,-2.6168128,0.0088755,0.24495779
IL16,8.20785013,0.4931844,0.18848157,2.61661873,0.00888055,0.24495779
SLC39A9,8.45061754,0.45409297,0.17356782,2.61622793,0.00889072,0.24495779
R3HDM4,21.352414,-0.376966,0.14412368,-2.6155732,0.00890778,0.24495779
CLDN8,11.7287452,0.40895079,0.15640722,2.61465414,0.00893178,0.24495779
STAR,10.3138591,0.39920364,0.15269044,2.61446393,0.00893676,0.24495779
