SuperPathway,SubPathway,metabolite_name,annotation_confidence,Formula,Mass,RT,CAS ID,Mode,KEGG,HMDB,C001_June_Pre,C002_June_Pre,C003_June_Pre,C004_June_Pre,C001_Aug_Pre,C002_Aug_Pre,C003_Aug_Pre,C004_Aug_Pre,C001_Sept_Pre,C002_Sept_Pre,C003_Sept_Pre,C004_Sept_Pre,C001_Sept_Post,C002_Sept_Post,C003_Sept_Post,C004_Sept_Post,C001_Nov_Post,C002_Nov_Post,C003_Nov_Post,C004_Nov_Post,C001_Dec_Post,C002_Dec_Post,C003_Dec_Post,C004_Dec_Post
Energy metabolism,Pentose phosphate pathway,Ribose,1,C5H10O5,150.0531,2.26,50-69-1,ANPNEG,C08353,HMDB00283,5.4892593916338015,5.495346987041623,5.258088202056181,5.39405397923988,5.299945512312546,5.302548021656629,5.31064403995436,5.356979682901673,5.291861703638884,5.357690011153498,5.3707006820579535,5.311395049185543,5.3415803201637875,5.268342509222705,5.365563043959147,5.35204004615462,5.273031845319098,5.314890190647677,5.295012168012315,5.334664212333812,5.319174374603134,5.276124578039735,5.334033931365626,5.352486996550041
Energy metabolism,Pentose phosphate pathway,Gluconic Lactone,1,C6H10O6,178.0484,2.22,90-80-2,ANPNEG,C00198,HMDB00150,5.301633462677792,5.257783656621172,5.157709353114451,5.4036482201440705,5.475785339027946,5.1588830317994185,5.451878962618516,5.319861927559035,5.718437744054574,5.554703891878936,5.569507923216916,5.810356065939753,5.422405315774561,5.396344436515458,5.0576619206678775,5.434332053167455,5.174635092159996,5.4125304321374434,5.2519040684020695,5.51301159438573,5.218966959588642,5.344816535202339,5.0224617771684965,5.554412591437866
Energy metabolism,Pentose phosphate pathway,Ribose 5-Phosphate,1,C5H11O8P,230.0195,9.2,4300-28-1,ANPNEG,C00117,HMDB01548,4.581971719381328,4.395649066693449,4.4172789997541635,4.213675508722803,4.530157163445302,4.274788273515823,4.407352147695698,4.476110344410089,4.53736101907666,4.174320655127516,4.250115401406312,3.996429708848716,4.4220968344940665,4.11221040519174,4.470544110798867,4.3257339871770455,4.329036664687582,4.407354357604801,4.593040044862242,4.3017147722097135,4.22473734272775,4.243233065158888,4.170896260562633,4.36934464189067
Energy metabolism,Pentose phosphate pathway,6-Phosphogluconic Acid,1,C6H13O10P,276.0179,8.5,53411-70-4,ANPNEG,C00345,HMDB01316,5.1390919228010095,5.010092090206735,5.052569290369029,4.991557785418757,5.02438672923728,5.106963912848343,5.081730297528973,5.08435782470676,5.1044778926996095,5.143274049780808,5.176972272164062,5.068019164610884,5.124859144851674,5.137026684406229,5.103289102081465,5.168179748969913,5.161020127847713,5.109373330559648,5.152395069841757,5.145013261239595,5.184808646122929,5.140150278409794,5.089107820406363,5.214438759022372
Purine  and pyrimidine metabolism/nucleotide metabolism,Purine metabolism,Purine,1,C5H4N4,120.0427,2.69,120-73-0,ANPNEG,C15587,HMDB01366,5.798225671345715,5.2247290594716596,5.767868637381945,5.461219011723676,5.531747330256294,5.238947645730116,5.5219298182029,5.522788532947571,5.431195965397019,5.079735341713666,5.474829090283218,5.562820360503689,5.821752881188231,5.545874421869729,5.651919675156557,5.633806265871004,5.5945160801924425,5.371110365609197,5.844937631646214,5.464634685439154,5.479681819458974,5.644152905049394,5.958006778682782,5.665691567262496
Purine  and pyrimidine metabolism/nucleotide metabolism,Purine metabolism,Adenine,1,C5H5N5,135.0547,4.49,73-24-5,ANPPOS,C00147,HMDB01384,4.5602194914781204,3.3458818420505025,3.7743012247238856,3.946418217742316,,4.178506446510553,,3.778111872565463,4.0985437054515055,3.2543858812172286,3.295758587105373,3.2951744082255727,3.6382530763204732,4.146249000864542,4.143584633038818,4.225283171570358,3.7893075001368155,3.73165031944852,,3.816550169107193,3.370005592011972,5.159909922028393,3.774108536923934,3.9011310332264966
Purine  and pyrimidine metabolism/nucleotide metabolism,Purine metabolism,3-Methyladenine,1,C6H7N5,149.068,9.61,5142-23-4,ANPPOS,C00913,HMDB11600,4.8178529531020216,4.812487472485945,4.891437987828379,4.79669059201732,4.782467320867956,4.8719719062173015,4.7472549207762205,4.9076764252503535,4.74058428106395,4.815001361370262,4.799229824714902,4.766744836481983,4.773683781424754,4.839163053957668,4.798431993221864,4.84900857475057,4.8102736597340545,4.8649801267701385,4.856801910951579,4.81303360615791,4.744205019801106,4.886665648574414,4.868464630295285,4.850462065078718
Purine  and pyrimidine metabolism/nucleotide metabolism,Purine metabolism,Hypoxanthine,1,C5H4N4O,136.0418,3.19,68-94-0,ANPPOS,C00262,HMDB00157,7.173825784166539,7.1087015479745554,7.14178575910937,6.835064165300111,6.797492456818784,6.67079273820391,6.787399187204511,7.036796912468375,3.2763519528410088,3.799253819768975,,3.868475918250189,7.654188944612004,7.3468730142720275,7.5870206965158715,7.647743118878535,6.6047115000767835,6.863016366162021,6.876986415764258,6.991803126554268,5.878658783462818,5.688678719601842,6.271478691318856,6.366796569919471
Purine  and pyrimidine metabolism/nucleotide metabolism,Purine metabolism,Xanthine,1,C5H4N4O2,152.035,2.32,69-89-6,ANPNEG,C00385,HMDB00292,5.385546576344557,5.411361409114951,5.380124736112491,5.08651429812368,4.994600561630552,5.267421669236797,5.076972681067613,5.307273913300052,4.866845654112444,4.865631147565668,4.958287356494903,4.596239947755123,5.32151641002882,5.229020300039823,5.222661855832657,5.799706236850428,5.148575510552708,5.289620832332912,5.300666121641863,5.4426622284843,5.0232631624938,5.170750315178435,5.056045699036559,5.319870868564675
Purine  and pyrimidine metabolism/nucleotide metabolism,Purine metabolism,Allantoin,1,C4H6N4O3,158.043,2.2,97-59-6,ANPNEG,C01551,HMDB00462,4.957641521714542,4.644783524528691,4.644503876451831,4.9284703621938295,4.648996054796296,4.81393268469723,4.6170188034890485,4.96313088517862,4.53528791579157,5.231784492656957,5.249887054732911,5.085656202295726,5.006215662431451,4.834066256173737,4.256421863252526,4.95570799767949,4.768109449658396,5.275070525057131,4.694774672315063,4.989119877747426,5.076678301723592,5.253361512817536,4.722934781085349,5.1506253644329
Purine  and pyrimidine metabolism/nucleotide metabolism,Purine metabolism,Uric Acid,1,C5H4N4O3,168.0296,3.01,69-93-2,ANPNEG,C00366,HMDB00289,7.4377959394680575,7.6173415373445135,7.7682845659770905,7.756275204887526,7.746624057498204,7.548957572824506,7.371587835659149,7.69862365539136,7.726378802618798,7.504032105456652,7.396521669307388,7.653197197386534,7.742071713981488,7.614978417293112,7.2658992141906715,7.652144013425119,7.791357917971003,7.545918731489129,7.50017982342774,7.709605213760845,7.757345406239451,7.54093145012856,7.4197541097850825,7.681224706727269
Purine  and pyrimidine metabolism/nucleotide metabolism,Purine metabolism,5-Hydroxyisourate,1,C5H4N4O4,184.0243,1.68,,ANPNEG,C11821,HMDB11821,5.358297179319663,5.304059466217599,5.585362353487258,5.393147190429089,5.47392411007865,5.311191880696172,5.07553053818143,5.5000796942234125,5.547533008013518,5.287707025499009,5.302047657267662,5.42028175978477,5.423381057781007,5.3481996848331415,5.128517197263125,5.419668160251665,5.565877203365812,5.2197995247185,5.418510597336734,5.394039781394251,5.414519774574617,5.3321022060471375,5.098147550861187,5.424422119035929
Purine  and pyrimidine metabolism/nucleotide metabolism,Purine metabolism,Adenosine,1,C10H13N5O4,267.1003,3.41,58-61-7,ANPPOS,C00212,HMDB00050,3.88590922747106,4.3044588593129225,4.1472480007391646,3.850249308384402,,,,3.3242682530184355,4.382059749102491,,,3.9013409315907754,3.641863412844134,3.7896789108365834,4.047727232773693,3.810880249490008,,,,3.6348873890145006,3.3503108313862464,6.038885902230887,3.9268272581596477,3.594257378667245
Purine  and pyrimidine metabolism/nucleotide metabolism,Purine metabolism,Inosine,1,C10H12N4O5,268.0814,3.26,58-63-9,ANPNEG,C00294,HMDB00195,4.88948065099845,4.9047133278292145,4.934668550266409,4.387924889138875,5.101008076224962,4.085548508943042,4.409013541576864,5.248336498673482,,3.384169118032556,,,6.895695634705324,5.784034776388651,6.4713823752398705,6.900454088102732,4.75088282203173,5.123964281693831,4.759152730420915,5.207134627859366,3.7432295779429867,4.289479250349079,3.41968435350574,3.412469787639787
Purine  and pyrimidine metabolism/nucleotide metabolism,Purine metabolism,Succinoadenosine,1,C14H17N5O8,383.1176,8.32,4542-23-8,ANPNEG,,HMDB00912,4.733409303173426,4.5681766046867445,4.043594887511649,4.418734209627918,4.261753760466947,4.565739703656084,4.724312168547087,4.459467427250751,4.107900220488442,4.544375540043048,4.682636517082309,4.467914888772306,4.386270432647376,4.5200174150686605,4.60638802997478,4.366030327020959,4.321884552203817,4.5893989599777205,4.710731968891421,4.447286439439606,4.492972317702962,4.541384891123799,4.7028563498343825,4.47642698703104
Purine  and pyrimidine metabolism/nucleotide metabolism,Purine metabolism,Adenylosuccinate,1,C14H18N5O11P,463.0606,9.34,,ANPNEG,C03794,HMDB00536,4.133249814741172,4.042235976445193,3.997118996906111,3.970364405749942,3.977748245087309,4.226130562099808,3.9893895640272294,4.144262773761991,4.1309368580364785,4.131783818805258,4.041927722100859,3.632293160624777,4.02744868901531,4.142008196013341,4.031767467265166,4.336634617239437,4.173397534802557,3.9626985074597165,4.279177859370245,3.9236448045735384,4.2216090397792145,4.0346108118003965,3.9963341092350793,4.129141523208431
Purine  and pyrimidine metabolism/nucleotide metabolism,Purine metabolism,5'-Phosphoribosylglycinamide(GAR),1,C7H15N2O8P,286.0591,8.83,10074-18-7,ANPNEG,C03838,HMDB02022,4.221088590549413,4.244740368556947,4.322349150049204,4.358601206131058,4.326664530230453,4.404791994988559,4.217828084907264,4.326459166666881,4.2625106528123755,4.328267651136957,4.231981572512683,4.286130963768276,4.365758211678986,4.303448566212657,3.878079923170235,4.361563717226775,4.349371371571859,4.256763433469915,4.231248563940705,4.175650081382603,4.239736057236598,4.3469252008826444,4.228810588578543,4.208311801262437
Purine  and pyrimidine metabolism/nucleotide metabolism,Purine metabolism,5'-Phosphoribosyl-N-formylglycinamide (FGAR),1,C8H15N2O9P,314.0515,10.32,349-34-8,ANPNEG,C04376,HMDB01308,6.953057828681065,6.939824349617473,6.979740896559945,6.982265261449387,6.969952344670628,6.983985164596538,6.910604023515128,6.946245434607703,6.991173070804952,6.931849880956014,6.994681156225455,6.999041410388363,6.998487849748847,6.908504963796865,6.925406883203608,6.968542064617856,6.98035066826911,6.914277029295651,6.960921629366478,6.957792122142324,6.99488532380757,6.976690631249004,6.903004639740607,6.965335685847135
Purine  and pyrimidine metabolism/nucleotide metabolism,Purine metabolism,N-FormyGAR (FGAR)--riboside,2,C8H14N2O6,234.0857,3.57,,ANPPOS,C04376,HMDB01308,6.579440368383096,6.611888711909871,6.624682576157392,6.703763255670411,6.602877323974527,6.532439305711276,6.476639065025155,6.598626056335257,6.543255774961557,6.517710278374975,6.336840025275189,6.339131316891027,6.5997986055866065,6.566930905038268,6.572523678922947,6.5896004624239986,6.528344931292944,6.6301648794297465,6.558358354419305,6.568205714862817,6.615741792753989,6.5243815804607,6.6410317576529785,6.57174224674738
Purine  and pyrimidine metabolism/nucleotide metabolism,Purine metabolism,AICA riboside,1,C9H14N4O5,258.0875,2.1,,ANPPOS,,HMDB62179,4.688554183320356,4.564266021464514,4.866326630617015,4.620162403455981,4.720367218643843,4.261676263108591,4.523142325458631,4.591770040717744,4.567804808867618,4.593130269169949,4.571615908464373,4.501758228666305,4.664554543840697,4.619717493403072,4.5329667620079865,4.747209063914442,4.617903342646678,4.6035603812139625,4.732682871525146,4.727858322623452,4.691449380932458,4.493668524758533,4.843852622721344,4.6712030292994635
Purine  and pyrimidine metabolism/nucleotide metabolism,Purine metabolism,SAICAR-riboside,1,C13H18N4O9,374.1093,8.72,,ANPPOS,,,3.6587990934079575,3.4648321978499683,3.324784999221993,3.1128790299453484,3.475070749864176,3.2893032676182776,3.3662884452028337,3.815543215891677,3.403458727169922,3.45505631755281,3.001322149281454,3.4196878234102033,3.499114426050163,3.086764390403786,2.911549469262823,3.1045912339058854,3.3803246863269454,2.981087208526155,3.299192958856397,3.2832926332068686,3.372290111962072,3.5402397280131064,3.8070937447590056,3.282424743835566
Purine  and pyrimidine metabolism/nucleotide metabolism,Purine metabolism,GAR riboside,2,C7H14N2O5,206.0953,7.27,,ANPNEG,,,4.129178618781149,3.411344734092233,3.891657025507361,3.47289548902847,3.676609302597685,3.934576162802915,3.8815132140182906,4.000641847009785,4.281946698401163,4.062046964981363,4.231371710222491,3.992685729992754,3.714924285758083,3.4616275654045037,3.900502148666933,3.744637386816244,3.914670103788479,3.7773513399443344,,4.005539558196897,4.249969615301625,,4.243635227128784,3.9764244493063834
Purine  and pyrimidine metabolism/nucleotide metabolism,Purine metabolism,AMP,1,C10H14N5O7P,347.0634,10.92,61-19-8,ANPPOS,C00020,HMDB00045,4.532524180126853,4.675685150771687,4.596413333696542,4.388292362792012,3.7143814025049235,4.690390494076881,4.603041581039171,3.8717456850101497,,4.424700533996172,4.552636828990255,4.38692377773512,4.258119124254299,4.393940734126381,4.580969770670192,4.649128471113008,,4.548516677868683,4.888382379466302,4.426427810250301,,3.3102938751039774,4.098568280063367,4.20050440145707
Purine  and pyrimidine metabolism/nucleotide metabolism,Purine metabolism,ADP,1,C10H15N5O10P2,427.0297,11.24,58-64-0,ANPNEG,C00008,HMDB01341,4.92602407031409,4.923585204797207,4.7682638697154704,4.479850741424083,4.242633345892291,4.8547904806002595,4.820298688515356,4.412940610022114,3.960299737432743,4.316232311749862,4.5910745177362084,4.198757402890461,4.272699593220483,4.309484526623173,4.772892589980282,4.75874419511706,3.982133413153874,4.692596929806795,4.903152520895005,4.418765671747071,,4.335872739581091,4.6994886763970225,4.629479223364477
Purine  and pyrimidine metabolism/nucleotide metabolism,Pyrimidine metabolism,Beta-Alanine,1,C3H7NO2,89.0472,11.55,107-95-9,ANPPOS,C00099,HMDB00056,3.927485492283842,3.89333946472601,4.078167796442305,4.231061610614955,4.029860428185482,3.7198571775491707,4.000124190463435,4.1071298892201265,4.27277677065933,3.940989220060907,4.3160836248946515,3.904272966847873,3.85772258303636,4.097269460048525,3.7551269970477086,4.103190145990971,3.999737737249296,3.778507587544162,4.030253524574455,3.89051993948193,3.943613262888084,3.7286741488040835,3.824307001752474,3.6497221428727187
Purine  and pyrimidine metabolism/nucleotide metabolism,Pyrimidine metabolism,Cytosine,1,C4H5N3O,111.0431,5.39,71-30-7,ANPPOS,C00380,HMDB00630,4.9685334265165295,4.680996425352062,4.831215729601699,4.714304187599138,4.787176212639736,4.968242759327121,4.9686936936806045,4.9985614516969825,4.737289115360058,4.46914516717294,4.859930117397481,4.924918417568709,4.728793049577901,4.886108603577039,4.840783429384878,4.87184416813633,4.8156274834835155,4.808646332415926,4.947179246854514,4.928299559315123,4.878377811057539,5.162041684197557,4.987784116099586,4.959847572295061
Purine  and pyrimidine metabolism/nucleotide metabolism,Pyrimidine metabolism,N(4)-Acetylcytosine,1,C6H7N3O2,153.0496,1.57,14631-20-0,ANPNEG,,,4.157103023170604,4.21813410939912,,3.92589160644517,3.4272024916717685,4.368272935176538,4.160267394499242,4.1698512893012225,4.190507341770031,4.243635722783031,4.307070734591362,4.257497861173992,3.934671982864506,4.250633925041035,4.309376755058993,4.052075719171569,4.386492188006881,3.9185560497924867,3.6341868709103595,4.382670155422411,4.191428097420415,4.624110923260263,4.108160644013012,3.929696325729783
Purine  and pyrimidine metabolism/nucleotide metabolism,Pyrimidine metabolism,Uracil,1,C4H4N2O2,112.0272,2.16,66-22-8,ANPPOS,C00106,HMDB00300,6.305164926800842,6.296660803426427,6.172668887594287,5.829060371046384,6.027976740868537,6.153196354500917,5.904151136698633,6.0650188402278005,5.650952655997479,5.985504972340391,5.932768132786174,5.998127285850513,6.071195426818088,6.079731365738686,5.927413841645795,6.2085800075416495,6.167030664885846,6.144965674464508,6.161407835695119,6.119073024688255,6.114878083247391,6.199537152767934,6.089888163031352,6.138650941644775
Purine  and pyrimidine metabolism/nucleotide metabolism,Pyrimidine metabolism,Orotic Acid,1,C5H4N2O4,156.0155,2.2,65-86-1,ANPPOS,C00295,HMDB00226,3.8209591380965744,3.8992365473094512,4.1324149956993494,3.867735524517394,3.8718929346868554,3.9205650171228656,3.567062379330205,4.074073337169143,3.572448132872991,3.726430353278168,3.054421907607036,3.8943400479290693,3.882259953252078,3.8170874488641333,3.805081041207697,3.9446996171414273,3.877035127123532,3.8203526149634874,3.5304947644592675,3.8725382838321325,3.676219283982396,3.860225614588059,3.3295335370565664,3.875834487420276
Purine  and pyrimidine metabolism/nucleotide metabolism,Pyrimidine metabolism,Dihydroorotic Acid,1,C5H6N2O4,158.0328,2.41,5988-19-2,ANPNEG,C00337,HMDB00528,3.8203579349931673,3.347225772131611,,3.706594985064409,4.500187469807434,4.3885972293598,4.208797836813019,4.442955820921979,5.032323759418901,4.978425360767004,4.94316847483344,5.268248850415618,,3.323507237695206,3.3775814235058386,3.9185502347331873,4.424706577412027,4.271334323830156,4.339617375685936,4.0774863661150045,4.663926586834256,4.415764045917056,3.9232692049068874,4.604142319086599
Purine  and pyrimidine metabolism/nucleotide metabolism,Pyrimidine metabolism,Uracil 5-Carboxylic Acid/Isoorotic Acid,1,C5H4N2O4,156.0144,2.19,23945-44-0,ANPPOS,C03030,,3.8209595316251073,3.89923638299752,4.132417556985033,3.867735524517394,3.8718929346868554,3.9205650171228656,3.567062850070839,4.074073703362778,3.572448249107777,3.726430353278168,3.0544203750270094,3.894340269495593,3.8822600102060907,3.8170878459166144,3.805080292872229,3.9446994691604047,3.877035011836824,3.8203525492837014,3.5304947644592675,3.8725382255888214,3.6762190093913194,3.860225255078761,3.3295345538208223,3.8758343718144084
Purine  and pyrimidine metabolism/nucleotide metabolism,Pyrimidine metabolism,Deoxyuridine,1,C9H12N2O5,228.0794,2.98,951-78-0,ANPNEG,C00526,HMDB00012,,3.7078215683450377,3.735384653461065,4.1964193881874445,4.273751778948219,4.281831190112879,,3.939252404020485,3.894574236043132,3.7330851047112596,,3.404184354403132,4.178219867600155,4.301331725489931,,4.266431388592612,4.402347716775757,4.295922306501717,,4.032820552122181,4.4287679484721,4.405658605198731,,4.47708636499486
Purine  and pyrimidine metabolism/nucleotide metabolism,Pyrimidine metabolism,Cytidine,1,C9H13N3O5,243.0897,5.56,65-46-3,ANPPOS,C00475,HMDB00089,4.463785222827445,4.63979387290963,4.777910946682609,5.496529885556092,3.553474743549772,,4.184582985584926,5.658612216238771,4.825721194931837,,5.021410939496336,4.800206069442077,4.164309721656251,4.306795467476679,3.7917247457620897,4.3643316353211095,3.859595777413322,4.576689337522954,4.420764796766872,3.750498675185794,4.870404139399978,5.161878970962091,5.110041614879508,4.873396524039976
Purine  and pyrimidine metabolism/nucleotide metabolism,Pyrimidine metabolism,Uridine,1,C9H12N2O6,244.07,2.15,58-96-8,ANPPOS,C00299,HMDB00296,5.952907222994031,5.885968072987642,5.798087976774014,5.401359349788061,5.610079438353662,5.7775942001411495,5.460026275973972,5.670488822969144,5.250318492410381,5.566906300682704,5.499298380082538,5.585361450851787,5.623530250069041,5.668804352560528,5.495813017489501,5.8039338949196875,5.744238047265164,5.713806530652338,5.7667561312526,5.707887435782762,5.690077474851521,5.809026585644305,5.678185110003852,5.749331351999555
Purine  and pyrimidine metabolism/nucleotide metabolism,Pyrimidine metabolism,Uridine+Cl,1,C9H13ClN2O6,280.0475,2.14,58-96-8,ANPNEG,C00299,HMDB00296,7.233721208283091,7.174891210392665,6.887481365143177,6.719278820378181,6.893469416221843,7.085071805726844,6.744412221669488,6.902334907166003,6.530802551779756,6.847102391888698,6.8765181045349895,6.8852288192027125,6.920305462100468,6.920378399378457,6.725680627431392,7.136872258427524,7.066211763602991,7.061531074752233,7.071839091002183,6.9488249587999285,7.013242447388512,7.101028450762246,6.895354247033107,6.963884352728376
Purine  and pyrimidine metabolism/nucleotide metabolism,Pyrimidine metabolism,Orotidine,1,C10H12N2O8,288.0599,2.1,2149-82-8,ANPNEG,C01103,HMDB00788,5.290124133612965,5.23744847444972,5.437189262964367,5.365712936090575,5.348150398127479,5.28673954466029,5.256488514593424,5.459214812912945,5.436744021441637,5.252631945512861,5.398791259641134,5.4631860511147075,5.238899794406174,5.157808413330502,5.2231209307841615,5.418755902175114,5.290022584579571,5.153216802580909,5.2994966209828664,5.361101812158373,5.2701405830273,5.17630922018193,5.2067279464220215,5.3046923330270115
Purine  and pyrimidine metabolism/nucleotide metabolism,Pyrimidine metabolism,UMP,1,C9H13N2O9P,324.0405,8.41,58-97-9,ANPNEG,C00105,HMDB00288,4.861084231807469,4.707701381334813,5.043558354065635,4.550893598379069,5.071858819778352,4.969114411079637,4.789427342473274,4.817961408277724,4.714408898092482,4.764633507784112,4.838715257064643,5.112751417197049,5.084556975528412,5.074878948231147,4.913724124230703,4.79173330460621,5.074900147591486,5.0664578711932515,5.190439838041185,5.285698600495604,5.0707188974828785,5.232193320936641,5.199860173895218,5.010652253861254
Purine  and pyrimidine metabolism/nucleotide metabolism,Pyrimidine metabolism,UDP,1,C9H14N2O12P2,404.0105,8.91,58-98-0,ANPNEG,C00015,HMDB00295,5.120004698350915,5.078245056937514,5.1327529548758895,5.017473674338132,5.091717241414056,5.103754133322061,5.045057625973599,5.117584140194713,5.114777731971562,5.095147025679729,5.112249646199058,5.018269318137772,5.1101814836820765,5.09732326467823,5.15249198686003,5.198559497167137,5.117518209718547,5.0352039264129065,5.078361828405249,5.070580487987761,5.064183847927759,5.084566626838609,5.021523783788185,5.061569707694523
Purine  and pyrimidine metabolism/nucleotide metabolism,Nucleotide modification,5-Hydroxymethyluracil,1,C5H6N2O3,142.0291,2.17,4433-40-3,ANPPOS,C03088,HMDB00469,3.7964477033406463,3.8562392328212822,3.768522446620133,3.894083508858124,3.951698746228993,3.8582958624991095,3.9040080373899846,3.900584276229633,3.7465221863289773,3.745875622907705,3.860712237082649,3.532143389951332,4.095979626948253,3.8645908723726192,3.6770194368066886,3.67524467464135,3.9917434641283913,3.9503383187568777,4.117697424470808,3.8359271183026715,3.8664665741287165,4.092546962327241,4.075182219878825,3.8600021821050614
Purine  and pyrimidine metabolism/nucleotide metabolism,Nucleotide methylation,1-Methylguanine,1,C6H7N5O,165.0659,4.91,938-85-2,ANPPOS,C04152,HMDB03282,5.763384337285529,5.432285420001275,5.564597660442891,5.5042508729926185,5.458753393750783,5.46547966452932,5.5991305891509295,5.585196462712547,5.532961415508703,5.408239626019153,5.655112011223815,5.599864957905979,5.374429379793611,5.3682541488380515,5.514728073601258,5.507547979971089,5.463393935296235,5.410312331701887,5.598469425883116,5.503671542054599,5.512551393175438,5.491357490964111,5.654889605042678,5.557062092725177
Purine  and pyrimidine metabolism/nucleotide metabolism,Nucleotide modification,5-Methylcytidine,1,C10H15N3O5,257.1022,5.39,2140-61-6,ANPPOS,,HMDB00982,4.806456680688307,4.454006243461026,4.788474108667678,4.560510986313571,4.594451667865058,4.771906801381218,4.781250581957597,4.890230882522499,4.571162534787903,4.263352678875832,4.73471800175989,4.7304818789610055,4.524547092716137,4.640238283261619,4.61421044586244,4.6436917687352715,4.59576244870351,4.651494816293417,4.808809656828017,4.736520397982153,4.766970824641683,4.813851821136953,4.763986825452608,4.8775199251942984
Purine  and pyrimidine metabolism/nucleotide metabolism,Nucleotide modification,Ribothymidine,1,C10H14N2O6,258.0855,2.05,1463-10-1,ANPNEG,C16744,HMDB00884,4.801205728154665,4.8080455988460855,4.80844440256294,4.762858169983134,4.739409987644021,4.870097215547066,4.483966230040842,4.66786687637601,4.7346464797700145,4.813075685623409,4.643205156813116,4.713945515872266,4.750764267789079,4.781700097291592,4.329113613331674,4.82377636952984,4.670660925559117,4.743144772675316,4.747761899214614,4.738899814590054,4.832037255568492,4.912275263649523,4.7355394196346055,4.797621343216708
Purine  and pyrimidine metabolism/nucleotide metabolism,Nucleotide modification,2-Methyladenosine,1,C11H15N5O4,281.1102,2.13,2140-79-6,ANPNEG,C04779,HMDB04326,4.801783294473971,3.3451281818370444,4.712858718664946,4.292724900566556,4.233792348502307,3.847755838489988,5.062441332765414,4.50326553645787,4.551471102220029,3.562683910339637,5.0883023296238195,4.5984880362314335,4.538968892646403,4.428744808439297,5.106831833159252,4.461398570524671,4.403060780118551,3.779067079716824,5.176691907066022,4.5512258393013285,4.421575466488308,3.516152603064329,5.058463226411862,4.6958447209784175
Purine  and pyrimidine metabolism/nucleotide metabolism,Nucleotide modification,3-Methyladenosine,1,C11H15N5O4,281.1102,2.13,10300-22-8,ANPNEG,,HMDB06023,4.801783294473971,3.3451281818370444,4.712858718664946,4.292724900566556,4.233792348502307,3.847755838489988,5.062441332765414,4.50326553645787,4.551471102220029,3.700356402257353,5.0883023296238195,4.61059618509736,4.538968892646403,4.428744808439297,5.106831833159252,4.461398570524671,4.403060780118551,3.865352275061326,5.176691907066022,4.5512258393013285,4.421575466488308,3.516152603064329,5.058463226411862,4.6958447209784175
Purine  and pyrimidine metabolism/nucleotide metabolism,Nucleotide modification,1-Methyladenosine,1,C11H15N5O4,281.113,12.15,15763-06-1,ANPPOS,C02494,HMDB03331,4.987044448239654,4.734211013575495,4.853521781826838,4.80917258239073,4.780284612783993,4.821522043899365,4.882261604915421,4.870147701332645,4.847181432878107,4.728166792203275,4.888078296571151,4.819595916164409,4.769511139064721,4.689119913250099,4.831805552793048,4.855168065085568,4.809931836434747,4.730726168944749,4.892717257346298,4.796930502849477,4.910580866552448,4.814907262060327,4.931662459611088,4.897359065397899
Amino sugar and nucleotide sugar metabolism,Nucleotide sugar metabolism,UDP-N-Acetylglucosamine,1,C17H27N3O17P2,607.0775,7.81,91183-98-1,ANPNEG,C00043,HMDB00290,4.794635458689639,5.065142960149614,4.908750607919149,4.737802771517375,3.387624531112407,4.88821146086085,3.359363001289448,4.552235896244633,4.271518668675817,4.779160968484465,4.114708039203956,4.320395777913582,4.492539275460571,4.497474249225653,4.41111492413208,5.015761166478114,4.117279583639313,4.894940521183964,4.335487989334032,4.4056934179596094,3.679110600389458,4.805945391620719,4.363969608533751,3.5129188199454395
Amino sugar and nucleotide sugar metabolism,Amino sugar metabolism,N-Acetylneuraminic Acid,1,C11H19NO9,309.1059,6.9,131-48-6,ANPNEG,C00270,HMDB00230,4.573264379753239,3.6735374195136172,3.875814082508015,4.221800105910285,3.7354003082746967,3.871021779143035,4.39622289254383,4.029710390407442,4.1064819164757855,3.695773851368302,4.338659050712776,4.189516982548122,4.001527763413367,4.115420445454353,4.4638746318208735,4.21817274149057,3.6786731314693557,3.3686973641819185,4.515007436448899,3.6949722200493773,4.086424969961709,3.863748379168945,4.17080365833511,3.6943814138266253
"Cofactor, vitamin and antioxidant metabolism",Nicotinate and nicotinamide metabolism,Maleic Acid,1,C4H4O4,116.0115,1.25,110-16-7,ANPNEG,C01384,HMDB00176,5.084066263413573,4.900776647293041,6.0414270325453465,5.762102122337864,5.199423846519037,5.020743608400904,5.278844564691063,5.057218268356661,5.550441044092916,5.324023036104536,5.330594759313548,5.182117221534863,5.147552354885738,5.051282212366579,5.116824505096863,4.9856042424372315,5.136620065491522,4.977060274158712,5.141556374124269,5.101362773244988,5.268821492257386,4.772434960650593,5.136498290991256,5.17333809920117
"Cofactor, vitamin and antioxidant metabolism",Nicotinate and nicotinamide metabolism,Nicotinamide,1,C6H6N2O,122.048,2.39,98-92-0,ANPPOS,C00153,HMDB01406,5.429824441156995,5.426997171532769,5.623897972552901,5.325542138921045,5.269693395774268,5.295782544536227,5.2536616667372975,5.402100534715457,4.302518375276021,,,3.5525621233820717,5.38460266312151,5.395034784850322,5.4079455292265886,5.500529291520985,5.212689550480853,5.245312253897324,5.233931502192738,5.371468891237806,5.071111371391123,4.931705459834741,4.871455706913822,5.131409485471734
