gene,baseMean,log2FoldChange,lfcSE,stat,pval,adj_pval
CCDC28A-AS1,9.65004872,0.10073256,0.15743009,0.63985582,0.52226634,0.85456981
CCDC28B,9.28769994,-0.1067497,0.1764998,-0.604815,0.54530193,0.86534248
CCDC3,8.41120206,0.30293345,0.18129141,1.67097521,0.09472657,0.52491464
CCDC30,10.0898421,0.37368428,0.16063647,2.32627293,0.020004,0.3210988
CCDC32,11.1910397,0.10438006,0.15613555,0.66852211,0.50380038,0.8443575
CCDC33,8.7111498,-0.1305186,0.18017126,-0.7244143,0.46881139,0.82696465
CCDC34,9.71723769,0.41069436,0.18998982,2.16166507,0.030644,0.3700163
CCDC38,7.98718496,-0.2099659,0.21602611,-0.9719469,0.33107696,0.75579751
CCDC39,7.82035378,0.04899744,0.21813504,0.22461976,0.82227509,0.96309826
CCDC40,9.21672346,0.12337227,0.18485735,0.66739172,0.50452195,0.84454976
CCDC42,7.02363175,0.41031225,0.18064268,2.27140264,0.02312262,
CCDC43,10.7063552,-0.0112308,0.15380955,-0.0730174,0.94179224,0.99342343
CCDC47,24.8016167,-0.2251642,0.13304055,-1.6924479,0.0905606,0.51995782
CCDC50,6.20506426,0.39340989,0.21828254,1.80229665,0.07149875,
CCDC51,9.44356109,-0.0265091,0.15875887,-0.1669772,0.86738801,0.97402636
CCDC54,6.83178271,0.22088135,0.2050007,1.07746633,0.28127199,
CCDC57,8.46798117,0.2589072,0.1690058,1.53194276,0.12553656,0.57130283
CCDC59,18.9257354,0.01241137,0.13579573,0.09139737,0.92717685,0.98958534
CCDC6,10.0244655,0.22929874,0.16867425,1.35941756,0.17401431,0.63492276
CCDC60,7.1128247,0.12571343,0.19638857,0.64012599,0.52209069,
CCDC61,14.3064337,-0.2089569,0.16285543,-1.2830819,0.1994634,0.65966653
CCDC62,8.12089229,0.51139366,0.19816942,2.58058816,0.00986322,0.25410267
CCDC63,8.76537309,0.23391265,0.17780411,1.31556382,0.18832049,0.64808644
CCDC65,8.79921265,0.20638465,0.16901079,1.22113296,0.22203568,0.68086419
CCDC66,9.98023508,0.08577154,0.16480711,0.52043591,0.60275978,0.89182138
CCDC68,12.7770705,-0.2434555,0.14864286,-1.6378555,0.10145185,0.53372132
CCDC69,6.61225637,0.46360343,0.23440735,1.97776834,0.04795485,
CCDC7,8.33873421,-0.0888625,0.1971797,-0.4506675,0.6522292,0.91202443
CCDC70,8.74419623,-0.0749852,0.17686544,-0.4239673,0.67158968,0.91777858
CCDC71,9.32716882,0.14695494,0.15803669,0.92987859,0.35243395,0.76923333
CCDC71L,7.50551618,0.15263259,0.19593797,0.77898425,0.43598899,0.8081805
CCDC73,7.41119995,-0.0099019,0.17915908,-0.0552687,0.95592443,0.9937666
CCDC74A,8.45405416,-0.1741565,0.16894719,-1.0308339,0.30261873,0.7374957
CCDC77,10.4664978,-0.0583067,0.16712041,-0.3488902,0.72717177,0.93612086
CCDC78,9.25820497,0.05847831,0.20161302,0.29005224,0.77177627,0.94930376
CCDC8,6.616697,-0.0833702,0.19485178,-0.4278646,0.66874969,
CCDC80,8.20241181,0.16142034,0.17946862,0.89943491,0.36842105,0.77769747
CCDC81,6.49691612,0.29020928,0.23129665,1.25470592,0.20958554,
CCDC82,10.5002489,0.12467964,0.16531997,0.7541717,0.45074613,0.81665301
CCDC83,7.81124266,0.23425,0.1754119,1.33542816,0.18173625,0.64418699
CCDC85A,8.81876295,0.04276802,0.16549321,0.25842762,0.7960769,0.95697597
CCDC85B,7.03328424,0.11027047,0.22673133,0.48634865,0.62671999,
CCDC85C,8.09209719,-0.2648171,0.19039207,-1.3909042,0.16425447,0.62356436
CCDC86,14.8391697,-0.2123926,0.17175485,-1.2366034,0.21623434,0.67527762
CCDC87,9.59495151,0.10812339,0.16205898,0.66718544,0.50465369,0.84458305
CCDC88A,13.3685481,0.05848037,0.16530329,0.35377616,0.72350664,0.93445705
CCDC88B,19.5129376,-0.1385326,0.13908282,-0.996044,0.31922877,0.74750365
CCDC88C,7.57700623,0.07397383,0.19818756,0.37325164,0.70896117,0.93007662
CCDC89,5.00047722,0.05628597,0.22438206,0.25084882,0.80193099,
CCDC9,11.93043,-0.1549491,0.15743351,-0.9842196,0.32500755,0.7515935
CCDC90B,12.7662781,0.1369704,0.14668612,0.93376519,0.35042503,0.76772324
CCDC91,9.44713284,-0.3351262,0.17508556,-1.9140711,0.05561108,0.4418384
CCDC92,12.9724689,-0.1725312,0.17266512,-0.9992246,0.3176859,0.74651893
CCDC93,6.21353578,-0.1255873,0.23639642,-0.5312573,0.59524052,
CCDC96,8.27206648,0.1556013,0.19405485,0.80184187,0.42264444,0.80342843
CCDC97,12.0029582,0.25037081,0.13890272,1.8024904,0.07146828,0.48168728
CCDC9B,11.0612827,0.03642124,0.15540385,0.23436513,0.81470153,0.96101848
CCER1,8.59733229,0.22846196,0.17949095,1.27283277,0.20307739,0.66344368
CCER2,11.596523,0.21443975,0.14884731,1.44066933,0.14967812,0.6013047
CCHCR1,11.2914227,0.19058313,0.15847804,1.20258385,0.2291374,0.68660403
CCIN,6.90159682,-0.0909487,0.19437391,-0.4679058,0.63985197,
CCK,9.82364142,0.11819451,0.16945441,0.69750035,0.48548972,0.83559386
CCKAR,9.31914317,-0.0087072,0.16477371,-0.0528431,0.95785691,0.9937666
CCKBR,9.64374919,0.12044532,0.17032265,0.70715975,0.47946721,0.83345595
CCL1,7.6415129,0.07915288,0.1800954,0.43950527,0.66029547,0.91550989
CCL11,9.69441169,-0.0896061,0.15816934,-0.5665202,0.57104023,0.87816394
CCL13,10.3125565,-0.1727201,0.16919529,-1.0208326,0.30733377,0.74130196
CCL14,8.98019562,-0.0485839,0.18873939,-0.2574125,0.79686035,0.9573474
CCL15,7.17435024,0.22682928,0.19727942,1.14978681,0.25023169,
CCL16,7.74239956,0.09000092,0.20496738,0.43909877,0.66058997,0.91550989
CCL17,10.0314057,0.22299059,0.17003797,1.31141646,0.1897171,0.6495886
CCL18,12.8939133,0.27675258,0.17383499,1.59204188,0.11137529,0.55340587
CCL19,12.9589696,0.02031794,0.16551005,0.12275954,0.90229751,0.98301771
CCL2,7.31086901,-0.2661831,0.19184716,-1.387475,0.16529696,0.62561411
CCL20,10.7767971,0.37555165,0.16022677,2.34387583,0.01908452,0.32037965
CCL21,10.1390213,0.51217731,0.16046389,3.19185401,0.00141363,0.1399925
CCL22,9.54814036,0.24225827,0.17667497,1.37120877,0.17030989,0.63083306
CCL23,9.16037438,0.28031098,0.16511845,1.69763566,0.08957655,0.51807404
CCL24,25.6629239,-0.5910415,0.21578098,-2.7390806,0.00616113,0.22623948
CCL25,11.1942699,-0.0636513,0.16500055,-0.385764,0.69967149,0.92746089
CCL26,10.6975535,0.25816925,0.15040432,1.71650164,0.08607027,0.51460653
CCL27,14.0693645,-0.1137876,0.18554352,-0.6132664,0.5397002,0.86247299
CCL28,11.3580629,-0.2004681,0.16180025,-1.2389853,0.21535092,0.67512034
CCL3,21.1431176,-0.0370002,0.15762894,-0.2347297,0.81441852,0.9609198
CCL3L3,14.4075631,0.20013663,0.21607627,0.92623143,0.35432572,0.76941104
CCL4L1,14.7466496,-0.1145906,0.15980217,-0.7170779,0.47332604,0.82892311
CCL4L2,10.872458,-0.1028485,0.1884999,-0.5456158,0.58533004,0.88401154
CCL5,10.7541963,-0.1482738,0.15366822,-0.9648957,0.33459706,0.75810218
CCL7,8.90446347,0.31024259,0.18214783,1.70324609,0.08852203,0.51732667
CCL8,11.2360774,0.07030188,0.15645363,0.44934642,0.65318178,0.91255498
CCM2,8.55072176,-0.0269027,0.18132206,-0.1483699,0.88205082,0.97718778
CCM2L,8.01491427,-0.1236633,0.18779749,-0.6584929,0.51022147,0.84759364
CCN1,10.488595,-0.2088177,0.1734679,-1.2037827,0.22867358,0.68648219
CCN2,9.02308696,0.15058239,0.17909694,0.84078703,0.40046725,0.79453569
CCN3,9.29521414,0.12732926,0.17544904,0.72573358,0.46800211,0.82628703
CCN4,7.708242,0.10427121,0.17502088,0.59576441,0.55133262,0.86896735
CCN5,9.70145074,0.33966098,0.16664831,2.03819035,0.0415309,0.40660048
CCN6,6.73773505,-0.1379071,0.20598761,-0.6694922,0.50318153,
CCNA1,9.31964783,-0.2734859,0.20385649,-1.3415612,0.17973833,0.64188851
CCNA2,9.55403783,0.24691127,0.16566953,1.4903843,0.13612322,0.58571402
CCNB1,9.48669115,0.13330549,0.17080782,0.78044137,0.43513113,0.80795964
CCNB1IP1,8.94462798,0.03064924,0.17049435,0.17976689,0.85733558,0.9718839
CCNB2,9.53542587,0.14547675,0.17840457,0.81543176,0.41482521,0.79934446
CCNB3,8.71102122,0.13582052,0.17709703,0.76692717,0.44312482,0.8108049
CCNC,6.77131073,-0.1046132,0.22108684,-0.4731771,0.63608681,
CCND1,8.22303852,-0.2477723,0.20599189,-1.2028255,0.22904384,0.68660403
CCND2,9.13905892,0.12317017,0.16400528,0.75101343,0.45264458,0.81764212
CCND3,6.22659652,0.39153516,0.20703595,1.89114575,0.05860489,
CCNDBP1,9.86158737,-0.1174317,0.16574624,-0.7085031,0.47863287,0.8333612
CCNE1,8.94675225,-0.0599741,0.1843489,-0.3253296,0.74493167,0.94099302
CCNE2,8.21975946,0.26359667,0.17456007,1.51006281,0.1310274,0.57776026
CCNF,9.28246331,0.04588938,0.1652634,0.27767418,0.78126249,0.95264063
CCNG1,10.4492325,0.14143142,0.16806776,0.84151429,0.40005989,0.7942338
CCNG2,14.4435553,-0.202028,0.15424495,-1.3097868,0.19026798,0.64987424
CCNH,6.08004804,0.11963754,0.21670907,0.5520652,0.58090369,
CCNI,13.0519621,0.29058736,0.15918461,1.82547396,0.06792954,0.47369284
CCNI2,7.86520386,-0.4208612,0.19768203,-2.1289804,0.03325588,0.38099107
CCNJ,9.2374528,-0.0659863,0.16683451,-0.3955195,0.69245953,0.92535247
CCNJL,7.52584271,0.2041212,0.18894511,1.08032011,0.27999966,0.72501676
CCNK,10.3361974,-0.0121353,0.16841014,-0.0720579,0.94255582,0.99364786
CCNL1,12.9211559,-0.3262893,0.17177896,-1.8994716,0.05750249,0.44749742
CCNL2,13.775818,-0.2432752,0.17339222,-1.403034,0.16060671,0.61617522
CCNO,14.8444983,-0.0994172,0.14302338,-0.6951116,0.48698539,0.83671294
CCNP,4.7154597,0.52089309,0.24935312,2.08897767,0.03670973,
CCNQ,13.8331792,0.01469771,0.13815099,0.10638874,0.91527393,0.98627124
CCNT1,7.79300263,0.28689552,0.18117999,1.58348344,0.11331132,0.55611776
CCNT2,8.56090479,-0.3202923,0.19182696,-1.6696941,0.0949799,0.52559669
CCNY,6.85333113,-0.2511151,0.21297115,-1.1791038,0.23835685,
CCNYL1,19.6403223,0.02703658,0.16607344,0.16279892,0.87067676,0.97454532
CCP110,7.26844813,0.02028623,0.20936113,0.09689587,0.92280909,0.9882232
CCPG1,7.59376608,-0.0845332,0.19347421,-0.4369221,0.66216783,0.91550989
CCR1,18.3684477,-0.032391,0.18023344,-0.1797171,0.8573747,0.9718839
CCR10,12.1449387,0.28395032,0.15118649,1.87814605,0.06036119,0.45487875
CCR2,11.8816948,0.10182218,0.19156088,0.53153951,0.59504497,0.88921628
CCR3,5.59506926,0.3757642,0.21391151,1.75663385,0.07898024,
CCR4,8.55786573,-0.0320135,0.16933011,-0.18906,0.85004581,0.96904846
CCR5,7.18599491,0.24158854,0.17872519,1.35173186,0.17646111,
CCR6,8.29340056,0.15470719,0.17939821,0.86236755,0.38848529,0.7879042
CCR7,13.2953691,0.00329503,0.14225203,0.02316335,0.98151997,0.99602724
CCR8,8.48067686,0.13722796,0.1775407,0.77293801,0.43955907,0.81028226
CCR9,7.05725666,0.34670986,0.18632623,1.86076787,0.06277696,
CCRL2,8.49129054,0.26950647,0.17212022,1.56580361,0.1173946,0.56141831
CCS,11.5533984,-0.0566301,0.14245761,-0.3975227,0.69098203,0.92493838
CCSAP,9.44368666,-0.1378148,0.16238469,-0.8486933,0.39605197,0.79224541
CCSER1,7.94473067,0.12558666,0.1819157,0.69035635,0.48997012,0.83797233
CCSER2,8.21245705,-0.0292553,0.18909894,-0.154709,0.87705073,0.97628549
CCT2,10.944064,-0.2130487,0.15639585,-1.3622404,0.17312202,0.63411291
CCT3,22.1633411,-0.0140905,0.14960876,-0.0941822,0.92496443,0.98951887
CCT4,12.7526467,-0.1669496,0.15279685,-1.0926248,0.27455858,0.7219294
CCT5,16.3647721,-0.0733575,0.14754537,-0.4971862,0.61905772,0.89952463
CCT6A,9.79211563,-0.3574053,0.16183623,-2.2084378,0.02721377,0.35635585
CCT6B,10.2150849,0.14809441,0.16616721,0.89123728,0.37280189,0.78071719
CCT7,11.2603238,-0.0788402,0.15738271,-0.5009456,0.61640939,0.89855925
CCT8,14.4500355,-0.1083592,0.13749461,-0.7880978,0.43063952,0.80513437
CCT8L2,10.3997192,-0.2213961,0.17188447,-1.2880516,0.197728,0.65849502
CCZ1,17.4805024,-0.041279,0.13050866,-0.3162929,0.75178019,0.94215544
CD109,8.29705754,0.164677,0.19338751,0.85153899,0.39447002,0.79148974
CD14,8.52826064,0.15176032,0.19499212,0.77828947,0.43639838,0.80841873
CD151,13.1226982,-0.1895917,0.19312393,-0.9817098,0.32624285,0.75197072
CD160,8.69710679,0.19696508,0.18230496,1.08041536,0.27995726,0.72501676
CD163,9.01590591,-0.0825846,0.1618086,-0.5103847,0.609782,0.8946647
CD163L1,9.72772658,-0.2199927,0.17953011,-1.2253804,0.22043192,0.67892745
CD164,9.46759043,0.17169441,0.15904784,1.07951431,0.28035852,0.7255968
CD164L2,13.3951621,-0.0957514,0.14703091,-0.651233,0.51489607,0.85094063
CD177,7.02088193,-0.0243884,0.19917507,-0.1224473,0.90254482,
CD180,10.6740013,-0.0199528,0.17717371,-0.1126174,0.91033386,0.98476137
CD19,6.98324309,0.38412916,0.18974581,2.02444074,0.04292482,
CD1A,12.4891547,0.10415559,0.16287181,0.63949432,0.52250141,0.85461726
CD1B,10.280571,-0.106163,0.16828379,-0.6308568,0.52813414,0.85678841
CD1C,10.3892134,0.01152282,0.15616562,0.07378587,0.94118077,0.99331268
CD1D,7.36812542,0.05240965,0.19788235,0.2648526,0.79112301,0.95564336
CD1E,10.9954454,0.19513538,0.14842125,1.31474018,0.18859724,0.64808644
CD2,10.5564835,-0.0452604,0.16473365,-0.274749,0.78350905,0.95346672
CD200,9.78846636,0.38088578,0.17036376,2.2357206,0.02537008,0.34987673
CD200R1,7.5256133,0.11908147,0.19822895,0.60072694,0.54802187,0.8665918
CD200R1L,8.27157619,0.08476528,0.18246083,0.464567,0.64224157,0.90877112
CD207,6.50551297,0.1289112,0.18900618,0.68204756,0.49520887,
CD209,7.41045883,0.38876399,0.17533959,2.21720605,0.02660901,0.35387637
CD22,8.65611014,0.12955122,0.16221626,0.79863276,0.42450339,0.80416131
CD226,8.98103915,0.32895628,0.17286955,1.90291629,0.05705147,0.44717341
CD24,9.53858741,0.09279615,0.16711964,0.55526777,0.57871152,0.88008102
CD244,7.85156973,-0.0172707,0.18395792,-0.0938841,0.92520124,0.98951887
CD247,9.249552,0.04900045,0.16485836,0.29722754,0.7662928,0.94710281
CD248,8.86363782,-0.0147127,0.21421715,-0.0686814,0.94524325,0.9937666
CD27,12.1477629,-0.0714907,0.14448644,-0.4947916,0.62074722,0.89974847
CD274,14.83164,0.14803468,0.14211381,1.04166285,0.29756802,0.73410072
CD276,13.7765981,-0.0086328,0.1543773,-0.0559201,0.95540549,0.9937666
CD28,8.02929342,-0.0813597,0.17943121,-0.4534313,0.65023817,0.9112534
CD2AP,8.7333476,0.18713193,0.1656367,1.12977333,0.25857175,0.70869745
CD2BP2,10.0970075,-0.0207958,0.17471162,-0.1190291,0.90525232,0.9834163
CD300A,8.20372988,0.24435834,0.16558016,1.47577068,0.14000546,0.5903171
CD300C,8.46874392,-0.1224898,0.17575311,-0.6969426,0.48583869,0.83572123
CD300E,7.0506567,-0.2663292,0.19188672,-1.3879503,0.16515218,
CD300H,6.07788727,0.11057794,0.21703183,0.50950104,0.61040107,
CD300LB,9.90849118,0.09647121,0.16539574,0.58327506,0.55970815,0.87295669
CD300LD,10.6740189,0.21816388,0.15853124,1.37615708,0.16877301,0.63017358
CD300LF,9.17143901,-0.1845912,0.16395462,-1.1258675,0.26022161,0.70960286
CD300LG,10.7831497,0.12416175,0.252461,0.49180568,0.62285672,0.90019284
CD302,8.06513906,0.05629939,0.17838762,0.31560141,0.75230507,0.94247614
CD320,12.2449159,0.2339915,0.1449396,1.61440696,0.10643918,0.54440472
CD33,9.98619171,0.05944677,0.21640404,0.27470268,0.78354467,0.95346672
CD34,12.3078691,-0.199907,0.15565255,-1.2843154,0.19903163,0.65940194
CD36,9.67274237,-0.0041358,0.15914199,-0.025988,0.97926688,0.99559065
CD37,10.926152,0.52345472,0.15890678,3.29409936,0.00098738,0.12649382
CD38,9.28335701,-0.2769734,0.17823424,-1.5539855,0.12018788,0.56539582
CD3D,8.66908646,0.1432074,0.16530143,0.86634097,0.38630321,0.78674065
CD3E,8.31407343,0.22449605,0.19511624,1.15057592,0.24990674,0.70150145
CD3G,8.54740998,-0.1451522,0.18195334,-0.7977439,0.42501914,0.80416131
CD4,7.51763991,-0.2637269,0.1924007,-1.3707171,0.17046316,0.63083306
CD40,9.5615525,0.0809711,0.17548681,0.46140844,0.6445056,0.90948591
CD40LG,6.10981791,-0.0259669,0.22234475,-0.1167867,0.90702905,
CD44,31.8759092,-0.4469756,0.16594704,-2.6934831,0.00707097,0.23259455
CD46,4.7833674,0.16849832,0.22824413,0.73823725,0.46037029,
CD47,8.89815906,0.02667412,0.16269421,0.16395252,0.86976852,0.97424084
CD48,10.9176997,0.05491666,0.1474985,0.37232015,0.7096545,0.93022026
CD5,10.4405571,0.2589545,0.15198449,1.7038219,0.08841437,0.51724106
CD52,5.93410968,0.03964068,0.22792633,0.17391883,0.86192925,
CD53,8.4097405,-0.1448311,0.19957218,-0.7257081,0.46801774,0.82628703
CD55,10.1875111,-0.1171507,0.17017285,-0.6884218,0.49118719,0.83807559
CD58,12.1660003,0.07904014,0.15458178,0.51131601,0.60912979,0.89429514
CD59,13.6109728,-0.3233143,0.15385535,-2.1014174,0.03560434,0.38721325
CD5L,7.61067264,-0.0872046,0.17798939,-0.4899427,0.62417445,0.90026942
CD6,5.17998306,-0.020166,0.23916514,-0.0843182,0.93280341,
CD63,15.2605422,-0.1637479,0.20132296,-0.8133593,0.41601209,0.79962695
CD68,7.89866167,0.23936894,0.17781246,1.34618763,0.17824201,0.6413768
CD69,8.08776707,0.14143558,0.20125859,0.70275551,0.48220813,0.83427691
CD7,6.62572516,-0.0463854,0.23071862,-0.2010474,0.84066148,
CD70,6.66181927,-0.2296358,0.22458832,-1.0224743,0.30655647,
CD72,12.3178471,0.16902489,0.15736285,1.07410923,0.28277373,0.72699557
CD74,29.0078135,-0.1746223,0.24076081,-0.7252937,0.4682719,0.82646458
CD79A,10.7835634,0.05055848,0.14695375,0.34404347,0.7308136,0.93677385
CD79B,23.7342002,0.26524915,0.1599603,1.65821866,0.09727334,0.52957378
CD80,9.81763143,-0.0082046,0.17583765,-0.0466602,0.96278405,0.99380289
CD81,18.6102466,-0.2261129,0.20499959,-1.1029921,0.27003061,0.71785807
CD82,11.0765302,-0.1480665,0.15135309,-0.9782855,0.32793312,0.75286523
CD83,8.64691645,-0.1873314,0.18794376,-0.9967416,0.31888997,0.74726043
CD84,6.14367379,0.45661997,0.21066081,2.16756009,0.03019217,
CD86,8.69341619,0.22482302,0.16612709,1.3533194,0.17595362,0.63840037
CD8A,8.83886162,0.1439742,0.16990484,0.84738138,0.39678258,0.79277935
CD8B,11.8034147,0.02597587,0.15456552,0.16805732,0.86653818,0.97391611
CD9,19.6214555,-0.2468293,0.17975418,-1.3731494,0.16970592,0.63083306
CD93,10.7247261,-0.0782341,0.16941397,-0.4617923,0.64423028,0.90934093
CD96,9.54249905,0.08301024,0.171433,0.48421391,0.62823407,0.90110962
CD99,16.4165129,-0.2217832,0.18186759,-1.2194762,0.22266349,0.68103144
CD99L2,7.24508715,0.41400732,0.19989875,2.07108513,0.03835084,
CDA,7.76784869,0.24491847,0.19608443,1.24904598,0.21164826,0.67254753
CDADC1,8.47638663,0.106189,0.16808162,0.63177048,0.52753687,0.85675713
CDAN1,9.04209412,-0.2105162,0.17837649,-1.1801793,0.23792891,0.6935082
CDC123,11.2931127,0.03443674,0.17435041,0.19751456,0.84342489,0.96706495
CDC14A,9.05094751,0.34413092,0.17630327,1.95192593,0.050947,0.43048009
CDC14B,18.3102159,-0.0577005,0.14622201,-0.3946091,0.69313137,0.92587401
CDC14C,10.2764117,0.26458475,0.1586967,1.6672354,0.09546761,0.52667058
CDC16,11.3282289,0.12936608,0.16305793,0.79337496,0.42755939,0.80416131
CDC20,10.8213711,0.07797869,0.15253481,0.51121901,0.60919771,0.89429514
CDC20B,7.76088636,0.58040407,0.21036191,2.75907401,0.00579654,0.22381063
CDC23,7.27329124,-0.1717857,0.19496995,-0.881088,0.37827017,0.78322405
CDC25A,7.94276048,0.01288667,0.17157548,0.07510786,0.9401289,0.99303499
CDC25B,6.66180651,-0.0708747,0.19743043,-0.3589859,0.71960564,
CDC25C,15.0838532,-0.0686737,0.15535949,-0.4420306,0.65846705,0.9146356
CDC26,14.9627876,0.22692976,0.13903713,1.63215219,0.10264743,0.53605138
CDC27,10.1910807,0.09724058,0.15136448,0.64242666,0.5205962,0.85349013
CDC34,6.89411739,0.31509031,0.2008408,1.56885611,0.11668147,
CDC37,18.3041457,-0.4366938,0.18433091,-2.3690751,0.01783263,0.31445479
CDC37L1,7.86943095,-0.3430658,0.22373292,-1.533372,0.12518423,0.57034259
CDC40,10.0331189,0.28794264,0.16226613,1.7745086,0.07597906,0.49210326
CDC42,25.3054197,-0.1956399,0.1520176,-1.2869557,0.19810973,0.65884623
CDC42BPA,12.1201077,0.31173541,0.14806496,2.10539619,0.03525684,0.38689989
CDC42BPB,10.768257,0.31828293,0.17301127,1.83966594,0.0658173,0.46856223
CDC42BPG,10.8002845,-0.6563183,0.18787844,-3.4933137,0.00047707,0.09500289
CDC42EP1,8.4087665,-0.3403256,0.17900281,-1.9012308,0.05727179,0.44725724
CDC42EP2,10.0584328,-0.0296591,0.16077384,-0.184477,0.85363924,0.97052012
CDC42EP3,8.09067492,-0.2311752,0.18267465,-1.2655023,0.20569134,0.66675607
CDC42EP4,11.8094852,0.15377286,0.15463087,0.99445124,0.32000323,0.74814778
CDC42EP5,15.8035968,0.28632999,0.173411,1.65116395,0.0987051,0.53140373
CDC42SE1,10.5979084,0.00467404,0.15739811,0.02969563,0.9763098,0.99479818
CDC42SE2,9.35038323,0.56733709,0.16034759,3.5381703,0.00040291,0.09160246
CDC45,10.06005,0.49737716,0.18181662,2.7355978,0.00622671,0.22623948
CDC5L,7.09555868,0.08165943,0.21061336,0.38772196,0.6982218,
CDC6,11.6566337,0.10105906,0.14800396,0.68281324,0.49472486,0.83902525
CDC7,10.3040213,0.10695655,0.1552013,0.68914726,0.4907306,0.83797233
CDC73,11.6854951,-0.2239106,0.16486377,-1.3581551,0.17441448,0.63524336
CDCA2,9.84632121,-0.1641918,0.17516175,-0.9373724,0.34856703,0.76714524
CDCA3,10.2284075,0.05269321,0.16290495,0.32345983,0.74634702,0.94099302
CDCA4,8.06798866,0.28794863,0.18520933,1.55471989,0.1200128,0.56539582
CDCA5,8.26747998,-0.1552111,0.1785181,-0.8694417,0.38460557,0.7858173
CDCA7,10.0758537,0.06472433,0.17088477,0.37876011,0.70486601,0.92840562
CDCA7L,8.64630483,0.02442433,0.17904919,0.13641131,0.89149614,0.97981416
CDCA8,8.63343234,0.02814087,0.182486,0.1542084,0.87744542,0.97628549
CDCP1,9.22246605,0.16763224,0.16874708,0.99339343,0.32051826,0.74835915
CDCP2,6.96855332,0.26120576,0.19148805,1.36408382,0.17254119,
CDH1,13.5101626,0.03167016,0.13695604,0.23124324,0.81712584,0.96173621
CDH10,7.74619013,0.25209609,0.20245893,1.24517152,0.21306871,0.67417021
CDH11,10.7750942,0.15135703,0.15704869,0.96375861,0.33516696,0.75813948
CDH12,8.84738878,0.37072871,0.18507369,2.00314106,0.04516215,0.41702817
CDH13,11.5689871,-0.059514,0.15363861,-0.3873635,0.69848711,0.9269995
CDH15,7.08460565,0.30042602,0.19673826,1.52703404,0.12675255,
CDH16,6.7125696,-0.0859959,0.22402608,-0.3838654,0.70107821,
CDH17,7.46133878,0.19075859,0.18983888,1.00484467,0.31497165,0.74581231
CDH18,6.94010571,-0.0735945,0.19677919,-0.3739954,0.70840771,
CDH19,8.6296289,0.24791821,0.1623872,1.52671031,0.12683306,0.57175721
CDH2,6.35032484,0.22823825,0.22122127,1.0317193,0.30220363,
CDH20,9.33211246,0.01367416,0.19857025,0.06886306,0.94509862,0.9937666
CDH22,5.7262953,-0.1920158,0.22104443,-0.8686753,0.38502477,
CDH23,9.59583281,-0.0405575,0.18535849,-0.2188057,0.82680142,0.96377965
CDH24,7.85487077,0.2915792,0.18691517,1.55995469,0.11877059,0.56305281
CDH26,8.25769931,0.21092254,0.18182062,1.16005843,0.24602502,0.69933101
CDH3,11.0871397,-0.2304604,0.1767551,-1.30384,0.19228814,0.65222002
CDH4,10.8375052,0.05887526,0.15858462,0.37125455,0.71044795,0.93025124
CDH5,7.58789526,0.16166958,0.19066342,0.84793183,0.39647594,0.79265724
CDH6,8.26276705,0.30744905,0.1755417,1.7514303,0.07987182,0.49989356
CDH7,8.55361475,-0.1342799,0.18912411,-0.7100096,0.47769815,0.83222059
CDH8,6.28704651,0.29181615,0.20253077,1.44084849,0.14962749,
CDH9,11.2736838,-0.4362041,0.18193218,-2.3976191,0.01650202,0.30528388
CDHR1,14.5730681,-0.6923863,0.18967839,-3.6503171,0.00026192,0.0681913
CDHR2,11.6255799,0.04811533,0.15525671,0.30990821,0.75663076,0.94382381
CDHR3,8.20739858,0.2419473,0.17739861,1.36386245,0.17261086,0.63376996
CDHR4,7.53826089,-0.099816,0.18727967,-0.5329782,0.59404869,0.88895281
CDHR5,8.19854203,0.1659283,0.18317141,0.90586351,0.3650081,0.77495209
CDIN1,8.44236238,0.12036665,0.17961972,0.67011934,0.50278172,0.84378288
CDIP1,8.38552269,-0.1312366,0.19011045,-0.6903177,0.48999442,0.83797233
CDIPT,13.8565595,-0.1050364,0.15008353,-0.6998528,0.48401927,0.83535522
CDK1,7.62477626,0.04238849,0.18540884,0.22862171,0.81916295,0.96222736
CDK10,6.54527582,-0.0790999,0.20460791,-0.3865926,0.69905785,
CDK11A,16.5953372,-0.2761057,0.15449278,-1.7871755,0.07390912,0.48880204
CDK12,8.71238458,-0.2469437,0.19449561,-1.2696621,0.20420503,0.66510002
CDK13,10.6769221,-0.2281719,0.16038884,-1.422617,0.15484721,0.60919904
CDK14,9.55147811,-0.0263816,0.1636758,-0.1611817,0.87195027,0.97467531
CDK15,12.5645281,-0.2255221,0.15790461,-1.4282172,0.15322936,0.6066785
CDK16,8.31190189,0.00704196,0.18257571,0.03857007,0.96923316,0.99424007
CDK17,8.20190206,0.28245031,0.19454877,1.45182268,0.14655092,0.59905938
CDK18,10.8537955,0.26117529,0.18242884,1.43165572,0.15224237,0.60512306
CDK19,12.7891039,-0.1590943,0.14601861,-1.0895481,0.27591227,0.72348537
CDK2,8.36969497,-0.2185384,0.17966842,-1.2163428,0.22385438,0.68255712
CDK20,9.0811806,0.25112634,0.16285956,1.54198096,0.12307822,0.56901239
CDK2AP1,16.4407392,-0.0364866,0.14958279,-0.2439222,0.80729108,0.96011803
CDK2AP2,37.9913626,-0.0273991,0.14433524,-0.1898297,0.84944262,0.96882445
