taxid,domain,phylum,class,order,family,genus,species,I4_Capsule_FD2_0,I4_Capsule_FD2_1,I4_Capsule_FD2_2,I4_Capsule_FD2_3,I4_Capsule_FD2_4,I4_Capsule_FD2_5,I4_Capsule_FD2_6,I4_Capsule_FD2_7,I4_Capsule_FD2_8,I4_Capsule_FD2_9,I4_Capsule_FD3_0,I4_Capsule_FD3_1,I4_Capsule_FD3_2,I4_Capsule_FD3_3,I4_Capsule_FD3_4,I4_Capsule_FD3_5,I4_Capsule_FD3_6,I4_Capsule_FD3_7,I4_Capsule_FD3_8,I4_Capsule_FD3_9,I4_Capsule_LM44_0,I4_Capsule_LM44_1,I4_Capsule_LM44_2,I4_Capsule_LM44_3,I4_Capsule_LM44_4,I4_Capsule_LM44_5,I4_Capsule_LM44_6,I4_Capsule_LM44_7,I4_Capsule_LM44_8,I4_Capsule_LM44_9,I4_Capsule_LM92_0,I4_Capsule_LM92_1,I4_Capsule_LM92_2,I4_Capsule_LM92_3,I4_Capsule_LM92_4,I4_Capsule_LM92_5,I4_Capsule_LM92_6,I4_Capsule_LM92_7,I4_Capsule_LM92_9
1617424,Bacteria,Armatimonadetes,,,,,Armatimonadetes bacterium OLB18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.56033663821982,25.473124461874693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1617967,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Granulicella,Granulicella sp. 5B5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.046431561555695,0.0,0.0,0.0,0.0,0.0
1618,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Liquorilactobacillus,Lactobacillus mali,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0096303572634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1618487,Bacteria,Candidatus Roizmanbacteria,,,,,Candidatus Roizmanbacteria bacterium GW2011_GWC2_41_7,0.0,99.49501902288858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.532628292808594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1618649,Bacteria,Candidatus Giovannonibacteria,,,,,Candidatus Giovannonibacteria bacterium GW2011_GWA2_45_21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1249917645726315,0.0,0.0,0.0,0.0,0.0,0.0
161879,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium kroppenstedtii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.59391876668612,0.0,0.0,0.0,0.0,0.0,20203.27060253813,0.0,255.6687740875295,0.0,7582.013442145197,0.0,581.866284027306,163.46583567030305,10574.775488414689,0.0,13531.352061637936,192.3997244571191,730.2052828905386,31.8093401447908,49.047406820769694,334.68037719271996,161.38037923477893,0.0
161890,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium mastitidis,121.1189624263508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.48550887632312
161895,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium phocae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.17308001044105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161899,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium singulare,158.08881533807497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.27546154426933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.64151288590465,0.0,0.0,0.0,0.0,0.0,0.0
1619231,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium sp. LTSP857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.87487025965985,19.604056303539412,38.36399395928125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1619233,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium sp. LTSPM299,0.0,220.1317000453117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.00864584460328,0.0,65.11979237985119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.969630975990556,0.0,0.0,11.261384946178572,0.0,0.0,0.0,0.0,0.0
1619949,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.663794701006006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1619951,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,,Burkholderiaceae bacterium 26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.421107209507791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1619952,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,,Burkholderiaceae bacterium 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.140460701329037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162289,Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilus,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.169807698085776,27.6867936561256,0.0,0.0,0.0,0.0,0.0,0.0,10.49997903709397,0.0,63.71015157002647,0.0,0.0,0.0,0.0
1623,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Ligilactobacillus ruminis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.31688105607638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1624,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Ligilactobacillus salivarius,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.97695594997872,0.0,0.0,443.99093348224983,0.0,0.0,0.0,162.86408852731515,0.0,371.2135262354572,0.0,0.0,0.0,0.0
162496,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Glutamicibacter,Glutamicibacter creatinolyticus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.97783865690671,0.0,0.0,0.0,0.0
1628741,Bacteria,Cyanobacteria,,Nostocales,Nostocaceae,Nostoc,Nostoc linckia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.467116081096048,0.0,0.0,0.0,0.0,0.0
1628746,Bacteria,Cyanobacteria,,Nostocales,Nostocaceae,Nostoc,Nostoc linckia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1341.4478312962813,121.3662072449189,0.0,0.0,0.0,74.6140411731622,0.0,137.20032901436332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.9829982748767,0.0,39.71883601655628,0.0,0.0,0.0,12.376752302494278,0.0,0.0,89.38665672448187,0.0
1628747,Bacteria,Cyanobacteria,,Nostocales,Nostocaceae,Nostoc,Nostoc linckia,0.0,348.3852820997885,292.1843819485753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.6772360402223,0.0,0.0,6.639728038596003,0.0,110.7492713209732,0.0,111.89724877160482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.47294788717629,0.0,0.0,20.27621105552979,28.187117913192097,0.0,0.0,0.0,90.44182501238843
1628752,Bacteria,Cyanobacteria,,Nostocales,Nostocaceae,Nostoc,Nostoc linckia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.795601103076834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629404,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Denitromonas,Denitromonas halophilus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.812402094542108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629710,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomonadales,Hyphomonadaceae,Hyphomonas,Hyphomonas sp. BRH_c22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.12084352718272,0.0,0.0,0.0,0.0
1629712,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Hoeflea,Hoeflea sp. BRH_c9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.72690488702776,0.0,0.0,0.0,0.0,167.9267677998762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629713,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,,Desulfobulbaceae bacterium BRH_c16a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.223932542565298,0.0,0.0,0.0,0.0,0.0
163011,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas lini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.02241709276504,0.0
1630141,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Candidatus Nitrosoglobus,Candidatus Nitrosoglobus terrae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.515237416649595,0.0,0.0,0.0,0.0,0.0
1631247,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium delmotii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.31096410418175,189.6484901601633,0.0,0.0,52.386401160028,162.77363012900676,0.0,222.44036585311497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.101651793116243,17.921288014061478,0.0,0.0,0.0,0.0
1631249,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium prunaredense,0.0,342.7245124433918,0.0,0.0,0.0,0.0,0.0,0.0,1385.216338120052,0.0,573.7172922407075,0.0,58.94169646789868,360.8546826859108,0.0,20.442087838429497,0.0,0.0,15.162079787005558,78.59447005052006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.921824341343717,0.0,0.0,0.0,0.0
1631743,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,Brevibacterium ihuae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.099068906446306,0.0,0.0,0.0,0.0,0.0,0.0
163202,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium appendicis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2168.395457890256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1185.0972999518954,0.0,0.0,0.0,0.0,0.0,0.0,11.443245340643465,0.0,10.375312117539188,0.0,0.0,0.0,0.0
1633200,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,Bacteroidales bacterium Barb4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.497255255511334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.931031379550545,0.0,9.391388742488465,0.0,0.0,0.0,0.0
1633201,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,Bacteroidales bacterium Barb6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.299390246467085,0.0,0.0,0.0,0.0,0.0,0.0
1633203,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,Bacteroidales bacterium Barb7,0.0,147.82175942990835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.54451506207074,92.59006330964988,0.0,0.0,0.0,0.0,0.0,52.18736679697284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.475788934835895,0.0,13.333442435540418,0.0,0.0,0.0,0.0,0.0,0.0
163485,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.491981434982776,0.0,0.0,0.0,0.0,0.0,0.0
1637,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.649010855830785,0.0,0.0,0.0,0.0
163742,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.658773508338994,0.0,0.0,0.0,0.0,0.0,0.0
1638163,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Aurantimonadaceae,Aureimonas,Aureimonas sp. AU4,0.0,0.0,0.0,570.2538627702287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,Listeria monocytogenes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.71806054241884,0.0,59.03414988006945,170.38660886954509,0.0,135.79023385406975,0.0,70.13761716638157,0.0,48.05846101656779,0.0,191.1503484501316,0.0,32.247136276372764,644.7198711408778,0.0,0.0,164.5563492008072,25.850829987862333,113.1482506450597,46.431096226733786,91.6216780734588,69.1891193726022,45.01695312142325,0.0,0.0,0.0
1639000,Eukaryota,Basidiomycota,Tremellomycetes,Tremellales,Trimorphomycetaceae,Saitozyma,Saitozyma sp. JCM 24511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74226747296708,0.0,0.0,0.0,0.0,0.0,140.39831592632206,0.0,0.0,97.89984548690906,0.0,0.0,19.63013925216822,6.5064007468646246,0.0,0.0,0.0,0.0
1639689,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pontivivens,Pontivivens insulae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.7040773825474,0.0,0.0,0.0,0.0,0.0,0.0,45.889212309079944,0.0,0.0,32.322820769782055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641856,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium sp. S69,0.0,225.82164008187175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.81674798473486,0.0,159.25831068512343,0.0,0.0,0.0,0.0,78.8502746901261,0.0,118.98988087304346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641861,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,Caulobacter sp. S45,0.0,465.9247551107548,1130.015393590534,0.0,1043.750089697273,289.5817435379464,0.0,0.0,804.3871662492007,0.0,0.0,0.0,496.8349687724357,526.3077100381057,2464.2120727405045,1621.144090020009,762.516864593881,858.7268882335069,1480.7999973794108,689.8566211897058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.87334094754018,0.0,0.0,46.15521873646224,0.0,0.0,0.0,0.0,0.0
1641866,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Granulicella,Granulicella sp. L60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.280636571588747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.305336795601021,0.0,0.0,0.0,0.0,0.0
1641869,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylocapsa,Methylocapsa sp. S129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.60227210537522,0.0,0.0,0.0,0.0,0.0,0.0,42.35532672512886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642702,Bacteria,Firmicutes,Bacilli,Bacillales,Thermoactinomycetaceae,Paludifilum,Paludifilum halophilum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.594519213439526,0.0,0.0,0.0,0.0,0.0,0.0
164330,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Zoogloeaceae,Thauera,Thauera aminoaromatica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.00072643475615,0.0,0.0,0.0,0.0
1643450,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,Devosia sp. H5989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.321048333643704,0.0,0.0,8.489669403791492,0.0,0.0,0.0,0.0,0.0
164393,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Lactobacillus fuchuensis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.462495792773826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1644118,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Calidithermus,Calidithermus roseus,0.0,0.0,0.0,0.0,0.0,137.16370330432838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.336164856815277,0.0,0.0,0.0,0.0,0.0,0.0
164546,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus taiwanensis,0.0,379.77432706022074,433.3312904974312,0.0,744.4649843205967,307.44113448509006,0.0,0.0,433.830021473496,0.0,0.0,0.0,616.9620663852963,222.90033333168176,97.79237056888697,393.9904954186056,203.948988342273,549.4938593077891,196.52439784983568,255.0237484058307,0.0,0.0,0.0,0.0,0.0,26.48509845635687,0.0,0.0,0.0,274.15122115715906,1241.695657807451,331.5814670346992,6.463749310294198,645.6455230414081,507.6809865957935,0.0,644.0041813466418,1074.8748455493385,1340.7012300872836
1645740,Bacteria,Chloroflexi,Thermomicrobia,Thermomicrobiales,,,uncultured Thermomicrobiales bacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.914178919371096,0.0,0.0,0.0,0.0,0.0
1646122,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas zeae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.503501772060266,0.0,0.0,0.0,0.0
1647414,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp. MEA3-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.58153864455545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1647470,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Gordonia phage GMA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.667576725970908,0.0,0.0,0.0,0.0
1647471,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Gordonia phage GMA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.00846700330936,0.0,0.0,0.0,0.0,0.0,343.39053837141785,660.7080626255868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1648003,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.450035422092691,0.0,0.0,0.0,0.0,0.0,0.0
