gene,baseMean,log2FoldChange,lfcSE,stat,pval,adj_pval
SMIM8,8.774651507,-0.598189694,0.239454437,-2.498135766,0.012484837,0.202240856
MYO1E,8.092245803,-0.597815661,0.264907676,-2.256694372,0.024027179,0.270624368
EXTL2,8.186037381,-0.597644855,0.303206387,-1.971082669,0.048714421,0.35261922
KCNIP1,18.68974706,-0.597620586,0.233906358,-2.554956567,0.010620105,0.190175118
FZD1,6.977390419,-0.597331151,0.25380402,-2.353513358,0.01859694,
MSI1,9.121605537,-0.5972138,0.241497926,-2.472956224,0.013400056,0.207849152
CCND1,8.22303852,-0.597158727,0.288089517,-2.072823521,0.038188707,0.320762108
KRT38,11.46169826,-0.5971018,0.229278915,-2.604259531,0.009207301,0.179240102
MRPS11,7.902974073,-0.59706341,0.260534431,-2.29168716,0.021923702,0.260415744
SLC24A2,9.725268019,-0.596764139,0.220270622,-2.709231638,0.006743924,0.1509112
FOXI2,13.09771128,-0.596536039,0.221128204,-2.697693134,0.006982177,0.154178387
RASSF3,5.465064432,-0.596428399,0.276819962,-2.154571498,0.031195381,
SLC39A1,10.35103919,-0.596102119,0.237445778,-2.510476807,0.012056824,0.199572796
PIGO,11.34743598,-0.59577631,0.288025659,-2.068483456,0.038594585,0.321051779
TMEM150A,8.389056298,-0.595609714,0.23899394,-2.492154043,0.012697096,0.203074503
LRP8,9.266918327,-0.594937637,0.243553894,-2.44273506,0.014576434,0.214466758
IGFL1,8.833653048,-0.594820552,0.238054746,-2.498671265,0.012465989,0.202240856
MAPK4,10.45554961,-0.594658935,0.22091005,-2.691860038,0.007105476,0.155173722
LRP1,11.55933905,-0.594535412,0.236051444,-2.518668821,0.01177994,0.198278505
PKP2,6.227977249,-0.594255793,0.266071484,-2.233444124,0.025519671,
KDM1A,22.07817873,-0.594034181,0.200850929,-2.957587413,0.003100568,0.101682246
TMEM174,8.375179945,-0.594011925,0.252083917,-2.356405483,0.018452763,0.238152174
SOX14,7.124723836,-0.593890129,0.274189113,-2.165987275,0.030312159,
GGH,7.758386816,-0.59347068,0.284561801,-2.085559893,0.037018508,0.318499637
CAMTA1,9.839484401,-0.593115177,0.231571358,-2.561263113,0.010429234,0.188067751
ARHGAP40,11.23823832,-0.593051324,0.219187947,-2.70567489,0.006816574,0.152095433
EXOG,9.723055492,-0.592210833,0.236448478,-2.504608351,0.012258705,0.201282977
ANKRD42,6.463616579,-0.592189123,0.27293843,-2.169680254,0.030031077,
TXNRD1,8.712031399,-0.591972687,0.246944039,-2.397193666,0.016521189,0.227021216
OR5T2,8.666112041,-0.59158712,0.259928173,-2.275963824,0.022848175,0.265066336
ATP13A1,9.875223753,-0.591141018,0.232060345,-2.547359038,0.010854169,0.192042593
PPP1R12A,10.0516787,-0.590525854,0.196059396,-3.01197426,0.002595546,0.094695856
TSR3,11.6850795,-0.590241644,0.213766401,-2.761152556,0.005759776,0.137570096
CTU2,9.875748865,-0.590051036,0.296358385,-1.991005035,0.046480334,0.347206291
LDHB,12.03901239,-0.589117011,0.209470707,-2.812407615,0.004917215,0.127204053
HAUS5,24.70421127,-0.588600211,0.244231123,-2.410013125,0.015951947,0.223791732
PKLR,8.759623163,-0.588385265,0.242191277,-2.429423853,0.015122841,0.218033874
NAGK,14.54680711,-0.588093424,0.195359517,-3.010313662,0.00260978,0.094695856
SPRYD3,12.16729196,-0.587430593,0.223148237,-2.632467999,0.008476701,0.169073445
INTS1,6.657884634,-0.585871298,0.251916944,-2.325652613,0.02003709,
RPL30,29.49373684,-0.584976008,0.242925739,-2.408044579,0.016038223,0.223983075
LAGE3,15.82069921,-0.584971238,0.196201143,-2.981487406,0.002868518,0.098997606
MPLKIP,9.420671065,-0.584791319,0.239468798,-2.442035559,0.014604708,0.214657186
DUX1,16.94405045,-0.584751933,0.21257929,-2.750747415,0.005945947,0.14023837
TMEM164,9.150437772,-0.584733623,0.260340847,-2.246031036,0.02470202,0.273525772
RARRES1,8.575190871,-0.584560068,0.243755201,-2.398143982,0.016478387,0.227021216
NUP62CL,13.18371914,-0.583915045,0.22609531,-2.582605746,0.009805731,0.183722654
MDH2,14.71152802,-0.583871496,0.231603527,-2.520995701,0.011702328,0.19797935
HBM,9.276603773,-0.583276718,0.245045159,-2.380282561,0.017299367,0.231979887
COX5B,16.09940201,-0.582803251,0.213722634,-2.726914039,0.006392969,0.145593498
UCKL1,10.60845187,-0.582697503,0.233468157,-2.495832883,0.012566179,0.202372135
LAMP1,10.3102227,-0.582461728,0.245487051,-2.372678016,0.017659651,0.233914518
TMEM145,6.32160931,-0.582117413,0.296377208,-1.964109917,0.049517346,
BGN,13.87505891,-0.581383971,0.235589126,-2.467787802,0.013595088,0.20924251
C3orf70,6.97097677,-0.581342799,0.257371307,-2.258770823,0.023897644,
CCDC47,24.80161672,-0.581291137,0.197988693,-2.93598148,0.003324942,0.104577765
FDXR,7.443068885,-0.580918768,0.259870884,-2.235413059,0.025390244,
GIT1,10.56436131,-0.5808501,0.228041323,-2.54712651,0.010861405,0.192042593
JAZF1,16.64122119,-0.580312645,0.228516421,-2.539478966,0.011101772,0.19384725
OR2T29,9.396575368,-0.58024463,0.2495319,-2.325332474,0.020054189,0.248150472
CERS2,10.94389025,-0.580199368,0.223553663,-2.595347173,0.009449542,0.181319769
ADD2,7.758040652,-0.580078412,0.258735496,-2.241974604,0.024963014,0.273935762
SMAD3,6.977536848,-0.579918352,0.254401101,-2.279543408,0.022634783,
LAPTM4A,13.24559111,-0.579369999,0.248550433,-2.330995733,0.019753585,0.246635845
MATR3,16.43470524,-0.57913139,0.28820885,-2.009415708,0.044493066,0.342825631
INPP5A,7.880917124,-0.579000111,0.248806247,-2.327112435,0.019959282,0.247971158
FBXO30,9.055220052,-0.578281105,0.275447996,-2.099420269,0.03577987,0.313501503
SMN1,16.98206837,-0.578160965,0.197153524,-2.932541879,0.003361996,0.104717678
CRABP2,31.57995766,-0.577753972,0.282172075,-2.04752356,0.040606706,0.329492102
CCDC86,14.83916967,-0.577236176,0.243064887,-2.374823378,0.017557349,0.233361389
ZNF524,8.448522856,-0.57661699,0.234176494,-2.462317973,0.013804222,0.210657821
ZNF141,10.66039597,-0.576351316,0.226713866,-2.542197025,0.011015806,0.193096745
NRN1,8.180530499,-0.575753408,0.239867138,-2.40030132,0.016381581,0.226546229
PELP1,10.45327457,-0.575450903,0.25533214,-2.253734699,0.024212863,0.27120439
ADSS1,8.0053533,-0.57526792,0.250507496,-2.296410001,0.02165245,0.258441152
MYO5A,9.138000623,-0.575136289,0.256149975,-2.245310738,0.024748191,0.273525772
NMUR1,10.75710839,-0.574228864,0.223121788,-2.573611783,0.010064313,0.185611935
CCDC51,9.443561089,-0.574028775,0.241187389,-2.380011566,0.017312095,0.231979887
KCNK4,25.48645649,-0.573775381,0.2211151,-2.594917223,0.00946137,0.181319769
KPNA1,9.157094691,-0.573754018,0.232155655,-2.471419524,0.013457784,0.208325411
NACC1,9.081182511,-0.573517269,0.232033048,-2.471705108,0.013447039,0.208325411
CASQ1,8.303529991,-0.573467832,0.255018199,-2.248732967,0.02452949,0.273525772
PIAS1,10.56414214,-0.573423978,0.229967739,-2.493497481,0.012649148,0.202939195
CROCC2,7.687582677,-0.573072796,0.241571654,-2.37226838,0.017679244,0.233973031
CALM2,14.58196923,-0.572948237,0.229222644,-2.499527217,0.012435915,0.202240856
TMEM217,10.05918132,-0.572553883,0.228881362,-2.501531261,0.012365752,0.201856934
ITGB1,18.86903545,-0.572429976,0.228788177,-2.50200855,0.012349094,0.201856934
RALGPS1,9.221093939,-0.572240689,0.254875153,-2.245180367,0.024756556,0.273525772
GHITM,9.550124368,-0.571824948,0.242039494,-2.362527449,0.018150797,0.236358945
SDK1,8.536509848,-0.571704528,0.232473768,-2.459221672,0.013923861,0.211377784
CHST9,7.818277418,-0.571263789,0.263612984,-2.167054826,0.030230674,0.292406857
GAB4,6.658305079,-0.571252597,0.285548585,-2.000544312,0.04544152,
S100A1,8.9311452,-0.570734809,0.265351125,-2.150866366,0.031486749,0.29655632
PEMT,7.870804511,-0.570692779,0.274683958,-2.077634175,0.037743066,0.31958276
NTAQ1,11.24976315,-0.570520348,0.238734434,-2.389769828,0.016858935,0.227809866
OGFR,11.28118221,-0.570011597,0.241334658,-2.361913547,0.018180881,0.236550912
SRSF11,10.73821122,-0.569396721,0.236328259,-2.409346745,0.015981106,0.223801466
KIRREL1,7.615124585,-0.568480223,0.262774845,-2.163373826,0.030512439,0.293629441
SCN4A,7.468006378,-0.568441705,0.258169717,-2.201814027,0.027678448,
DYNC1LI2,14.48464042,-0.568387569,0.187042046,-3.038822457,0.002375048,0.089947056
GRB2,8.544257583,-0.56766565,0.23705615,-2.394646375,0.016636402,0.22751874
ABRACL,13.33562031,-0.567431893,0.232994381,-2.435388746,0.014875798,0.216781719
MPEG1,13.02172928,-0.567327586,0.212898854,-2.664775197,0.00770398,0.160754024
ASPH,14.85292998,-0.566165607,0.194757774,-2.907024438,0.003648847,0.107568578
EML1,9.083490544,-0.566079656,0.217881984,-2.59810217,0.00937406,0.180856023
C10orf95,14.64803531,-0.565934621,0.221396159,-2.556207949,0.010581986,0.189933712
HOXA1,12.85797411,-0.565798183,0.211680455,-2.672888164,0.007520132,0.159087993
FBLN2,7.990141332,-0.565482469,0.261353393,-2.1636699,0.030489693,0.293629441
TMEM244,15.56198368,-0.565337935,0.204733491,-2.761335886,0.005756544,0.137570096
SHISA5,12.57906222,-0.565192338,0.203540755,-2.776801818,0.005489664,0.13442197
SRC,11.06089796,-0.564731307,0.209960675,-2.689700377,0.00715162,0.155173722
CAPNS1,13.23068615,-0.563574632,0.194913916,-2.891402747,0.003835263,0.110941991
TMEM203,9.729866022,-0.563338135,0.251027807,-2.244126421,0.024824268,0.273525772
FRYL,9.70907405,-0.562768529,0.251212414,-2.240209869,0.025077301,0.274214065
ITGA5,13.15764585,-0.562631213,0.210307547,-2.675278278,0.007466724,0.158788907
DYNLT5,7.264836907,-0.56218418,0.271304689,-2.072150625,0.038251396,
MAPKAPK2,8.634420857,-0.561269807,0.246519516,-2.27677636,0.022799584,0.265066336
BRD1,10.43751413,-0.561145838,0.230394796,-2.435583827,0.014867779,0.216781719
MON1B,9.878149752,-0.560713981,0.245977207,-2.279536335,0.022635203,0.265066336
TCP11L2,10.66896413,-0.560407289,0.233942779,-2.395488728,0.016598225,0.227476824
FHAD1,8.764070767,-0.560311468,0.257820138,-2.173264941,0.029760383,0.290540852
KRTAP5-5,7.487752788,-0.56003002,0.26115924,-2.144400561,0.032000805,
USF2,11.49482486,-0.559692382,0.212042,-2.639535482,0.008301973,0.16732003
JPH2,11.73314217,-0.559489309,0.226196751,-2.473463062,0.013381064,0.207763584
PODNL1,7.890753504,-0.559185587,0.268295591,-2.084214599,0.037140651,0.318622588
IFITM3,16.34233602,-0.558758403,0.227219707,-2.459110662,0.013928168,0.211377784
TCFL5,8.407822325,-0.55870092,0.263004572,-2.124301169,0.033644968,0.30549948
HTR1A,6.04041911,-0.558617565,0.273019884,-2.046069156,0.040749567,
TLX1,6.189314901,-0.55843679,0.278097815,-2.008058892,0.044637034,
SAP25,12.65205349,-0.558378701,0.228292395,-2.445892693,0.0144494,0.213599246
ZBED6,8.40944637,-0.558354239,0.246384565,-2.26619001,0.023439752,0.268389765
MFAP4,12.01778831,-0.557698438,0.226797357,-2.459016473,0.013931823,0.211377784
PLA2G4E,9.253940288,-0.557680121,0.24210151,-2.303497074,0.021250892,0.25597363
AKAP9,6.683463662,-0.556832897,0.265721809,-2.095548348,0.036122275,
GAL3ST4,21.87393542,-0.556478638,0.252264193,-2.205935893,0.027388489,0.284435274
WDR24,9.680064622,-0.556448229,0.24669273,-2.255632859,0.024093634,0.270754842
INPP5K,9.438353661,-0.556397433,0.230934138,-2.409333837,0.015981672,0.223801466
TAB3,5.834860777,-0.556144272,0.271853575,-2.045749343,0.040781038,
OAZ1,18.83235722,-0.555414806,0.24210764,-2.294082108,0.021785783,0.25938143
NMT1,7.599556097,-0.555358395,0.255255226,-2.175698435,0.029577817,0.290280578
ST3GAL2,19.3707974,-0.554911752,0.238550912,-2.326177443,0.020009086,0.248150472
LCE2D,13.02986561,-0.554684397,0.249938192,-2.219286268,0.026467255,0.281429063
PITX1,26.81379608,-0.554383563,0.266388418,-2.081109856,0.037423852,0.319142702
UBXN10,14.78334045,-0.554098809,0.223302098,-2.481386486,0.013087239,0.205896986
MLIP,10.12738192,-0.554089678,0.253344184,-2.187102423,0.028735048,0.28788607
APBB3,23.13809523,-0.553021522,0.239545318,-2.308630057,0.020964119,0.254497958
RALA,12.2361681,-0.552540146,0.220897104,-2.501346267,0.012372214,0.201856934
DACH1,17.04554953,-0.552247845,0.234155031,-2.358470975,0.018350395,0.237553641
JAM3,11.76849393,-0.552139009,0.230589848,-2.394463646,0.016644693,0.22751874
EIF2S3B,15.21015083,-0.551815145,0.214641075,-2.57087393,0.010144225,0.18619483
GMPPA,9.376944464,-0.551801212,0.240834573,-2.291204307,0.0219516,0.260546396
SREBF1,10.85732767,-0.551736057,0.238311911,-2.315184561,0.020602834,0.251970222
PDLIM5,12.12301757,-0.551546056,0.220033654,-2.506644073,0.012188337,0.200644045
ATP5F1A,18.12138141,-0.551545153,0.214638646,-2.569645135,0.010180274,0.186270395
TMEM61,9.773644884,-0.551464633,0.242276099,-2.276182568,0.022835085,0.265066336
ARL14EPL,8.414969328,-0.551343398,0.228376175,-2.414189651,0.015770251,0.222457215
ATAT1,7.140754889,-0.550800408,0.266266499,-2.068605737,0.038583099,
GOLGA2,13.54623946,-0.550622969,0.204573333,-2.691567674,0.007111707,0.155173722
VRK1,7.305729836,-0.550457896,0.256283208,-2.147850033,0.031725671,
CRYBB2,8.937033626,-0.55040038,0.236469741,-2.327572129,0.019934835,0.247953527
ZNF717,6.474075962,-0.549878987,0.268816215,-2.045557359,0.04079994,
MEF2D,8.317314855,-0.549268031,0.240733052,-2.281647771,0.022510144,0.264685872
ACTN4,21.56705802,-0.549224392,0.219534688,-2.501765885,0.012357561,0.201856934
WFDC8,8.066051328,-0.549082668,0.25393428,-2.162302268,0.030594885,0.293718517
PEX6,15.25108013,-0.548792394,0.210677451,-2.604893832,0.009190273,0.179134808
USP28,11.42198871,-0.5485102,0.232538643,-2.358791612,0.018334548,0.237547954
DNAJC5,9.635989697,-0.547842316,0.242173821,-2.262186369,0.023685891,0.26911501
FTH1,76.3330168,-0.547343892,0.213049912,-2.569087624,0.010196667,0.186270395
TNFAIP1,16.13120607,-0.546923209,0.238907706,-2.289265664,0.022063921,0.261075626
CNOT3,10.32605981,-0.546776035,0.245977516,-2.22286998,0.026224569,0.280030963
RARRES2,9.645042717,-0.546498567,0.230524275,-2.370676866,0.017755547,0.234355126
FBXO46,9.061685776,-0.546063979,0.259866446,-2.101325461,0.035612406,0.312438599
BTNL9,9.771321106,-0.54582661,0.234827414,-2.324373462,0.020105487,0.2483642
ESRRB,9.136072023,-0.545683533,0.256601358,-2.126580849,0.033454925,0.305031363
CRLF2,11.43041577,-0.545339271,0.273156098,-1.996438209,0.045886245,0.346218392
TUBB4B,54.32502457,-0.545087213,0.218023566,-2.500129794,0.012414781,0.202123651
MTREX,9.05513087,-0.545082807,0.245995455,-2.21582471,0.026703509,0.282394541
MCRIP1,12.69450557,-0.544625112,0.225369829,-2.416583952,0.015666913,0.221811261
METAP1D,8.109589668,-0.544382548,0.24244744,-2.245363155,0.024744829,0.273525772
ANKRD20A1,36.77930073,-0.543981772,0.198428218,-2.741453695,0.006116798,0.142675937
C5orf15,13.46636903,-0.543958374,0.216070023,-2.517509676,0.011818772,0.198715193
RPL28,28.00520596,-0.543826063,0.254583752,-2.136138147,0.032668155,0.299986669
OR4F4,25.54188694,-0.54339077,0.234187754,-2.320321032,0.020323517,0.250078203
DCDC2B,9.635231419,-0.543062585,0.220570693,-2.462079521,0.013813404,0.210657821
TNK2,9.965087412,-0.543059963,0.223553386,-2.429218247,0.015131421,0.218033874
BTG1,14.40466663,-0.542744946,0.224789738,-2.414456065,0.015758723,0.222457215
ZNF438,8.964452373,-0.542717149,0.24753867,-2.192454005,0.028346741,0.287448187
FBXL16,8.090195826,-0.542244667,0.26529919,-2.043898691,0.040963557,0.330841338
COL4A1,14.41984583,-0.541628064,0.217530511,-2.489894685,0.012778095,0.203315452
MKRN3,15.2871509,-0.541144636,0.21386445,-2.53031598,0.011395985,0.196611543
HSD17B6,7.805852065,-0.541099354,0.251987708,-2.147324397,0.031767465,0.297165823
MDM1,8.80956608,-0.54095652,0.232970164,-2.321999134,0.020232982,0.249362206
ATAD1,8.813563803,-0.540834904,0.220769386,-2.449773099,0.014294626,0.212921532
SLC5A10,24.38094267,-0.540720784,0.250461148,-2.158900844,0.03085786,0.294135774
C20orf96,9.103088364,-0.540456973,0.268474676,-2.013065001,0.044107792,0.341050116
GPX7,8.678699186,-0.540372727,0.253616816,-2.130666,0.033116668,0.303010614
GAS2L1,9.227318044,-0.540095414,0.240007127,-2.250330733,0.024427958,0.272920142
MTCL1,10.88997225,-0.539933755,0.203887204,-2.648198336,0.008092203,0.165033852
ANKMY1,13.47044582,-0.539572454,0.230715308,-2.33869377,0.019351288,0.244756485
SRGAP3,11.95663281,-0.539547711,0.217790772,-2.477367178,0.013235566,0.206963447
C1QTNF7,9.450055846,-0.538927903,0.225335353,-2.391670435,0.016771895,0.227555114
EXD1,15.46597267,-0.538514639,0.211373182,-2.547696131,0.010843688,0.192042593
ITM2C,8.513377251,-0.538445758,0.206374128,-2.609075868,0.009078711,0.178237884
CANT1,11.87786666,-0.537822778,0.216336028,-2.486052754,0.012916882,0.204258955
ZNF519,15.97475696,-0.537644281,0.220838851,-2.434554784,0.014910123,0.216871953
VGLL1,9.121839477,-0.537448187,0.240566336,-2.23409557,0.025476785,0.276135014
CTSE,9.226134667,-0.537280981,0.247129531,-2.174086514,0.029698639,0.290540852
DUX4,367.4307653,-0.537191074,0.247855982,-2.167351656,0.030208051,0.292406857
STMN1,7.23845915,-0.536913293,0.264920982,-2.026692219,0.042693899,
FNDC3B,10.95029573,-0.536760142,0.21168597,-2.535643442,0.011224095,0.194724239
GPI,14.01624148,-0.536150774,0.184429802,-2.907072334,0.003648288,0.107568578
PLIN5,15.50195459,-0.535411552,0.206872993,-2.5881172,0.009650214,0.182560737
PDZD9,9.120412502,-0.53529158,0.260165986,-2.057500243,0.039638132,0.326057084
GATAD2B,9.573458256,-0.535198222,0.233391659,-2.293133457,0.021840323,0.259825691
DGAT1,6.994066158,-0.535189427,0.265278514,-2.017462395,0.043647282,
KLF6,10.24300636,-0.534731243,0.244465139,-2.18735172,0.028716858,0.28788607
MANSC1,11.37613905,-0.534646876,0.219940939,-2.430865664,0.015062798,0.218033874
RNF216,12.5052435,-0.534540405,0.209997067,-2.545466046,0.010913198,0.192489549
PRSS23,8.897280137,-0.534487841,0.245853517,-2.174009331,0.029704434,0.290540852
RBPMS,6.483516073,-0.53415434,0.24688824,-2.163547118,0.030499124,
CNTN5,6.148894313,-0.534054766,0.269746283,-1.979841057,0.047721391,
CRTAP,10.73179397,-0.533874916,0.222093537,-2.403829136,0.016224355,0.225357746
SLAIN1,8.913274426,-0.533675448,0.242200347,-2.203446256,0.027563311,0.285024231
CDC42EP5,15.80359681,-0.533645264,0.244315909,-2.18424279,0.028944412,0.288657792
CHD1,9.334465875,-0.533498512,0.234845543,-2.27169954,0.023104664,0.26647321
SEC14L1,10.32503169,-0.533250815,0.238228963,-2.238396242,0.025195227,0.274918619
SCAF4,10.19270994,-0.532751196,0.228899932,-2.327441472,0.019941781,0.247953527
TXNRD3,9.30304619,-0.532699041,0.230973493,-2.306321103,0.021092697,0.2554652
GIGYF1,11.45273462,-0.532255282,0.228154597,-2.332871174,0.019654908,0.246173328
HEBP2,13.24345934,-0.532248625,0.259607597,-2.050204353,0.040344493,0.328422032
WFIKKN2,9.535412226,-0.532068698,0.227388105,-2.339914384,0.019288161,0.244158346
RGR,12.31203155,-0.531842648,0.239559567,-2.2200852,0.026412985,0.281045823
CNNM3,17.23771047,-0.530857025,0.20525024,-2.586389306,0.009698732,0.183029432
TAAR9,10.27280909,-0.530518105,0.253095748,-2.096116227,0.036071882,0.315159377
MOCS3,9.335823276,-0.530429412,0.251181033,-2.111741501,0.034708627,0.310713826
ARHGAP24,8.182806101,-0.530379245,0.252356966,-2.101702415,0.035579352,0.312438599
EPAS1,12.66579328,-0.530245619,0.200010077,-2.651094522,0.008023138,0.164934331
HCRT,19.24652046,-0.530044278,0.242325269,-2.187325657,0.028718759,0.28788607
ANXA5,9.348803784,-0.52944483,0.242328045,-2.184826896,0.028901541,0.288416804
DSTYK,8.394917252,-0.529342723,0.25639655,-2.06454698,0.038965884,0.322650915
TMEM159,12.19307046,-0.529140031,0.218861728,-2.417691002,0.015619334,0.221547968
BEND7,9.953929332,-0.529110247,0.223239151,-2.370149876,0.017780876,0.234355126
ZNF208,21.66374078,-0.529026225,0.21260607,-2.488293138,0.012835789,0.204022874
PDZK1,8.207397495,-0.528571719,0.268067646,-1.971784839,0.048634174,0.352369216
ROBO3,7.705053053,-0.5285318,0.246490878,-2.144224579,0.032014897,0.297939593
GPANK1,21.34720637,-0.528424432,0.209694734,-2.519969959,0.011736485,0.19797935
CLIP2,9.657122209,-0.528354617,0.23315453,-2.26611345,0.023444438,0.268389765
FBL,11.1638114,-0.528353765,0.265062619,-1.993316774,0.046226771,0.346218392
NMUR2,6.664658015,-0.528169994,0.247322667,-2.135550294,0.032716087,
POPDC2,13.16545203,-0.528074845,0.196923557,-2.681623533,0.007326586,0.157327716
ATP2A1,10.10048456,-0.527883286,0.236671457,-2.230447608,0.025717742,0.277672371
STBD1,14.65894179,-0.526420345,0.217413285,-2.421288771,0.015465586,0.220785563
RAB22A,7.661817352,-0.526403314,0.252883913,-2.081600639,0.037378963,0.319142702
NFATC4,11.70870189,-0.526269017,0.215614993,-2.440781177,0.014655532,0.215194007
MEPCE,18.62963215,-0.526244516,0.218606104,-2.407272749,0.016072161,0.224253923
SKI,14.38715329,-0.525832301,0.202867559,-2.591997967,0.009542034,0.181628486
ATXN1L,26.72280124,-0.525240955,0.251667663,-2.087041892,0.036884348,0.318034555
YAP1,24.13454067,-0.525107825,0.202981282,-2.586976591,0.009682217,0.182941693
MYO10,10.99552941,-0.525099289,0.225875563,-2.324728194,0.020086499,0.248350952
PAFAH1B2,17.23836443,-0.525083254,0.18881626,-2.780921805,0.005420479,0.133947686
PPT2,14.32071767,-0.52507947,0.235497636,-2.2296592,0.025770076,0.277748366
HABP4,10.50308805,-0.52480398,0.237751993,-2.207358909,0.027288995,0.284435274
TALDO1,10.32479373,-0.524800689,0.224527524,-2.337355707,0.019420696,0.244904549
AEBP1,9.611268444,-0.524760205,0.250075741,-2.098405082,0.035869377,0.314045458
ATP13A5,9.185478013,-0.524690635,0.238951671,-2.195802323,0.028106095,0.286790058
SPATA20,8.623971481,-0.524559707,0.23255134,-2.255672688,0.024091137,0.270754842
SPAAR,13.87690722,-0.52449013,0.208225016,-2.518862241,0.011773471,0.198278505
SIX5,14.74071591,-0.52420044,0.26177214,-2.002506604,0.045230274,0.344375485
HNRNPC,11.68826754,-0.52385614,0.221103182,-2.369283592,0.017822582,0.234355126
NPDC1,9.755687177,-0.523489408,0.237364026,-2.205428585,0.027424034,0.284447669
TUBB6,13.73931896,-0.523354744,0.207210027,-2.525721134,0.011546109,0.197140543
PROKR1,9.213186513,-0.522902962,0.230754699,-2.266055527,0.023447984,0.268389765
DTD1,9.857788601,-0.522824609,0.222871353,-2.34585828,0.018983324,0.241091342
CRYAB,15.03479655,-0.52263292,0.200564363,-2.60581148,0.009165689,0.17910849
ING4,15.92075642,-0.521743426,0.22183279,-2.351967106,0.018674426,0.238939672
C11orf71,7.805852755,-0.521647347,0.260230816,-2.004556398,0.045010492,0.343894543
CNOT10,9.168313943,-0.521540642,0.229370411,-2.273792155,0.022978486,0.265977702
HEATR9,8.098568748,-0.521362982,0.247832198,-2.103693491,0.035405193,0.312099504
ZNF574,15.42285823,-0.521098115,0.202038695,-2.579199574,0.009902956,0.184542711
SLC37A2,8.310404384,-0.520365519,0.243038367,-2.141083835,0.032267278,0.29885983
ADAM28,8.6730782,-0.51973499,0.249312965,-2.084668918,0.037099364,0.318622588
TOMM40,21.00561139,-0.519587437,0.201494431,-2.578668969,0.009918178,0.184542711
RPS2,76.81547634,-0.519316108,0.260201297,-1.995824439,0.045953036,0.346218392
CLTB,23.40846866,-0.519214204,0.244815242,-2.120841005,0.033935185,0.306865994
TMEM126B,13.77681145,-0.519128245,0.204735742,-2.535601447,0.011225441,0.194724239
CLDN7,10.13644888,-0.518789557,0.252064847,-2.058159097,0.039574864,0.325942974
ITPKB,11.02396376,-0.518714916,0.234221644,-2.214632723,0.026785284,0.282394541
WFS1,9.492629804,-0.518387866,0.229138993,-2.262329338,0.023677063,0.26911501
HS6ST2,10.23405319,-0.518318647,0.229996246,-2.253596114,0.024221588,0.27120439
NYAP1,10.83507952,-0.518113349,0.225793393,-2.294634676,0.021754069,0.25938143
OR2C3,7.111824995,-0.517199771,0.263041543,-1.966228474,0.049272225,
FILIP1,12.5236608,-0.517165524,0.206001743,-2.51049101,0.012056339,0.199572796
SF1,12.03882325,-0.516768008,0.231918612,-2.228229997,0.025865182,0.278273299
TRIP6,12.31520213,-0.516350791,0.220161629,-2.345325995,0.01901045,0.241237132
KCNK18,9.148231853,-0.516299761,0.260322402,-1.983308992,0.047332926,0.349984116
RPS9,35.17187691,-0.516135129,0.260857731,-1.978607757,0.047860186,0.351299154
NUBP2,10.46086,-0.516100325,0.224108721,-2.30290157,0.021284382,0.256176892
KRTAP10-3,58.95755684,-0.515333571,0.219215404,-2.350809121,0.018732641,0.239474083
WFDC5,9.785963978,-0.515045517,0.252112387,-2.042920309,0.041060327,0.330987269
AWAT1,8.617046984,-0.514737566,0.242827585,-2.119765619,0.034025816,0.306965266
TWNK,9.240778618,-0.513913329,0.233504536,-2.200870861,0.027745167,0.285971735
CTDNEP1,11.08933464,-0.513834527,0.222622868,-2.3080941,0.020993903,0.254497958
STON1,7.643767527,-0.513339038,0.24710238,-2.077434615,0.037761464,0.31958276
SRSF1,16.14087448,-0.513330911,0.233438488,-2.198998616,0.027878021,0.286227645
IQCF1,7.627213988,-0.513100198,0.25605475,-2.003869088,0.045084086,0.343941827
TCEAL3,12.16815281,-0.512729341,0.203969718,-2.513752271,0.011945431,0.199084464
ATF4,23.40692279,-0.512727528,0.202777932,-2.528517399,0.011454541,0.196611543
ATP1B1,24.32330064,-0.51267904,0.221427098,-2.315340104,0.020594327,0.251970222
SIVA1,11.10234496,-0.512526312,0.231657501,-2.212431322,0.026936877,0.282718016
CKAP4,10.19219061,-0.511930177,0.214065045,-2.391470208,0.016781046,0.227555114
COL5A3,11.17643235,-0.511510468,0.218864242,-2.337113005,0.019433309,0.244904549
LRRC17,8.106634448,-0.511384379,0.249457489,-2.049986072,0.04036579,0.328422032
ROCK2,10.51334577,-0.511161773,0.210730153,-2.425669829,0.015280165,0.219357149
TUBA1C,43.64914435,-0.51113187,0.234454521,-2.180089633,0.029250818,0.289466696
ADAM2,8.330450613,-0.510709092,0.250275703,-2.04058599,0.041291996,0.331756119
MIR9-1HG,11.13639292,-0.510008768,0.245736637,-2.075428291,0.037946858,0.320193551
GMPR2,10.35929996,-0.509982176,0.23172209,-2.200835392,0.027747679,0.285971735
CTSZ,13.67578126,-0.509862325,0.210655805,-2.420357342,0.015505262,0.221147203
DUX5,16.96867668,-0.509724331,0.21251144,-2.398573609,0.016459068,0.226982031
GIPR,11.85394194,-0.509603379,0.212991594,-2.392598548,0.016729535,0.227555114
TAOK3,8.547778084,-0.509485503,0.251171335,-2.028438092,0.042515556,0.334782859
