gene,edge_test_input_vs_ip_cd36_tagwise_dispersions_pval,edge_test_input_vs_ip_cd36_tagwise_dispersions_fc,edge_test_input_vs_ip_cd36_tagwise_dispersions_diff,edge_test_input_vs_ip_cd36_tagwise_dispersions_fdr_pval_correction,input_transformed_means,input_normalized_means,ip_cd36_transformed_means,ip_cd36_normalized_means
DCTD,0.104139828759265,-2.38447879174187,-9.62301531384281e-06,0.618658459368108,3.26780154985912,9.33333333333333,1.35450098076872,2.06666666666667
DCTN1,0.668743515398686,-1.13757911751161,-1.63941404287301e-05,1.0,6.21084221374098,73.2666666666667,5.32942108250428,42.7666666666667
DCTN1-AS1,0.000116828524436672,61.1402837961434,1.57545229961598e-05,0.0112691892133657,0.0,0.0,2.52838094211038,6.0
DCTN2,0.560970214842841,1.30253490729239,8.21150292945111e-06,1.0,3.97471703893311,14.7333333333333,3.36038972221488,10.8
DCTN3,0.516950699326113,1.36970102496316,3.22993270191146e-06,1.0,2.5236014792415,4.96666666666667,2.28368312776119,3.96666666666667
DCTN4,0.506062835529794,1.23903461410944,6.3376331357518e-06,1.0,3.89134679917216,14.0333333333333,3.56547677550374,11.0
DCTN5,1.0,-1.05835473379436,-7.39341123918645e-07,1.0,2.96648252020067,7.13333333333333,2.38425043248296,4.3
DCTN6,0.510325870164583,1.56140634900114,3.19180263540059e-06,1.0,1.84576535569695,2.73333333333333,1.98613397109808,3.1
DCUN1D1,0.409928706704306,1.29197459411042,1.89300591148383e-05,1.0,5.15592529313947,34.8,4.83775354758816,27.8
DCUN1D2,0.999999999999506,1.09562903447475,9.9787997746397e-07,1.0,2.63869814097945,5.3,2.04000669853867,3.76666666666667
DCUN1D2-AS,0.99999999999437,-3.09882851044114,-5.49815197826871e-07,1.0,0.356796442630466,0.366666666666667,0.0,0.0
DCUN1D4,0.793872298277024,1.1931533425245,2.66250675783552e-06,1.0,3.08177167013069,7.73333333333333,2.66514643087292,5.5
DCUN1D5,0.47130354107696,1.66542862778066,4.47193690043297e-06,1.0,1.67942019172512,3.16666666666667,1.90088584779697,4.2
DCX,0.0148414598791847,23.5266110013955,5.90113628745115e-06,0.249078822224458,0.0,0.0,1.54066441055537,2.03333333333333
DCXR,0.887799005533435,1.1589042391175,1.21256777712317e-06,1.0,1.81453555049187,3.73333333333333,1.47809820598664,3.23333333333333
DDA1,0.12029244916551,1.94730716146995,8.54641486410426e-06,0.667866267694462,2.50466532645567,4.7,2.81679549301143,6.2
DDAH1,0.836393601292712,1.34650340932966,2.05018661126873e-06,1.0,2.06314967134536,3.36666666666667,1.82808901753732,2.96666666666667
DDAH2,1.0,-1.04135709368108,-5.2326081513654e-07,1.0,2.95838856861574,7.33333333333333,2.32548509690063,4.16666666666667
DDB1,0.424227821042478,-1.31849426435647,-1.23618405341265e-05,1.0,4.81924184766497,27.5666666666667,3.70891869630531,13.5
DDB2,0.852942465357532,-1.1521996833572,-2.71644467928174e-06,1.0,3.45942872818024,11.4333333333333,2.74573984097028,6.63333333333333
DDC,1.0,2.27525988917731,1.13231892088812e-06,1.0,0.421011468611265,0.466666666666667,0.512017633413403,0.633333333333333
DDC8,0.999999999999944,-3.35639869619946,-6.1728902998253e-07,1.0,0.421011468611265,0.466666666666667,0.0,0.0
DDHD1,0.466297164142615,-1.31963493742925,-1.04822196553719e-05,1.0,4.57559877126548,23.0666666666667,3.41883452247768,11.6
DDHD2,0.294216371773863,-1.44208428341758,-1.2818284058754e-05,0.896470650236176,4.56644534439867,22.7,3.4264076233183,10.5333333333333
DDI2,0.687903783670717,1.16899837473556,4.93223573845759e-06,1.0,4.00232524705032,15.3666666666667,3.58144478553624,12.4666666666667
DDIT3,0.999999999999808,1.06903941878306,1.99378788233352e-07,1.0,0.995166810101628,1.23333333333333,0.912562253803287,1.06666666666667
DDIT4,1.0,-1.15226099438131,-7.62373230538861e-07,1.0,1.88785744513917,3.03333333333333,1.35121089942737,1.66666666666667
DDN,0.12526235761785,11.9721849962101,2.87430537286552e-06,0.667866267694462,0.0,0.0,1.01787756609403,1.03333333333333
DDO,0.513219651482859,2.71827349668516,1.37180201055285e-06,1.0,0.226023968370879,0.2,0.617332945704149,0.6
DDOST,1.0,1.01045725248004,1.64428767997297e-07,1.0,3.13227793206428,8.76666666666667,2.65307124626154,5.7
DDR1,0.186760117948432,1.77677858028027,8.56970640953716e-06,0.768197959533492,2.80379462423899,6.33333333333333,2.93187794816893,6.63333333333333
DDR1-AS1,0.646713057078559,1.61978737090193,8.49451471342449e-07,1.0,0.647035436982144,0.666666666666667,0.709211093241958,0.733333333333333
DDR2,0.470529827388244,2.14010125937126,2.19317261364784e-06,1.0,1.00383187961261,1.03333333333333,1.18686422900066,1.3
DDRGK1,0.203290260335174,1.46925233718923,3.56208273638704e-05,0.799948781466709,5.39646472914325,41.4666666666667,5.25300075631634,40.8333333333333
DDT,1.0,1.58689478840301,8.0368116501214e-07,1.0,0.647035436982144,0.666666666666667,0.709211093241958,0.733333333333333
DDTL,0.0659967895737165,5.05585565346866,3.27998903115242e-06,0.504529146230557,0.226023968370879,0.2,1.22122872665536,1.36666666666667
DDX1,0.351248479636881,-1.6215593262054,-6.62886442557606e-06,0.980537769201204,3.19693719213928,8.96666666666667,2.139486612527,3.6
DDX10,0.288753243901199,1.44473846098079,1.53383104756974e-05,0.886817321218836,4.21516506563652,18.1,4.13119164633064,17.9
DDX11,0.554581264191353,1.35190954997584,6.62633840446369e-06,1.0,3.37062894132298,10.6,2.99847976420625,7.83333333333333
DDX11-AS1,0.279637135403921,11.7366510884496,2.81260422794299e-06,0.881810463941364,0.0,0.0,0.820684106265478,0.933333333333333
DDX11L1,0.999999999999965,-3.35611461252323,-6.17214610599588e-07,1.0,0.421011468611265,0.466666666666667,0.0,0.0
DDX11L10,0.0946280197379771,-5.20199883709318,-1.5189111539009e-05,0.592008607951217,1.60587441917048,9.06666666666667,0.744220252263425,1.23333333333333
DDX11L16,1.0,-1.06743082858546,-7.96197827742216e-08,1.0,0.379167841249978,0.4,0.308666472852074,0.3
DDX11L2,0.999999999999853,4.58224336679296,9.38414851703771e-07,1.0,0.0,0.0,0.308666472852074,0.3
DDX11L5,0.5730315782215,-6.28457672484836,-1.38436303059038e-06,1.0,0.477653135758702,0.566666666666667,0.0,0.0
DDX11L9,1.0,-1.18699083925457,-6.93670245965867e-07,1.0,1.18527205168721,1.9,0.744220252263425,1.23333333333333
DDX12P,0.319308157596065,-1.69572736306345,-7.56690705715654e-06,0.934823706193846,3.2671261874525,9.7,2.23764195961491,3.83333333333333
DDX17,0.000847558531066598,-2.43214424086911,-0.00042531592906013,0.0401875062989911,8.61686539033102,395.833333333333,6.67263048735856,107.433333333333
DDX18,0.0110297137191717,-2.88789966171753,-2.07228769579907e-05,0.20883977745441,4.19702527268577,17.5333333333333,2.16548744986075,4.1
DDX19A,1.0,-1.02251510481457,-3.89152395546238e-07,1.0,3.28203905777891,9.1,2.62933752846761,5.66666666666667
DDX19B,0.167460260186972,-2.76765355274698,-3.74464972874659e-06,0.753486090513057,1.91143439000246,3.16666666666667,0.512017633413403,0.633333333333333
DDX20,0.382951985957763,1.71171829292737,4.6913825958342e-06,0.998718928655506,1.74031633482226,2.96666666666667,2.06380157628425,3.5
DDX21,0.400030431267535,-1.28858044301116,-1.85793250909583e-05,0.998718928655506,5.52566569991368,45.3,4.48300826785869,22.6666666666667
DDX23,0.27717070131586,1.33186822512262,4.68611146672039e-05,0.881810463941364,6.27718373211925,77.0666666666667,6.04136124705221,66.8
DDX24,3.13022239663807e-16,18.4624636715778,0.00489982727598968,1.08080506274869e-12,7.14864373778332,154.3,10.7798732771264,1829.6
DDX26B,0.00713357153871509,-2.91789052696581,-2.25952760577082e-05,0.16152518542107,4.25804189093157,19.0666666666667,2.27509227668496,4.26666666666667
DDX27,0.22767738666005,1.48662710015362,3.82945375748622e-05,0.850997715813177,5.42450840474209,42.2666666666667,5.2647618526436,43.4333333333333
DDX31,0.561726694803013,-1.46461148820507,-4.16275390075944e-06,1.0,2.82050951982429,6.43333333333333,1.84454187980057,2.8
DDX39A,0.782859447510719,1.09991751719626,4.68598485912444e-06,1.0,4.63747292493147,25.0,4.14242713750935,18.5666666666667
DDX39AP1,0.513391295540635,8.29499389508162,1.91101773756975e-06,1.0,0.0,0.0,0.709211093241958,0.733333333333333
DDX39B,0.396238565094156,-1.353248854146,-2.70908391617916e-05,0.998718928655506,5.84348028619289,56.6,4.55504267539929,29.0333333333333
DDX3X,0.0293740744410916,-2.00526091975983,-4.13303033009039e-05,0.359365415831943,5.48431527032752,44.1333333333333,3.91985594203093,14.2666666666667
DDX3Y,0.31751978433303,-1.42438554665498,-1.76215602365506e-05,0.93148936864236,5.02353061348232,31.8,3.89711625793794,13.9666666666667
DDX4,0.513407415338749,8.29497338114811,1.91101236368029e-06,1.0,0.0,0.0,0.709211093241958,0.733333333333333
DDX41,0.125517752382093,1.63562266657254,3.17356026545406e-05,0.667866267694462,4.78998901240678,26.9666666666667,4.81618289589117,29.2333333333333
DDX42,0.999999999999465,-1.00284648879738,-3.1629351976786e-07,1.0,5.94039063368831,60.5666666666667,5.20989448121774,39.9666666666667
DDX43,0.125262357617394,11.9721849962101,2.87430537286551e-06,0.667866267694462,0.0,0.0,1.01787756609403,1.03333333333333
DDX46,0.00515344513988608,-2.22756056333821,-8.01089037205759e-05,0.131468421701407,6.32500092770127,79.5,4.52475609767602,23.4666666666667
DDX47,0.493076926915037,-1.71474736312061,-1.52230724024347e-06,1.0,1.56770023320139,2.03333333333333,0.512017633413403,0.633333333333333
DDX49,0.390328338217869,-1.68916314964618,-3.45095543780485e-06,0.998718928655506,2.37211465374582,4.4,1.25799877503706,1.8
DDX5,0.00439897736561806,-2.07479157209545,-0.000326023368959013,0.118788428395017,8.4183080704543,344.566666666667,6.72325687752111,106.0
DDX50,0.24860651194979,-1.54807779209686,-7.93623269776674e-06,0.88129832114693,3.72026430144297,12.2666666666667,2.51688481664862,5.06666666666667
DDX51,0.0027685589726767,2.51429500743179,5.59744954617043e-05,0.0876385393111393,4.35576842627269,19.7666666666667,5.01469898091921,33.6666666666667
DDX52,0.399490244415917,-1.39892268168813,-9.50942215906875e-06,0.998718928655506,4.19663151327053,17.6666666666667,3.1199867832258,8.63333333333333
DDX54,0.575554299692215,-1.20033288836951,-8.68010653789745e-06,1.0,4.82873016771819,28.0333333333333,3.94928794645078,15.2
DDX55,0.914468481077106,-1.05586209862206,-2.28428141919733e-06,1.0,4.52629305778067,22.6333333333333,3.86747968791387,14.8666666666667
DDX56,0.840207389410372,1.08122108798185,2.75333556557618e-06,1.0,4.2653492409841,18.2333333333333,3.7310847635694,12.4
DDX58,0.0418780419014417,-2.18846582158035,-1.62383782638645e-05,0.41278538120007,4.10123133374903,16.2,2.47374671112492,4.6
DDX59,0.115286525556526,-2.01021180573593,-9.02324489142371e-06,0.651840166511426,3.42794460766548,9.8,1.97049994962037,2.93333333333333
DDX6,0.39136884641144,-1.26695142517043,-3.73799440702254e-05,0.998718928655506,6.59846383691322,96.3333333333333,5.62300385286307,48.6666666666667
DDX60,0.0927967710038472,-1.94545504387743,-1.42246357886565e-05,0.589987957089524,4.03855858257611,15.6333333333333,2.40372266122473,5.26666666666667
DDX60L,0.00666119647774509,-2.6310649078204,-3.26770196887175e-05,0.15434060911064,4.86657031224636,28.4333333333333,2.86185449948523,6.7
DDX6P2,0.122049799846007,19.7836098328588,4.92060885621633e-06,0.667866267694462,0.0,0.0,0.907488674823697,1.86666666666667
DEAF1,0.217576413947383,-2.04331049076131,-6.23583174041535e-06,0.828578227867907,2.87446622745909,6.36666666666667,1.25799877503706,1.8
DECR1,0.470047399334134,1.31559606444818,6.69966377272609e-06,1.0,3.4932600880097,10.8,3.4014364930724,9.8
DECR2,0.146897507284984,3.2724172619093,4.26727236989804e-06,0.714484200088593,0.735964283880444,0.766666666666667,1.55058019168673,2.16666666666667
DEDD,0.46584144574117,1.64559723277309,3.78191682269467e-06,1.0,2.00532788496284,3.1,1.3944955048198,2.73333333333333
DEDD2,0.148024301995341,-1.90215709076403,-8.90480574648515e-06,0.717871116670212,3.34836356909651,9.66666666666667,2.09929612652196,3.53333333333333
DEF6,0.327528472169243,1.34637789060597,9.16871444574739e-05,0.944935459288759,7.12743156633218,142.6,6.89528233673982,131.566666666667
DEF8,0.216382375289891,-1.56481422513572,-1.13570545837573e-05,0.826510353873017,4.17965496248382,17.2666666666667,2.93276992748487,7.0
DEFA1B,0.578798710423026,7.58697634754755,1.72554340937868e-06,1.0,0.0,0.0,0.512017633413403,0.633333333333333
DEFA3,0.999999999999991,1.53163962426624,7.8942587328247e-07,1.0,0.77780791124173,0.833333333333333,0.477653135758702,0.566666666666667
DEFA4,0.512923049318957,8.28484843878525,1.90836000444249e-06,1.0,0.0,0.0,0.617332945704149,0.6
DEFA8P,0.999999999999989,4.83657503133431,1.00504031145801e-06,1.0,0.0,0.0,0.308666472852074,0.3
DEFB118,0.999999999999995,4.83660544828089,1.00504827956946e-06,1.0,0.0,0.0,0.308666472852074,0.3
DEFB121,1.0,4.58221821662743,9.38408263293537e-07,1.0,0.0,0.0,0.308666472852074,0.3
DEFB126,0.999999999999984,4.83663585368381,1.00505624465691e-06,1.0,0.0,0.0,0.308666472852074,0.3
DEFB129,1.0,4.83666624762786,1.00506420674256e-06,1.0,0.0,0.0,0.308666472852074,0.3
DEFB132,0.039251688744682,19.537729114017,4.85619723068368e-06,0.402012241965177,0.0,0.0,1.40231857746243,1.73333333333333
DEFB134,0.999999999999979,4.85978584790817,1.01112068421967e-06,1.0,0.0,0.0,0.400544620389884,0.433333333333333
DEFB4A,0.279846926393693,8.51892664120727,1.96967980857674e-06,0.881810463941364,0.0,0.0,0.709211093241958,0.733333333333333
DEFT1P,1.0,4.85989984236176,1.01115054653702e-06,1.0,0.0,0.0,0.400544620389884,0.433333333333333
DEGS1,0.621793136720295,-1.33327605066584,-4.08562923150168e-06,1.0,3.12280638502713,8.3,2.17120569020711,4.23333333333333
DEGS2,0.00302604063170552,3.86270728015517,1.937995434188e-05,0.0934206912054693,2.11683241569471,3.43333333333333,3.18139207983525,9.43333333333333
DEK,0.329920072830837,1.31602074271097,6.95901565072968e-05,0.948810446176976,6.91894459510215,120.266666666667,6.60459835151603,96.7
DENND1A,0.688548113840529,-1.15217981175226,-7.11669088427406e-06,1.0,4.90314426981916,29.0,4.07628041080993,16.7666666666667
DENND1B,0.248424656879799,1.64262330246655,1.2634199245566e-05,0.881206286763247,3.53756202534687,10.6666666666667,3.42918936761047,10.3666666666667
DENND1C,0.589034987145449,-1.21404768464865,-1.18663632026904e-05,1.0,5.14958397569879,36.1333333333333,4.31062724237168,19.5333333333333
DENND2A,0.0385105121044789,-17.6656220397451,-4.36577463718768e-06,0.402012241965177,1.69661236337321,2.33333333333333,0.0,0.0
DENND2C,0.179903307398195,1.60123111958988,1.67157913586067e-05,0.753486090513057,3.91725903248043,14.4333333333333,3.97622707172474,14.8333333333333
DENND2D,0.351548171194694,1.38780697276562,5.08269313500954e-05,0.980981005424421,5.97922714266583,70.3,5.93672726729477,67.0666666666667
DENND3,0.647281342826889,1.14350772312528,1.23301433268511e-05,1.0,5.5776673590474,47.4,5.10398931251345,34.0666666666667
DENND4A,0.22204544023806,-1.55824403954392,-4.01187086807476e-05,0.839157771876645,5.94968934317968,61.2,4.45156403228245,22.8
DENND4B,0.708659637170362,1.12155767557353,1.42738905393256e-05,1.0,5.95817395398907,62.8333333333333,5.51294960793158,47.1666666666667
DENND4C,0.828969011287092,-1.11915784730194,-7.37915357694193e-06,1.0,5.18686422900066,36.9,4.02149896880403,19.1333333333333
DENND5A,0.17956330851957,-1.52457113888469,-1.87219502981384e-05,0.753486090513057,4.93936353694717,30.0333333333333,3.66872041659754,12.7
DENND5B,0.694870566698072,1.55592870446932,2.6803000406094e-06,1.0,1.69286994489879,2.66666666666667,1.3851418105824,2.43333333333333
DENND5B-AS1,1.0,4.8600136929984,1.01118037117967e-06,1.0,0.0,0.0,0.400544620389884,0.433333333333333
DENND6A,0.707422077222067,1.14885010437045,2.94633347285449e-06,1.0,3.45475606372029,10.2666666666667,3.01246989287862,7.33333333333333
DENND6B,0.629166000226169,1.50795244110074,3.52189813791966e-06,1.0,2.18281220823201,3.73333333333333,1.84638627036934,3.9
DENR,0.317893482288813,-1.50803497831156,-6.57743853854123e-06,0.931923169803552,3.4981011985215,10.3333333333333,2.04000669853867,4.4
DEPDC1,1.0,1.42402004327993,3.77426497483224e-07,1.0,0.421011468611265,0.466666666666667,0.400544620389884,0.433333333333333
DEPDC1B,1.0,-1.13420734707495,-1.70933294091168e-07,1.0,0.559357301704213,0.733333333333333,0.400544620389884,0.433333333333333
DEPDC4,0.097926331559699,15.4540102240264,3.78641439792732e-06,0.599769893849761,0.0,0.0,0.989670769172105,1.2
DEPDC5,0.201618434355039,-1.51195388187482,-1.76968398942255e-05,0.799948781466709,4.87252894771336,28.7,3.6423150946099,11.7
DEPDC7,1.0,1.42814882845033,3.55533959523875e-07,1.0,0.356796442630466,0.366666666666667,0.308666472852074,0.3
DEPTOR,0.999999999999924,-1.52619886815613,-6.50311410713609e-07,1.0,0.800179309861243,0.866666666666667,0.308666472852074,0.3
DERA,0.412115412675374,1.59453101978648,7.80910772847962e-06,1.0,2.93116425538561,6.86666666666667,2.54151320126061,6.3
DERL1,0.807494934505635,-1.45076629629182,-1.42747121119188e-06,1.0,1.36699254924161,2.66666666666667,1.01787756609403,1.03333333333333
DERL2,0.85069303811104,1.07451555730751,6.25447401915864e-07,1.0,2.35034133434149,4.23333333333333,2.00543934076489,3.23333333333333
DERL3,0.825290096362129,1.3271920870088,1.73532252293668e-06,1.0,1.83109835683453,2.96666666666667,1.7440155711167,2.36666666666667
DES,0.156138106712933,3.69831959947246,5.30319184172233e-06,0.738158171723425,1.00383187961261,1.03333333333333,1.36950815225939,2.6
DESI1,0.84157649979465,1.21002498199121,1.53870803628376e-06,1.0,2.2051485751016,3.66666666666667,1.85726604723662,2.8
DESI2,0.267545137648145,1.88697203130349,4.63080335540816e-06,0.881810463941364,1.90477598500914,2.76666666666667,2.07272039569839,3.23333333333333
DET1,1.0,1.08542427388433,3.34885125264053e-07,1.0,1.43229928590003,1.8,1.01654358924153,1.3
DEXI,1.0,1.6350547350458,4.89120127929567e-07,1.0,0.226023968370879,0.2,0.400544620389884,0.433333333333333
DFFA,0.446494274621356,-1.63605420743676,-4.62501298306209e-06,1.0,2.87023089364679,6.46666666666667,1.41799642207693,2.3
DFFB,0.490138474051731,1.40528899396632,2.27585726806258e-06,1.0,1.7543448019446,2.53333333333333,1.83787235687378,2.66666666666667
DFNA5,0.344488173915152,2.64884374383468,5.63842801367933e-06,0.970100452166775,1.25694301534416,2.2,1.91962981090699,3.4
DFNB31,0.022560912893992,2.35323446782827,1.77577217589522e-05,0.309453713413851,3.02613923388244,7.3,3.51672319730683,11.1
DFNB59,0.50462431634074,2.97531860560534,2.42316774334221e-06,1.0,0.379167841249978,0.4,0.744220252263425,1.23333333333333
DGAT1,1.0,1.01242331419951,3.01133407049729e-07,1.0,3.82188879670327,13.3,3.14546641222761,8.53333333333333
DGAT2,0.83462686325889,1.66878838650347,2.36924188269423e-06,1.0,1.25694301534416,2.2,1.25799877503706,1.8
DGAT2L7P,0.0729222284328286,15.7654577060754,3.86800208272558e-06,0.516543170148502,0.0,0.0,1.2333319145558,1.46666666666667
DGCR14,0.589847456352773,-1.254547612731,-4.27677162201174e-06,1.0,3.62722791187902,11.7666666666667,2.09759391640928,5.4
DGCR2,0.015802998948095,-2.53226703804809,-2.34496722158635e-05,0.257859898592511,4.36681380587501,20.6333333333333,2.57097529294825,5.4
DGCR5,0.089309618034268,5.03908077183792,5.56165281316164e-06,0.579484638824481,0.647035436982144,0.666666666666667,1.35450098076872,2.06666666666667
DGCR6,0.0400953263193402,5.22213486133573,5.71120019498766e-06,0.405837458286715,0.582820411001345,0.566666666666667,1.6250634283866,2.2
DGCR6L,0.721600450442143,1.30047547583716,2.1992515597223e-06,1.0,2.11328333429487,3.8,1.89362897357323,3.33333333333333
DGCR8,0.633936854899147,1.15880098529042,8.61502230909808e-06,1.0,4.88853324522989,29.1,4.49637430644451,21.7666666666667
DGKA,0.725091447705501,1.1000086180274,3.68076219196956e-05,1.0,7.64320551799069,200.566666666667,7.11210121056035,144.933333333333
DGKB,0.173040442256222,4.20724280102423,2.51114770820822e-06,0.753486090513057,0.226023968370879,0.2,0.924665441703724,1.16666666666667
DGKD,0.0748393309163223,-1.595149650445,-8.44129615811978e-05,0.522833917893611,6.95775024375631,123.433333333333,5.63685695832422,49.6666666666667
DGKE,0.65682035872328,1.19268292560722,5.73703899323595e-06,1.0,4.09560895672343,16.1,3.56211577341423,11.5
DGKG,1.0,-1.01950957350198,-3.90071748530306e-07,1.0,3.50304455466678,10.9666666666667,2.77175879567164,6.56666666666667
DGKH,0.237375268170814,1.45979345596847,9.82528730976738e-06,0.867421701172246,3.61503317651505,11.2666666666667,3.55113676371796,11.0333333333333
DGKI,0.908468139959476,-1.13224236716395,-2.22258549244232e-06,1.0,3.4947006233264,10.3,2.7425675249035,6.0
DGKK,0.775041728000075,1.81868329256306,1.93909890281504e-06,1.0,0.898664604369967,1.03333333333333,1.01654358924153,1.3
DGKQ,0.766510068214657,-1.12896432575538,-7.20767301874643e-06,1.0,5.09207559548358,33.8,4.18136502583694,20.8666666666667
DGKZ,0.832072562213924,1.06453764658781,1.05937203768199e-05,1.0,6.43969501117962,89.0333333333333,5.90223879008528,62.7666666666667
DGUOK,1.0,-1.11667325909854,-7.51567731051488e-07,1.0,2.25034505888929,3.93333333333333,0.877422738499838,1.73333333333333
DHCR24,0.84913962257552,1.30559669622379,1.8016497030103e-06,1.0,1.5759734848544,2.76666666666667,1.5927361921327,2.83333333333333
DHCR7,0.125262357617166,11.9721849962101,2.8743053728655e-06,0.667866267694462,0.0,0.0,1.01787756609403,1.03333333333333
DHDDS,0.584320970247935,1.22004128221177,7.8655752402403e-06,1.0,4.35477953062761,19.8,3.96796463108121,15.6
DHDH,0.99999999999999,4.58219306930472,9.38401675628017e-07,1.0,0.0,0.0,0.308666472852074,0.3
DHFR,1.0,-3.09766013225113,-5.4950912609091e-07,1.0,0.226023968370879,0.2,0.0,0.0
DHFRL1,0.625396590391784,1.55331538565162,1.68536897204874e-06,1.0,0.723308333814104,1.16666666666667,1.14476487265331,1.66666666666667
DHH,0.0804037169894017,7.89128280288074,5.24066096730284e-06,0.546769603430198,0.226023968370879,0.2,0.968963531869506,2.16666666666667
DHODH,0.22694472183333,1.75492021975018,5.88340570182502e-06,0.849882793617015,2.14217771270556,3.8,2.49245117554485,4.9
DHPS,0.574392489740068,-1.22663688950262,-8.56155142224949e-06,1.0,4.63938727983742,24.4,3.80225824716681,13.4333333333333
DHRS1,1.0,-1.00627475439517,-8.43023022202737e-08,1.0,2.83545040777634,6.86666666666667,2.40372266122473,4.63333333333333
DHRS11,0.655116020147657,3.65609113147607,2.23515609568708e-06,1.0,0.421011468611265,0.466666666666667,0.912562253803287,1.06666666666667
DHRS12,0.583299213892587,-1.34899428683477,-2.36559168139745e-06,1.0,2.393680967053,4.46666666666667,1.4444745779084,2.4
DHRS13,0.999999999999959,-1.14191192595476,-5.78833293414151e-07,1.0,1.76268773344177,2.4,0.989670769172105,1.2
DHRS2,0.0475137011315942,11.2103387254519,8.91891621259573e-06,0.443268683014485,0.421011468611265,0.466666666666667,1.55178394287085,2.86666666666667
DHRS3,0.872053225775281,1.06528234263826,1.67398777889402e-06,1.0,3.82150299776805,13.4333333333333,3.24504542325021,9.23333333333333
DHRS4,0.751812569899626,2.16972037114574,1.79682194425017e-06,1.0,0.629175090247196,0.9,0.924665441703724,1.16666666666667
DHRS4-AS1_2,0.719903954017648,1.66990248937521,1.26474572327118e-06,1.0,0.800179309861243,0.866666666666667,0.786319608610776,0.866666666666667
DHRS4L2,0.324522168056742,-9.5655280795141,-2.24385055382148e-06,0.941199923790966,0.927469521642458,1.3,0.0,0.0
DHRS7,0.0879470433173276,3.01727666716977,6.05955196846372e-06,0.575767491569163,1.1068282260059,1.46666666666667,2.00543934076489,3.23333333333333
DHRS7B,0.831838191569792,1.26053917978244,1.58349761661484e-06,1.0,1.89643305351196,2.9,1.61669976806566,2.6
DHRS9,0.707797777063453,3.15994746398959,1.9340204014371e-06,1.0,0.421011468611265,0.466666666666667,0.641999806185408,0.933333333333333
DHRSX,0.447673985878278,1.50964372647967,4.6862339124207e-06,1.0,2.56379819284603,5.03333333333333,2.44426580935857,4.53333333333333
DHRSX-IT1,0.99999999999801,-3.0976601322511,-5.49509126090901e-07,1.0,0.226023968370879,0.2,0.0,0.0
DHTKD1,0.49621179557648,1.35388055604378,5.36024871479012e-06,1.0,3.1833898639735,8.66666666666667,3.00508259123298,7.06666666666667
DHX15,0.0459963523377426,-1.83898779945522,-5.1308225216629e-05,0.434538889781742,5.96070795950144,61.6,4.42709867629478,20.5666666666667
DHX16,0.855898968715764,1.05441918840485,5.61257453780909e-06,1.0,5.84032736712228,56.4333333333333,5.25432231694004,38.9666666666667
DHX29,0.805173488496051,1.11519849808926,1.64965405190693e-06,1.0,2.96315784751037,7.1,2.64896875815213,5.4
DHX30,0.0137581026291176,2.02387297079969,5.39628560880097e-05,0.23951460618855,4.86790513654949,28.5666666666667,5.24154778151205,37.5666666666667
DHX32,0.99999999999985,-1.4069554972975,-9.14775342203039e-07,1.0,1.34848099025372,1.76666666666667,0.477653135758702,0.566666666666667
DHX33,0.525196716803974,-1.48953702397292,-3.93599612183019e-06,1.0,2.75122577636699,6.06666666666667,1.84051777684836,2.63333333333333
DHX34,0.395320020749823,1.35353623069825,8.3654631245687e-06,0.998718928655506,3.80043540200201,13.0333333333333,3.57356923115177,10.9333333333333
DHX35,0.189384561499056,-2.28805823948562,-6.45175202727554e-06,0.77441073653449,2.65790486128202,5.73333333333333,1.35121089942737,1.66666666666667
DHX36,0.540108383242674,-1.2136762131842,-1.28538454084174e-05,1.0,5.31576882424053,39.2333333333333,4.40837395367182,21.4333333333333
DHX37,0.14145966916855,1.58950782686408,2.97453627938108e-05,0.700520673451515,4.77659504280849,26.8333333333333,4.80213920660787,29.1333333333333
DHX38,0.794107778501548,-1.08256689701498,-1.34657457689064e-05,1.0,6.58751240878901,96.2,5.81711325774624,56.1333333333333
DHX40,0.154099061155107,1.76681986203589,9.17418438676319e-06,0.732369718642636,2.91359755742589,6.63333333333333,3.00819521275942,7.3
DHX57,0.922651102467814,-1.07564319036069,-1.66433925455678e-06,1.0,3.80043540200201,13.0333333333333,3.02357401800053,7.86666666666667
DHX58,0.089425161901444,-2.55853421860834,-1.09912027261888e-05,0.579484638824481,3.20713329875042,9.06666666666667,1.6250634283866,2.2
DHX8,0.130310743405351,-1.64284360904854,-1.95988856104787e-05,0.673891844922977,4.81668206021294,27.2666666666667,3.49155574195229,10.7
DHX9,0.0409289207292177,-1.8724992872653,-3.44352192365984e-05,0.408108914547102,5.36317425020465,40.1666666666667,3.8432424206636,14.2
DIABLO,0.534175221932005,-2.10292542078791,-2.39906793943577e-06,1.0,1.63486014497377,2.16666666666667,0.709211093241958,0.733333333333333
DIAPH1,0.822739359028565,-1.07556242835399,-2.82248684367527e-05,1.0,7.76759309138934,218.933333333333,6.89919143472949,123.166666666667
DIAPH2,0.162144149135372,-1.61986291495978,-1.70915729143526e-05,0.751381086007947,4.63684125002114,24.6,3.34682352011723,9.83333333333333
DIAPH3,0.313041606185972,2.59281129887856,3.80560073183441e-06,0.925129533074256,0.898664604369967,1.03333333333333,1.42171226782527,1.86666666666667
