metabolite_name,metabolite_id,annotation_confidence,Formula,Mass,RT,CAS ID,C001_June_Pre,C002_June_Pre,C003_June_Pre,C004_June_Pre,C001_Aug_Pre,C002_Aug_Pre,C003_Aug_Pre,C004_Aug_Pre,C001_Sept_Pre,C002_Sept_Pre,C003_Sept_Pre,C004_Sept_Pre,C001_Sept_Post,C002_Sept_Post,C003_Sept_Post,C004_Sept_Post,C001_Nov_Post,C002_Nov_Post,C003_Nov_Post,C004_Nov_Post,C001_Dec_Post,C002_Dec_Post,C003_Dec_Post,C004_Dec_Post
TG (56:6) [M+NH4]+,,2.0,,923.7998,11.37,RPPOS,5.230368183981267,5.211407798714155,5.364905850191808,5.129299315135021,5.166775292784724,5.307171036995095,5.252325852888295,5.503763459966438,5.319807026833304,5.240356568826219,5.35812758492792,5.526606332638108,5.20462355302453,5.24919287126122,5.3523356027729,5.441714571767262,5.362688504141039,5.082804748957659,5.274122026399149,5.358998646103412,5.3875490715074585,5.1192866937789026,5.295703552967464,5.506787226733601
TG (56:7) [M+Na]+,,2.0,,927.7391,11.2,RPPOS,4.869104392206167,4.962253363076538,4.9953897630712305,4.796600700680983,4.6828395450487506,4.870101493992693,4.808249529837871,5.077003888992454,4.930964140332777,4.895362609821767,4.984033796547621,5.145678887954275,4.783511571567699,4.9018058189014635,4.951704090084803,5.056604878838085,4.992390399074858,4.726372626532831,4.820964397829114,4.959955956549176,5.04874843418755,4.70878337129258,4.85115570099907,5.091472917713567
TG (56:7)  [M+NH4]+,,2.0,,921.7827,11.2,RPPOS,5.341951286302566,5.438988315520868,5.4591716130314465,5.230654689573723,5.155356789901787,5.3444441479596225,5.319402132594565,5.552400789260123,5.39799060794854,5.361097034237901,5.442666928720015,5.645383798112623,5.2396797351907,5.360010928577226,5.419047094999102,5.515404986360685,5.4773182243442555,5.210169683741099,5.313740169089716,5.43263051313329,5.494167936063005,5.188778090552435,5.325564067397983,5.578481067373283
TG (56:8)  [M+NH4]+,,2.0,,919.7636,11.05,RPPOS,5.101429670336035,5.313782441624237,5.255546491455764,4.992733185941147,4.816367720048546,5.0292439810228045,5.063625653418683,5.3356769688897705,5.1105301765100855,5.176308499799146,5.217894009906833,5.468176556737043,4.895686381643853,5.1300878419590195,5.138831722209316,5.300160951284416,5.236533531038787,5.061330711813819,4.992683397524215,5.228180976634323,5.262067053796866,4.889005007221743,5.005199534893209,5.309372648043717
TG (56:8)  [M+Na]+,,2.0,,925.7225,11.04,RPPOS,4.797159316183348,5.007974102426866,4.9434424623885915,4.740347871996874,4.547165614090274,4.708056024519311,4.702375408772091,5.0122059877308205,4.822385778409673,4.867089558939731,4.891970029298092,5.1474505025866595,4.5857443805271565,4.821789269224477,4.840246952213725,4.9719168414603025,4.93599991417082,4.727058909961977,4.682786949667581,4.920086544761049,4.963555653723707,4.624554921757228,4.758418120329304,5.017066537205783
DG (34:1)+Na,,2.0,,617.5115,8.7,RPPOS,4.731564647710138,4.454964144610146,4.494250567778087,4.454847883197796,4.713244416904988,4.795232382950843,4.962665066329141,4.717553566805868,4.88650050589205,4.963824417322876,4.986044255333449,5.03236331300816,4.67288521618744,4.560986373198811,4.8845138487796875,4.624071443951827,4.496852870255785,4.414498569474405,4.732232093557505,4.750500354827852,4.717698256666841,4.5925044479048305,4.894494667561649,4.7267028117526255
DG (34:1) [M+NH4]+,,2.0,,611.5492,8.69,RPPOS,4.537742465052944,4.178230389423641,4.307558614842925,4.199711290413588,4.473500629381458,4.598306551533541,4.723833688078747,4.48163404498406,4.638609964722209,4.678588495079845,4.733856326025912,4.736163803705173,4.432330772251982,4.33562979610003,4.678013714223268,4.471686918079936,4.320885944552289,4.259789433751986,4.468755637216029,4.457657275225211,4.511505489222401,4.351833344496526,4.671743581285092,4.541169303668721
DG (34:2) [M+Na]+,,2.0,,615.4937,8.11,RPPOS,4.720716337755912,4.464773289864131,4.5927275322801275,4.538052279793125,4.549967049284751,4.736296035274845,5.004448453384974,4.695843650511477,5.017487416089511,4.996535781089491,5.1131557679707305,5.1004705536708155,4.719960169573795,4.590458820374392,5.020466256151667,4.679681421137186,4.678897606346293,4.507626916659132,4.656313625216898,4.707989827441366,4.8230975405014425,4.501728520593378,4.927989946786967,4.8183280664350185
DG (34:2) [M+NH4]+,,2.0,,609.5357,8.11,RPPOS,4.564571804354991,4.3348487452825815,4.342523174838878,4.301384746582127,4.417481033167658,4.57596047050426,4.851818977989749,4.5090837262111245,4.807070860956533,4.851491106292863,4.907023529783324,4.900284370415008,4.522173329097092,4.453451965201935,4.881209480220638,4.480979870141906,4.46340404327975,4.350475859742711,4.505866009140706,4.511926876053581,4.672123932578892,4.318468895628507,4.769371696299921,4.63458154626247
DG (36:2) [M+Na]+,,2.0,,643.5243,8.79,RPPOS,5.07732480298701,4.826139582548723,4.941914682176351,4.729491398943776,5.183183035404732,5.335476967084687,5.405254760043853,5.1306342401206235,5.222809762180688,5.302581121192624,5.312440534217043,5.275188428950501,4.987446999068835,4.96676167941832,5.365826987893172,5.054978609301802,4.9852643327787485,4.83085817185231,5.139052233895882,5.0974617782370615,5.140153326352762,4.974471419448052,5.280265672267517,5.263681172671194
DG (36:2) [M+NH4]+,,2.0,,637.5665,8.79,RPPOS,4.920732012038008,4.598085436568711,4.777260104182901,4.541021183661856,4.987889453131993,5.164559910644247,5.215541815822456,4.954507395140162,5.028975471399298,5.115566649919703,5.133519911504441,5.071859521492837,4.806153586223853,4.785349332264212,5.181160984348539,4.880440349658523,4.787120637579251,4.649972406688948,4.973189604129106,4.917934743801037,4.9539776677281155,4.832988015902589,5.103331482971778,5.09493767607195
DG (36:3) [M+Na]+,,2.0,,641.5089,8.22,RPPOS,5.240108016197842,5.023555028764452,5.118862978380305,5.0573746994395385,5.207362903555225,5.3971844513286715,5.5623073045504885,5.27029230994136,5.52000681233258,5.569639700306249,5.647425539529095,5.535382035046353,5.224287341026054,5.180068704203563,5.628750942659292,5.222053855896852,5.320732644176045,5.096633341616014,5.2699831648547955,5.216226902983038,5.47766959176987,5.097110781148736,5.385016206502971,5.405064803063852
DG (36:3) [M+NH4]+,,2.0,,635.55,8.21,RPPOS,5.127145262875117,4.857182637886738,4.9659160722468245,4.863583111973553,5.051959662031771,5.262563148276062,5.420058449224948,5.100296481522373,5.380318520098009,5.424173092368861,5.532252001142669,5.383357653546471,5.047120601386209,5.025193547187634,5.493091972250012,5.075925467711253,5.178983125944108,4.902056088993756,5.157669638082877,5.033419044825202,5.3454425571713395,4.956365299082838,5.241329611659493,5.275753228757204
DG (36:4) [M+NH4]+,,2.0,,633.5339,7.63,RPPOS,4.846121616942654,4.712362025644887,4.733314701812143,4.727398843598175,4.68862097871534,4.928702282977827,5.109515992680541,4.864987581974675,5.229653851798993,5.246112833767893,5.343938873444301,5.272317750365216,4.791006535107561,4.773301199178379,5.231484227902107,4.84808285502335,5.04620309468579,4.792878102759236,4.786298138051341,4.770059169163352,5.241420287910696,4.630646627592167,4.904837359191584,4.999394141655816
DG (36:4)[M+Na]+,,2.0,,639.493,7.63,RPPOS,4.75934045421466,4.636313878664831,4.704868292327291,4.687120129647106,4.661571754029923,4.847980409734548,5.05194916403696,4.848450612925763,5.185442777175003,5.164335973680236,5.292182835670051,5.275526480356179,4.773575767838508,4.71557943046134,5.19566342951057,4.821373770833024,5.050933918135319,4.726472962572682,4.701488099733097,4.774253202047673,5.167855472995532,4.567532886985083,4.801062833967026,4.976186694766661
DG (38:6) [M+Na]+,,2.0,,663.4862,7.49,RPPOS,3.844796803024463,4.0212758447061425,4.426794926452251,3.7542160306703347,3.267429241967915,3.993514359360798,3.914269642353988,4.460572997243365,4.318969118013043,3.930442279275169,4.234460289249912,4.8266972530008,3.794597665074225,4.180650259369829,4.314947068354965,4.242108485359246,4.137663266614887,3.6777254547722102,3.862693623605443,4.417019131758145,4.2473908764500194,3.5171589301569104,3.6329463430380295,4.619522074972321
DG (38:6) [M+NH4]+,,2.0,,657.532,7.47,RPPOS,4.411790466910297,4.500868880072768,4.5002181480260335,4.351788536163002,4.267738278627455,4.452603100874236,4.435715272557488,4.655737579040827,4.570373373454229,4.535760118249811,4.571456013020422,4.934655273145546,4.313478807992448,4.5371986921544885,4.597769859273378,4.545679461665606,4.521641751281977,4.3755002246237975,4.346781600130609,4.642101715693333,4.583207425572913,4.241830511444368,4.342462755187344,4.757247817222249
FA (14:0) [M-H]-,,2.0,,228.2092,3.15,RPNEG,4.496154931501101,4.3483581646516445,4.40736058713695,4.408588390038118,4.266080586278221,4.292000724938025,4.377594613619549,4.28896633668799,4.426033369464042,4.39004765148327,4.443785632807335,4.356457085183237,4.440167819603732,4.34167612258772,4.361705936534541,4.396162039844826,4.340511694305266,4.310790932862987,4.522161033812879,4.484655111931297,4.241677611935066,4.493215952128917,4.382314825109604,4.492824829259604
FA (15:0)  [M-H]-,,2.0,,242.225,3.53,RPNEG,4.443374426287324,4.3240004792994595,4.440517814464266,4.465253727107624,4.37277744597935,4.465964903787961,4.418959968890416,4.311217436110375,4.475963000275848,4.487720019982293,4.513642739538647,4.438609702478678,4.437592483740398,4.362853523149995,4.376391162985078,4.413390236192362,4.444028188874813,4.424628609139489,4.477654783369233,4.554161957928405,4.367095933520437,4.470849620523725,4.423520845935312,4.483956971911947
FA (16:0) [M-H]-,,2.0,,256.2411,3.86,RPNEG,6.1701457072242105,5.93984678723813,5.999540354138808,6.0822089004094195,6.029749404234889,6.033250733774442,6.070152532531413,5.886127165691954,6.077513564858261,6.00416624219643,6.199488044396072,5.9927274586341355,6.058410904000581,6.007573753266385,6.018511089854319,6.1778982689333075,5.953561815645091,5.949961309831918,6.157633752625863,6.189288030262412,5.877999922727039,6.115191752851184,5.957617537405163,6.1252506632387425
FA (16:1) [M-H]-,,2.0,,254.225,3.4,RPNEG,4.855731696902331,4.575889958405404,4.709273176815304,4.746074817571621,4.450122837023919,4.4596117512162845,4.783591370033575,4.530779354330092,4.792673626252683,4.639724284077065,4.795665093599514,4.61475642343079,4.726571171247401,4.671339040041319,4.720859939401944,4.610206388892951,4.635978649750935,4.6424854215673665,5.005091047298592,4.891259759601639,4.494744176472101,4.853335375191788,4.747734252490603,4.995603426018553
FA (17:1) [M-H]-,,2.0,,268.2404,3.68,RPNEG,4.408934978793636,4.205844535355861,4.284448150546841,4.3019378101287415,4.224215568854555,4.124932508519279,4.190645320624844,4.099586797200145,4.346883018900744,4.208693560197079,4.29498115136973,4.14671634971968,4.2933467158600696,4.19300141281674,4.265265626675622,4.197338339464135,4.2085294279955745,4.2037651951986925,4.3451830267786375,4.3974704510952,4.123511360125825,4.309027549556354,4.204340161749112,4.380413967645916
FA (18:0) [M-H]-,,2.0,,284.2723,4.58,RPNEG,6.078475588820404,5.819206339608707,5.932326636807381,6.018310953708901,5.973504786706403,5.957925847607067,5.9826614331000405,5.826957257501073,5.987137920908973,5.922913005950484,6.107154869233017,5.87255008853953,5.969398297384844,5.889779563173969,5.920632390298488,6.119981468359182,5.866451972682973,5.8672321075224305,5.992053510006922,6.0979471296026775,5.787570480624119,5.9716715385498516,5.8515081107907605,5.956515416099389
FA (18:1) A [M-H]-,,2.0,,282.2568,3.99,RPNEG,6.079832591821381,5.874604987082073,5.714958936372176,5.635324600228567,5.522260520391607,6.014746373454118,5.865966860355762,5.721303534124025,6.005968887206571,5.6947048827165965,6.115736572913844,5.552676956630815,5.900417606307148,6.222114857550216,5.910543187643531,5.921603384536157,5.784380054192789,5.5228457315849955,6.364641814356495,5.878993339700969,5.417471448878418,6.294954675894452,5.828911844537441,6.3926797337736865
FA (18:2) [M-H]-,,2.0,,280.241,3.54,RPNEG,5.661280795612134,5.499170764943654,5.324423110796948,5.4125198188214245,5.091415514114668,5.524075737545565,5.468951230513228,5.3275224775959416,5.8035192667083075,5.446817382411729,5.82306056663738,5.451045640797738,5.637959055073283,5.887228861456149,5.535740333279896,5.5027758684759815,5.489871925753643,5.244327602336343,5.91572402697619,5.468024758229861,5.280173877099244,5.943314976357125,5.40115014735462,5.986849128242303
FA (18:3) B [M-H]-,,2.0,,278.2252,3.07,RPNEG,4.625311763693628,4.4878225229357644,4.302681967821574,4.408930635119608,4.079043168938005,4.236913684757315,4.334097791843587,4.37508608814998,4.764168700951384,4.482421379129487,4.732873701050039,4.582540084558656,4.493787820117939,4.796413445820829,4.4504571744933665,4.442045857700752,4.4331863936498985,4.242856279743026,4.765851942949597,4.359032231700152,4.356516389066995,4.8428951241211005,4.382808548818605,4.788143612301252
FA (20:1) [M-H]-,,2.0,,310.2882,4.67,RPNEG,4.496558834795151,4.379631864727708,4.363286772944324,4.2467746277532425,3.83319337453812,4.359462447275956,4.321244254487866,4.219399378522393,4.344650828802711,3.860777512537431,4.272563294753872,4.17243106166376,4.255704253578897,4.461284396034869,4.287833565678935,4.1341484553688765,4.361753380718138,3.922912790096503,4.486316432584966,4.329853638101637,4.195113283269394,4.446961795813324,4.261588712898455,4.47334519595437
FA (20:2) [M-H]-,,2.0,,308.272,4.14,RPNEG,4.235658673236902,3.9263485582002233,3.9939971981204097,3.956883862493097,3.7309866016498394,3.6998660345620924,4.0222224537016205,3.885845514554975,4.07519730088613,3.7422443362569644,4.0848449386826395,3.8092518235712056,4.0472680142229684,4.18230868379382,4.067563564520051,4.035361858500726,4.043877552397692,3.8223727936176295,4.2565884955209246,3.906610295183433,3.503761298908816,4.218350888883008,3.988836127411635,4.252228806394405
FA (20:3) [M-H]-,,2.0,,306.2568,3.86,RPNEG,4.149423105497214,4.004103710304708,4.039876527572506,4.0389614054053125,3.8880459357019643,3.817112439236431,3.7493586763773417,4.121935230146483,3.8153868692131607,3.6727043559439108,3.937842959809646,3.855752066230734,4.060697276407284,4.112283122555217,4.052688294216168,3.9904528221426148,3.902798854844259,3.826523236711138,4.259688896534055,4.187684021827437,3.567435546713181,4.177618717523764,4.029284786140977,4.487478237488289
FA (20:4) [M-H]-,,2.0,,304.2409,3.47,RPNEG,4.944969780533231,4.938817738795876,4.982123949066804,4.897628000903594,4.957899723564305,4.774802308867288,4.816599949423221,4.9279114900534955,4.8286547405099505,4.46767635121944,4.6357327242973,4.651960338972269,5.212022493029547,5.2741252408323644,4.927667267023973,4.972227249985108,5.0598391854709055,4.743304089337997,5.141622558390981,4.998381287113325,4.869555735808158,5.191699729730611,4.8161818678160255,5.369239012171016
FA (20:5) [M-H]-,,2.0,,302.2247,2.98,RPNEG,4.013529541523644,4.409237902149901,4.062491628258402,3.9587196745371105,3.9907849539566085,4.009466968982009,3.810396689320591,4.169930428630801,4.0207642728870825,3.917570892918563,3.795480284085168,4.082877740034901,4.033703448465027,4.24059370662224,3.730278543643858,4.111669941984938,4.170506878499028,3.839879936076212,4.210079913069655,4.099294771592665,3.8999773985505586,4.218127288401988,3.999357099835933,4.356719426705283
FA (22:0) [M-H]-,,2.0,,340.3341,7.52,RPNEG,4.479569253061208,4.192561683447602,4.223384293094158,4.184228051634543,4.210982172623158,4.134399718923516,4.1706425494684645,4.354077080655592,4.263426360165519,4.184197903977266,4.282361654021693,4.141413646666659,4.048191283770987,4.209723788855145,4.132990262075568,4.346373481195135,4.246737976710182,4.109668565667233,4.184171255171251,4.138327685945696,4.245792695080793,4.27844000291615,4.223557018956081,4.256985494256159
FA (22:1) [M-H]-,,2.0,,338.319,5.98,RPNEG,4.617518719694737,4.569123751138161,4.547531604843704,4.5892011393341745,4.572966855692842,4.651001308673883,4.604002463847612,4.6394118121908186,4.618782764878869,4.639382219271678,4.682426355086287,4.524272877433243,4.560509250967159,4.586179316481057,4.585237770036897,4.624767784057771,4.635368431548408,4.554377981444577,4.615629741516556,4.564828155409069,4.576843482463885,4.601552012143623,4.5793529131249135,4.5571134053252464
FA (22:4) [M-H]-,,2.0,,332.2722,3.94,RPNEG,4.473896499136243,4.165274826475386,4.2554059075734765,4.111546517889103,4.077283863539406,4.09444427447708,4.282694536428471,4.229860341199128,4.111435677670329,3.557857291395847,4.085619440403853,3.914915958218403,4.371441882632015,4.528422489773649,4.312184704354658,4.2676036991903565,4.193525800990824,3.8144324625032895,4.642602015405956,4.3226462574171665,3.8810418129935895,4.425475520985586,4.265485354942117,4.73766307565165
FA (22:5) [M-H]-,,2.0,,330.2564,3.57,RPNEG,4.181861049636228,4.181837065869949,4.19590972245729,3.8961366907012094,3.985046694567385,4.096904744881191,4.053999668555387,4.159852103406606,4.1857064745698676,3.887542282683695,3.883668335416275,3.7895878967158367,4.351852692246535,4.516646499500476,4.001804902229788,4.1537103546230565,4.152442266586838,3.777081629563393,4.499767613381814,4.124018778276915,3.9221869245885492,4.485058525782078,4.099980897264788,4.599891698952
FA (22:5) [M-H]-,,2.0,,330.2562,3.73,RPNEG,4.446664890380354,4.258150551657086,4.273578228032441,4.196521782190539,4.172116893259159,4.125880015838364,4.32955298718699,4.2456989014642845,4.123885811096504,3.654512607707611,4.138098552340779,3.9785788517011555,4.366272807814134,4.481615248790018,4.2012543053622835,4.122238883189767,4.256865991491131,3.8616577787390134,4.588761499363926,4.27167514198123,4.010606329657983,4.450162959185995,4.1914834569651065,4.583890432447046
FA (22:6) [M-H]-,,2.0,,328.2411,3.37,RPNEG,5.06981478075281,5.347866173531735,5.101564698584676,4.851805453783441,4.739477891153933,5.1072728553446956,5.0066625823046005,5.048615136252263,4.91827313834027,4.7855107021037915,4.888809357591318,4.8295805139611225,5.038347527085717,5.406674434957134,4.818524763828724,4.912196993023857,4.906624007935156,4.869735578659612,5.262072033485344,4.900822249975204,4.650787758387121,5.366700684132318,4.880551107896502,5.220952670054534
FA (26:0) [M-H]-,,2.0,,396.3968,7.78,RPNEG,5.147164368619441,5.003847750026857,5.118571076525679,5.042767226063358,5.031868311667375,5.117663392301438,5.049966065012623,5.038201286350623,5.032239846935813,5.072007534910837,5.053910879127975,5.0051849677634985,5.082438687591214,5.106914238127434,5.116165809525554,5.145784572687185,5.037247130789063,5.090363544611123,5.11308739893827,5.11589130004429,5.05958425187432,5.137584518784709,5.107380088911716,5.043668162506497
FA (28:0) [M-H]-,,2.0,,424.4283,8.66,RPNEG,5.192758464411825,5.10617623429816,5.12414353198032,5.119902992799334,5.0951756527252074,5.165415304163155,5.135134466017081,5.12852817405982,5.102896326443681,5.133909339325377,5.181533548064377,5.108573724968589,5.092309666018401,5.1376571587488025,5.132101932635825,5.158304299703792,5.140893020835088,5.101598432839807,5.144830060753193,5.1226084659739435,5.100397818518606,5.16224008717547,5.124822024576771,5.133881849334011
CPA(18:0)[M-H]-,,2.0,C21H41O6P,420.2532,4.26,RPNEG,4.7484131291190845,4.669634710614188,4.711243503362963,4.831250646778887,4.762756529880563,4.818421032494347,4.682350818865055,4.568337681986355,4.712621276324896,4.8621554869805355,4.4471859068449415,4.551711173128826,4.781443556079661,4.7077865111531745,4.552376283553398,4.5163216477184065,4.928498454169828,4.751176981325525,4.680085876773317,4.418529323980018,4.651581182645548,4.767526165571637,4.501317337609546,4.541218216265111
LPA(16:0)[M-H]-,,2.0,C19H39O7P,410.2416,1.93,RPNEG,4.142238650991771,3.8326467524189995,4.087403937612467,4.190941039935796,4.299070460692778,4.231046620351637,4.248143788172034,4.038611242987191,4.391959409474748,4.480482389096666,4.301128425857978,4.3480263431503055,4.0881899568036495,4.1186942422632,4.144712861465577,4.1749293201207385,4.257528751478725,4.209585241783718,4.067358337782806,4.10968456363345,4.279015383614143,4.177380343816604,4.2232765037627615,4.339548127230635
LPA(18:0)[M-H]-,,2.0,C21H43O7P,438.2667,3.89,RPNEG,4.541706992823091,4.399824663734117,4.454916454912,4.652051320408871,4.528861350256607,4.536001874808833,4.334176009371551,4.2180135219811925,4.613308085237676,4.670795430698791,3.8987016203523814,4.150598154796203,4.60897057061613,4.578050357655001,4.213921025090217,4.070698807862423,4.751951374778692,4.504746668877617,4.429563140518867,4.14466996356049,4.268509346606726,4.340691734405965,4.184607526285665,3.9523157942574225
LPA(18:1)[M-H]-,,2.0,C21H41O7P,436.2601,1.91,RPNEG,,3.951970300391129,4.005587472105109,3.9862610918679797,4.246437624689606,4.092472982601684,4.003833628211442,4.109061213226739,4.169074400767229,4.44008822892007,4.300205921584994,4.243065711342856,3.9759988358625282,,3.8597043381225355,,4.157913110136805,3.9583672455448338,4.058552922295727,3.9730284015325474,4.293481358186134,4.180037785027586,4.171686066906424,4.258678553908025
PA(34:1)[M-H]-,,2.0,C37H71O8P,674.4982,8.25,RPNEG,4.3230372837028535,4.210696996839198,4.091368065730404,3.959474175930089,4.013976523188199,4.050120994077294,3.945054519147023,3.905713234030315,4.037826519505112,4.088402001111907,3.7759676410322194,4.064101353973625,4.025077607529157,4.1332937598009245,4.273028288814582,4.316303557723967,3.9918799518339907,3.965729669094134,4.035838566763491,3.933532535737801,3.9892945807522535,3.977157788140097,4.168189835962129,4.143181883322868
PA(36:2)[M-H]-,,2.0,C39H73O8P,700.4857,6.08,RPNEG,5.131818094084907,4.994903828432071,5.138889358706194,5.306691119363102,5.04822605286267,5.435051489505146,5.461685663146298,5.337555129264059,5.466784348580572,5.361866660639994,5.284755507425082,5.189334684181485,5.4977872462927655,5.348154368681571,5.3399276157093905,5.329245223519788,5.173526975157026,5.229348407857882,5.466504064765859,5.212054500575429,5.003056365125681,5.433841745740163,5.261845532711332,5.025109298046908
PA(40:9)[M-H]-,,2.0,C40H73O10P,744.4692,4.96,RPNEG,3.715550351911939,3.582347396099473,3.8400420626870857,3.943538790930262,3.8678665745570604,3.7886016801497076,4.670454874845877,4.1650889109115345,4.536001265449693,4.460181614784644,3.893897654679983,3.926666245960713,4.47536126087157,4.112273124695716,3.8693938119960074,3.6391378088926056,5.073615965002997,4.858529111206924,4.487216571683158,4.250802600873506,3.876308526530322,4.121300014556042,3.7518980801277872,2.842700373602184
PA(44:9)[M-H]-,,2.0,C44H79O10P,798.5225,5.79,RPNEG,5.3890848100046895,5.120329981179979,5.56952813832688,5.425448995615402,5.402908178304991,5.987055014874824,6.380927928051714,6.2878757934364184,6.963605597273451,6.535514053849359,5.745494165355675,5.621502505622896,6.531106425941831,6.118354345690091,5.563728691149468,5.5514833246370445,6.973465554501989,6.749091993570324,6.149802434980377,6.068069609489221,6.222236130731454,5.914035900709045,5.112995238670065,5.4386584398570585
PA 44:10[M-H]-,,2.0,C44H77O10P,796.5182,4.97,RPNEG,4.973096867919542,4.828577301339595,4.727634000451033,4.996963522883347,4.993016101476049,4.883844518175513,5.018762570660763,4.863972128497129,4.9312861402142705,4.930565525168867,4.91089733275327,4.72985073256759,4.950772579249455,4.937006543012543,5.018215811852136,4.870822575471744,4.903139773733423,4.845880574931329,4.939082839636224,4.759001115161751,5.055002829187493,4.885509107000434,5.000904843021182,4.7870840540045565
PA(44:11)[M-H]-,,2.0,C44H75O10P,794.5003,4.51,RPNEG,4.447950937288161,4.511120824052992,4.303385474556972,4.570276347768153,4.511206395936981,4.4707340356215965,4.455074469370706,4.352278650112966,4.557516544075546,4.481247499873478,4.522260983761722,4.390040577250732,4.499677057302045,4.468466695396695,4.479593093720763,4.469529776729849,4.5505337323644435,4.5426468335164065,4.5197762770982655,4.482002754929342,4.569881110654445,4.590061083247816,4.555379700113524,4.446754363854239
LPE (18:1) [M-H]-,,2.0,,479.3012,2.08,RPNEG,5.248380045417993,4.957861134777229,5.040551126463509,5.3831736203239675,5.451019232273899,5.6430141713336495,5.362649700471078,5.237593689452283,5.533091658233878,5.681634979107802,5.552193090583183,5.424898214745689,5.254784751762445,5.278247821513944,5.328403401129668,5.263119808300888,5.23779284111434,5.299866918198097,5.340255450464407,5.328447325414079,5.435733151504998,5.148315433783647,5.381387858184606,5.468596052431704
LPE (20:4) [M-H]-,,2.0,,501.2854,1.46,RPNEG,5.456026815054817,5.132393101868151,5.322358020285887,5.476643357620166,5.522242663836087,5.434507485841863,5.455739945592279,5.460512297355765,5.612597482147516,5.48959093019077,5.48679951350725,5.631687394217443,5.508431550607365,5.4517891120798865,5.370956972874504,5.353018097034286,5.554158646761767,5.331197008339475,5.4662503057860325,5.501844371940947,5.586301562746533,5.3332289004441495,5.5039050993601295,5.731182120659628
LPE (22:6) [M-H]-,,2.0,,525.2852,1.39,RPNEG,5.159788309026587,5.034074249499121,5.065872190184575,4.977091825943178,5.003249447411617,5.161321945201014,5.075687043807287,5.133671689721546,5.137069614709696,5.224747616926458,5.0949592052480925,5.264101783700989,5.07512026687108,5.2692268323024045,4.884648609862415,4.954661570340305,5.176558876878045,5.120975291217674,5.11382527833355,5.074848956762369,5.073621745017529,5.1877692856132365,5.056307920637645,5.330876781667535
PC (30:0) [M+H]+,,2.0,,705.5318,6.25,RPPOS,6.1628118326837535,5.952865866590334,5.471249829912476,5.677291906433189,5.672988441641849,5.705286014787399,6.0041491115584815,5.796820272062406,5.317071260149121,5.829287962333955,5.744095503961967,5.688309978114331,5.504127872390906,5.554740561725642,5.582047565259653,5.552570816297454,5.29413157340465,5.955738304314336,5.797496725091479,5.825091424951773,5.553012252643248,5.873270306361941,6.188464230614569,5.655943948862287
PC (35:1) [M+H]+,,2.0,,773.5845,6.96,RPPOS,5.730427187710793,5.4148440543819785,5.2692095918182895,5.537488058657697,5.539625619509768,5.552095199288145,5.743521680747171,5.361232035104911,5.547256298783548,5.617108504977829,5.7180115448799755,5.267070113135774,5.444574305471759,5.358253997121162,5.595893543668956,5.3314210491781315,5.375415842701859,5.5738520193134065,5.683597201052012,5.413348695282868,5.538076757941325,5.576105247500017,5.62358347933642,5.363960950205882
PC (35:2) [M+H]+,,2.0,,771.5788,6.96,RPPOS,6.669958317426555,6.345112558027547,6.185422475288172,6.449863564270957,6.462817207746389,6.467943827111661,6.675816565620706,6.287294839486621,6.473354436534892,6.555100104097529,6.653299218459652,6.174062188122278,6.350706870355947,6.265646921550713,6.5304096320763,6.247051309800097,6.290253681197209,6.494910260601905,6.6171317903020235,6.333612619523314,6.455642999631742,6.511207110162287,6.551398185269562,6.2870440720205325
PC (35:3) [M+H]+,,2.0,,769.5623,6.35,RPPOS,5.713502941919488,5.512301363190057,5.387058006873101,5.382338794148144,5.480551252171804,5.543087092876801,5.7022129958784,5.514099380045682,5.448209277152279,5.644731262204576,5.690675040347774,5.446144771870447,5.278911351569804,5.164857952919878,5.491294975766,5.452397979421391,5.365251088377498,5.529086265275759,5.552776778343553,5.531123646814754,5.481690505772015,5.596323468964879,5.638311406383152,5.515168502639818
PC (35:4) [M+H]+,,2.0,,767.5477,6.04,RPPOS,6.096293069606047,5.769466380300697,5.809457511768653,5.869852030146282,6.005419816520496,5.792567038785693,6.174545425537464,5.987177460047641,5.861690195368297,5.9197322234782295,6.063897236656378,5.924380851588153,5.7989883494049845,5.85733691350131,6.030153871083094,5.874141766903577,5.746127726764966,5.822411942721285,6.06208100282883,5.991338839366167,5.94066375791984,5.8626907376020325,5.968204035969631,6.027810408583954
PC (36:4) [M+H]+,,2.0,,781.5661,6.4,RPPOS,8.033942514153432,7.675008646122744,7.935994015642732,7.812871880944179,7.960084046554168,7.713630325426589,8.003914168590489,7.957607596911755,7.873600581025329,7.774499952849323,8.032838665274562,7.964092577345672,7.928796469951127,7.941790250183269,8.065060721701006,7.92176483847404,7.839863447751211,7.704985708757793,7.9865691018799465,7.99393057969887,7.882324955855108,7.800313302661424,7.973987736052964,8.065648951249605
PC (38:2) [M+H]+,,2.0,,813.6254,8.17,RPPOS,5.757459945104046,5.706346807974755,5.34149824372607,5.536764473510752,5.621672209094793,5.731839229776807,5.710768838118039,5.495264761239331,5.600415650640859,5.812903651868132,5.699088996481362,5.448117622209379,5.498615202492942,5.4868174325900805,5.511657123664489,5.422550300679522,5.571644361231662,5.718763525239698,5.696746939331503,5.481790383153658,5.668718446782995,5.8258343394122765,5.814865436159622,5.464976726786534
