gene_name_PD,gene_id,gene_type,baseMean_PD,log2FoldChange_PD,lfcSE,stat,pvalue_PD,padj_PD,gene_name_I4,log2FoldChange_I4,pvalue_I4,padj_I4,baseMean_I4,gene_name,sig_PD,sig_I4,concordant,both_down,both_up,strong_concordant
H4C13,ENSG00000275126.2,protein_coding,11.1998837152958,-0.613494426824661,0.574936418789857,-1.06706482103876,0.285942566038223,0.947052442776587,H4C13,0.36376578336431,0.202698241362851,0.594208685143709,58.8330936810586,H4C13,False,False,False,False,False,False
TRA2A,ENSG00000164548.11,protein_coding,5.27081444237482,-0.664851161890782,0.623090663440578,-1.06702154421575,0.285962107438317,0.947052442776587,TRA2A,-0.293391630247574,0.213263096120206,0.605261552447582,61.6224703060906,TRA2A,False,False,True,True,False,False
ZFPM1,ENSG00000179588.9,protein_coding,6.55063355438722,0.881448060540498,0.826167578644042,1.06691194780021,0.286011599104623,0.947052442776587,ZFPM1,-0.130482931168162,0.796198118801387,0.942473460849914,28.1524883785985,ZFPM1,False,False,False,False,False,False
INTS1,ENSG00000164880.16,protein_coding,8.69921775837479,-0.656154389282003,0.615067358046392,-1.06680086448761,0.286061768131183,0.947052442776587,INTS1,0.481220908019107,0.238593046061166,0.637080930921578,49.6033158680036,INTS1,False,False,False,False,False,False
SPI1,ENSG00000066336.12,protein_coding,45.6799477264596,-0.319959359283893,0.300022730320906,-1.06645039508061,0.286220091083641,0.947052442776587,SPI1,0.361379576773048,0.311514564287109,0.698782222842694,419.905586931822,SPI1,False,False,False,False,False,False
CCND2,ENSG00000118971.9,protein_coding,24.0253093713301,-0.341166371683935,0.320069897718708,-1.06591208394039,0.286463385950558,0.947052442776587,CCND2,0.255634915431352,0.410441397929064,0.766575715083291,122.961233009864,CCND2,False,False,False,False,False,False
GAPT,ENSG00000175857.9,protein_coding,10.4845301115553,0.444373672494126,0.417057965464951,1.06549618827858,0.28665144958964,0.947052442776587,GAPT,0.338968093274553,0.353188055886692,0.729756236487189,98.8563823443576,GAPT,False,False,True,False,True,False
RIN3,ENSG00000100599.16,protein_coding,36.256376607099,-0.284927588688515,0.26746741005015,-1.06527964896766,0.286749399383974,0.947052442776587,RIN3,0.369825157289088,0.0939811563625525,0.45715867014205,181.741036215715,RIN3,False,False,False,False,False,False
TAGLN2,ENSG00000158710.15,protein_coding,100.420233647321,0.23520096547021,0.220849520400208,1.06498291254604,0.286883662389041,0.947052442776587,TAGLN2,-1.07249934749409,0.0362270969711759,0.369585327093452,3450.68823268312,TAGLN2,False,False,False,False,False,False
NCOA3,ENSG00000124151.19,protein_coding,28.8706104467733,-0.335910982597333,0.315426769207955,-1.06494126494341,0.286902509889986,0.947052442776587,NCOA3,0.0297177287967906,0.922970514203182,0.981610664607054,195.655695959657,NCOA3,False,False,False,False,False,False
MTMR4,ENSG00000108389.10,protein_coding,5.62166006273738,0.648873395826567,0.609448568121887,1.06468934339476,0.287016534072805,0.947052442776587,MTMR4,-0.213555593002799,0.568637483791157,0.845923925185034,30.4336359053619,MTMR4,False,False,False,False,False,False
MITD1,ENSG00000158411.11,protein_coding,14.8428012686162,0.398261462284794,0.374117385136608,1.06453610045246,0.28708590952179,0.947052442776587,MITD1,-0.716310356938895,0.0356204115442011,0.368946011897302,219.349477356845,MITD1,False,False,False,False,False,False
GAPVD1,ENSG00000165219.22,protein_coding,17.0710637937803,0.412067349444101,0.387190699495466,1.06424908961153,0.287215874216958,0.947052442776587,GAPVD1,0.179277967267197,0.369999903542744,0.742591880068673,115.696098980936,GAPVD1,False,False,True,False,True,False
EIF2S2,ENSG00000125977.7,protein_coding,14.1271436256422,-0.466289749733843,0.438204513105614,-1.06409161884068,0.287287197244003,0.947052442776587,EIF2S2,0.125784596625474,0.575477909871545,0.847598472454533,76.5472245167463,EIF2S2,False,False,False,False,False,False
RNF181,ENSG00000168894.10,protein_coding,3.76803072778269,0.746188972304781,0.701283395315921,1.06403342398921,0.287313558385442,0.947052442776587,RNF181,-0.0870053305089667,0.819740002537952,0.949472977802644,46.0044327121053,RNF181,False,False,False,False,False,False
TDRD3,ENSG00000083544.16,protein_coding,4.37446290848099,-0.878463448364518,0.825787796215316,-1.06378836353676,0.287424583937947,0.947052442776587,TDRD3,-0.685528742636705,0.056788567848561,0.404349552161057,56.9526277460272,TDRD3,False,False,True,True,False,True
CELF1,ENSG00000149187.18,protein_coding,12.0697887084011,0.441499615459294,0.415199725001997,1.06334274536711,0.287626547090489,0.947052442776587,CELF1,-0.0545094945658358,0.812609796312422,0.949011093610351,77.6193018015647,CELF1,False,False,False,False,False,False
PGM2,ENSG00000169299.14,protein_coding,3.88932775879331,-0.858268951615591,0.807455405205838,-1.06293046784026,0.287813484837465,0.947052442776587,PGM2,0.746883842560232,0.0288674645836985,0.35032286690347,27.1187298036851,PGM2,False,False,False,False,False,False
TTC1,ENSG00000113312.12,protein_coding,12.4160667744984,-0.462614587741038,0.435273411106733,-1.0628137991815,0.287866400427448,0.947052442776587,TTC1,0.101180504959016,0.615178018365443,0.867443396167951,119.290092014001,TTC1,False,False,False,False,False,False
EEF2,ENSG00000167658.16,protein_coding,484.503143600028,-0.155744110240127,0.14661063525259,-1.06229749275557,0.288100652281594,0.947052442776587,EEF2,0.233549379197443,0.434608814062738,0.781391891448283,3956.68605206876,EEF2,False,False,False,False,False,False
LIMK1,ENSG00000106683.15,protein_coding,6.99718672640593,0.706924892015726,0.665493222815117,1.06225708659413,0.288118990263288,0.947052442776587,LIMK1,0.301037378036414,0.445444485071024,0.788989904929722,46.4256753647656,LIMK1,False,False,True,False,True,False
UBR5,ENSG00000104517.13,protein_coding,26.0727046894145,0.335405223484171,0.315868963879203,1.06184925345321,0.288304125821286,0.947052442776587,UBR5,-0.0503588403407375,0.854798369791957,0.961882276111962,208.733579233597,UBR5,False,False,False,False,False,False
MSRB3,ENSG00000174099.12,protein_coding,5.19842072563814,-0.650165479411747,0.612391997769021,-1.06168186681135,0.288380134076248,0.947052442776587,MSRB3,-0.699788472463391,0.334559534371507,0.716035955420086,43.9720139923448,MSRB3,False,False,True,True,False,True
CRKL,ENSG00000099942.13,protein_coding,13.1357190116481,-0.552007866700629,0.520148795132163,-1.06124991899745,0.288576338777277,0.947113230100298,CRKL,-0.344091078918911,0.33843187009837,0.719257389036955,155.903460500123,CRKL,False,False,True,True,False,False
CNOT10,ENSG00000182973.19,protein_coding,5.1433978570439,0.663791243639559,0.625936279129193,1.06047734533462,0.288927491131912,0.947682170912673,CNOT10,0.0824506131866722,0.745611596385204,0.924678385005952,50.7025655999485,CNOT10,False,False,True,False,True,False
MCTP2,ENSG00000140563.15,protein_coding,11.2025773316089,0.517422258124928,0.488372414585543,1.0594829737958,0.289379879305062,0.948582261190639,MCTP2,0.0495014346493892,0.795693956846179,0.942374887675524,114.098696279571,MCTP2,False,False,True,False,True,False
CD84,ENSG00000066294.15,protein_coding,4.99896565162054,0.799072219582789,0.754532772060239,1.05902917563267,0.28958649271392,0.948676094754266,CD84,-1.05671333550101,0.0268654530260632,0.343933723919819,109.561125163245,CD84,False,False,False,False,False,False
SP100,ENSG00000067066.17,protein_coding,61.5341365398375,0.282179742145984,0.267024448965914,1.05675620056051,0.290622868474265,0.951151666141681,SP100,0.230672099235498,0.373302748970007,0.744661405632286,278.458821065999,SP100,False,False,True,False,True,False
FKBP3,ENSG00000100442.11,protein_coding,8.14172351064913,0.5545167207186,0.524817665601335,1.05658928245724,0.290699073948367,0.951151666141681,FKBP3,-0.279740126213735,0.321124574733988,0.706165929821895,73.3260282421475,FKBP3,False,False,False,False,False,False
USP16,ENSG00000156256.15,protein_coding,7.20224433454449,-0.655934986934324,0.621169647489092,-1.05596754378737,0.290983043342654,0.95126903297017,USP16,0.330467998361682,0.35021021897578,0.727391375499616,33.0524210659464,USP16,False,False,False,False,False,False
SUPT16H,ENSG00000092201.10,protein_coding,19.089776744489,-0.434291104583694,0.411510018779384,-1.05535973552207,0.291260830519106,0.95126903297017,SUPT16H,0.432183670016387,0.0449004517022946,0.381198985829286,84.0787238855314,SUPT16H,False,False,False,False,False,False
RIN2,ENSG00000132669.14,protein_coding,8.17132995185874,0.629630582465278,0.596614602200362,1.05533887394501,0.291270368068915,0.95126903297017,RIN2,0.145320564684709,0.724447945258022,0.916183432125706,37.0147264311311,RIN2,False,False,True,False,True,False
CNTRL,ENSG00000119397.18,protein_coding,28.1755518419817,0.364262400219191,0.345577644060214,1.05406818548633,0.291851700644967,0.952583934132072,CNTRL,0.1269892773063,0.550849257034686,0.839027361388601,183.529035241382,CNTRL,False,False,True,False,True,False
IRF2BP2,ENSG00000168264.11,protein_coding,15.6937879623685,-0.496696122284332,0.471775940871404,-1.05282206923672,0.292422548276739,0.953838228285163,IRF2BP2,0.679135745225749,0.0049375570937034,0.203028022858327,68.2043563451713,IRF2BP2,False,False,False,False,False,False
TOP 1.00,ENSG00000198900.7,protein_coding,52.3810392656522,0.251143940044272,0.238752541523545,1.05190059314826,0.292845159766779,0.953838228285163,TOP1,-0.136791883703767,0.685472693527072,0.898047025530701,317.15575168913,TOP 1.00,False,False,False,False,False,False
MSL1,ENSG00000188895.12,protein_coding,15.265813319971,0.407738208692478,0.387981849457361,1.05092083370072,0.293294950972258,0.953838228285163,MSL1,0.110189331087671,0.754920040700946,0.928310975199766,95.1297796968543,MSL1,False,False,True,False,True,False
N4BP1,ENSG00000102921.8,protein_coding,10.4057957416185,0.541503332129458,0.515269190176348,1.05091346902409,0.293298333726902,0.953838228285163,N4BP1,0.615403229471606,0.0616065653523979,0.408654335623109,49.7036800887442,N4BP1,False,False,True,False,True,True
DNAJB6,ENSG00000105993.15,protein_coding,17.6749873676435,0.376516007489775,0.358860639411472,1.04919839664572,0.294086816446581,0.953838228285163,DNAJB6,-1.01142162683807,0.0513597230815979,0.395738037605944,265.69345949934,DNAJB6,False,False,False,False,False,False
FBL,ENSG00000105202.9,protein_coding,35.2442641826859,-0.285509932072015,0.272162719590647,-1.04904129596237,0.294159112483739,0.953838228285163,FBL,0.0941645052709905,0.802901018547713,0.944362288912366,318.432208736041,FBL,False,False,False,False,False,False
ATP5PD,ENSG00000167863.12,protein_coding,15.6034857465942,0.343888864066053,0.327856635482382,1.04890011928562,0.294224090630343,0.953838228285163,ATP5PD,0.137054480633808,0.639216738823266,0.877254563269203,119.853509747224,ATP5PD,False,False,True,False,True,False
VPS41,ENSG00000006715.16,protein_coding,12.79088508839,-0.467690640705487,0.445952446659427,-1.0487455427342,0.294295247255396,0.953838228285163,VPS41,-0.306445262519432,0.384368885197861,0.748944191970259,87.080809897239,VPS41,False,False,True,True,False,False
FBXO38,ENSG00000145868.17,protein_coding,5.68201152179313,-0.673242522369979,0.642069623193059,-1.04855065253188,0.294384978009567,0.953838228285163,FBXO38,0.73307261539675,0.0092771372445384,0.26577672900282,34.670519046889,FBXO38,False,False,False,False,False,False
MGAT1,ENSG00000131446.17,protein_coding,6.48789291317177,0.650348926128033,0.620344694377348,1.04836703210753,0.294469536745374,0.953838228285163,MGAT1,-0.415424428641057,0.324229756965962,0.708907931333995,60.9578859045307,MGAT1,False,False,False,False,False,False
TAF7,ENSG00000178913.8,protein_coding,9.73505102942248,-0.456475216415997,0.435467872196522,-1.04824085899498,0.294527649951586,0.953838228285163,TAF7,0.189026834005239,0.322223674386587,0.707413308431229,77.9820350044759,TAF7,False,False,False,False,False,False
UBE2N,ENSG00000177889.10,protein_coding,9.0288038220052,0.52801836699443,0.504148302394192,1.04734730730398,0.294939424758789,0.953838228285163,UBE2N,0.178125210584468,0.63015595160885,0.87418009501687,64.3219294065195,UBE2N,False,False,True,False,True,False
SAE1,ENSG00000142230.13,protein_coding,8.3240544927555,-0.549942721949478,0.525463294422275,-1.04658637013669,0.295290390865755,0.953838228285163,SAE1,0.37469049799321,0.341805432592121,0.721381408672111,40.0508368266739,SAE1,False,False,False,False,False,False
CCDC85B,ENSG00000175602.4,protein_coding,18.5354656785835,-0.497951880189865,0.475931899196604,-1.046267083653,0.295437738251636,0.953838228285163,CCDC85B,0.0861123269342784,0.686829674628326,0.898830742299429,103.442082960249,CCDC85B,False,False,False,False,False,False
PDE3B,ENSG00000152270.9,protein_coding,4.2131687003174,-0.821210733503164,0.785121629229441,-1.04596625915037,0.295576610668811,0.953838228285163,PDE3B,-1.10317058491375,0.0129534886082321,0.286061919209578,32.3217946519598,PDE3B,False,False,True,True,False,True
VPS37B,ENSG00000139722.7,protein_coding,7.55083586574244,-0.622349100994686,0.595029188475638,-1.04591356701179,0.29560093992946,0.953838228285163,VPS37B,-0.470213817096662,0.29191046270098,0.682036257123231,92.6700628015891,VPS37B,False,False,True,True,False,False
HEIH,ENSG00000278970.2,lncRNA,4.06710076887972,-0.760266098532719,0.727350890497513,-1.04525354744901,0.295905800838494,0.953838228285163,HEIH,0.0279458606703302,0.927982526275813,0.982959690715414,39.282826750031,HEIH,False,False,False,False,False,False
TMC6,ENSG00000141524.17,protein_coding,5.94624114707652,-0.620799717940223,0.594538944822593,-1.04416997968984,0.296406753532599,0.953838228285163,TMC6,-0.0454662262164645,0.911961251588094,0.979008579454092,72.6249941200189,TMC6,False,False,True,True,False,False
PRKCQ,ENSG00000065675.15,protein_coding,6.4789501395227,-0.706553175437854,0.677567397401917,-1.04277918056134,0.297050575878948,0.953838228285163,PRKCQ,-0.141238780800629,0.709957264995111,0.909607517401491,70.0502555672713,PRKCQ,False,False,True,True,False,False
WIPI2,ENSG00000157954.15,protein_coding,9.41911715682732,-0.524889147193214,0.503479170372116,-1.0425240567654,0.297168778035566,0.953838228285163,WIPI2,0.394109608953522,0.0596254774021862,0.40810902508254,61.538923652895,WIPI2,False,False,False,False,False,False
SNIP1,ENSG00000163877.11,protein_coding,4.32172816313069,0.918234562040444,0.881852684771929,1.04125618473104,0.297756665975771,0.953838228285163,SNIP1,0.149923590847509,0.679033318828294,0.894918167583556,22.0282990962683,SNIP1,False,False,True,False,True,False
CUL5,ENSG00000166266.14,protein_coding,7.01937217836432,-0.63423063826822,0.61002804580447,-1.03967455698177,0.298491125126319,0.953838228285163,CUL5,-0.211151692395704,0.582716527442409,0.850997880953744,71.6061529659088,CUL5,False,False,True,True,False,False
GPI,ENSG00000105220.17,protein_coding,19.0333288326285,-0.412872824252577,0.397360020965018,-1.03903966798141,0.298786287972832,0.953838228285163,GPI,-0.0517641161619292,0.84199238894807,0.956458330574635,136.757589488599,GPI,False,False,True,True,False,False
FERMT3,ENSG00000149781.13,protein_coding,30.4977939270918,0.355441501930443,0.342154473785203,1.03883341929815,0.298882215858442,0.953838228285163,FERMT3,-0.844442126005615,0.107204599115048,0.477539100544909,517.213766846156,FERMT3,False,False,False,False,False,False
CD74,ENSG00000019582.16,protein_coding,184.480123707951,0.214328231950331,0.206322763449283,1.03880070413566,0.298897433826803,0.953838228285163,CD74,-0.186999967117738,0.772020912699257,0.934348798787675,4939.18392442153,CD74,False,False,False,False,False,False
BMS1,ENSG00000165733.8,protein_coding,10.1352560809466,0.504548532467361,0.485969091001869,1.03823173491793,0.299162181451633,0.953838228285163,BMS1,-0.006398835704997,0.984816211055477,0.997266227612397,47.0272706347048,BMS1,False,False,False,False,False,False
PYM1,ENSG00000170473.17,protein_coding,5.24399503372202,0.810464229314205,0.78063279157476,1.03821443073031,0.299170235731363,0.953838228285163,PYM1,0.173348276808956,0.637254476476578,0.876808388313724,35.3315950260948,PYM1,False,False,True,False,True,False
CLK3,ENSG00000179335.20,protein_coding,7.10258949659446,0.555807065293449,0.535796443547571,1.03734743294186,0.299573967389403,0.953838228285163,CLK3,-0.0747076118196202,0.772639086931117,0.934477443826382,64.6233343692598,CLK3,False,False,False,False,False,False
DCAF12,ENSG00000198876.13,protein_coding,63.1862767160668,-0.287952893071277,0.277654453992124,-1.03709084774648,0.299693520131469,0.953838228285163,DCAF12,-0.0400720331069859,0.879452975086649,0.970320750571504,524.346598321875,DCAF12,False,False,True,True,False,False
SLU7,ENSG00000164609.10,protein_coding,16.4513616899652,-0.463799753013203,0.447251029591501,-1.03700097333888,0.299735403539623,0.953838228285163,SLU7,0.126664314007742,0.540939356128751,0.834151416328179,101.37110846359,SLU7,False,False,False,False,False,False
RNU1-28P,ENSG00000206588.1,snRNA,9.48066350799939,0.506796779125447,0.488791094215782,1.03683717875129,0.299811745382727,0.953838228285163,RNU1-28P,0.0161347192521106,0.95569366579656,0.991751160290264,185.097418779962,RNU1-28P,False,False,True,False,True,False
IDH3B,ENSG00000101365.21,protein_coding,5.21927319729586,-0.77413489520206,0.747000541371855,-1.03632440985969,0.300050821986047,0.953838228285163,IDH3B,0.0558906394020052,0.896882602486631,0.975781202084763,33.9314756904648,IDH3B,False,False,False,False,False,False
IFNGR1,ENSG00000027697.15,protein_coding,4.97202269974324,-0.806405966828896,0.778259745461568,-1.03616558807193,0.300124897833987,0.953838228285163,IFNGR1,-0.897146477072142,0.0156546130532941,0.294500572392834,53.875151030224,IFNGR1,False,False,True,True,False,True
RNH1,ENSG00000023191.17,protein_coding,11.5428111856753,-0.434677245202911,0.419539903126362,-1.03608081606481,0.300164441217504,0.953838228285163,RNH1,0.539604125206123,0.0258372228851244,0.341855808641619,90.044178322118,RNH1,False,False,False,False,False,False
CHIC2,ENSG00000109220.11,protein_coding,2.81703689869397,1.0438585132497,1.00771372511517,1.03586811138292,0.300263676322865,0.953838228285163,CHIC2,-0.342961434825008,0.337464432016266,0.718786564836289,29.6884723677381,CHIC2,False,False,False,False,False,False
TUFM,ENSG00000178952.11,protein_coding,16.0025677164161,-0.453077976795707,0.437429736028926,-1.03577315275555,0.300307985319995,0.953838228285163,TUFM,0.138515531224841,0.652718732045876,0.883306210156319,99.8599103852641,TUFM,False,False,False,False,False,False
OAZ1,ENSG00000104904.12,protein_coding,86.3977660697709,0.247689599946852,0.239214994637861,1.03542673117887,0.300469667327715,0.953838228285163,OAZ1,-0.657117760899793,0.0102267503048516,0.274915885540877,1499.41165354023,OAZ1,False,False,False,False,False,False
VIM,ENSG00000026025.16,protein_coding,184.939352667167,-0.163497368524564,0.158005516869182,-1.03475734116252,0.300782249617356,0.953838228285163,VIM,0.368465213261122,0.0961931649305781,0.460820420505027,1278.84433271001,VIM,False,False,False,False,False,False
RAB18,ENSG00000099246.18,protein_coding,7.21647294481544,0.600357717843728,0.580233560161315,1.03468285715293,0.300817044498121,0.953838228285163,RAB18,-0.0797331271490906,0.762698995214407,0.93154926828087,44.0920479677361,RAB18,False,False,False,False,False,False
FNIP1,ENSG00000217128.12,protein_coding,7.15934119016032,-0.555096284060314,0.536542776401253,-1.03457973618339,0.300865221436419,0.953838228285163,FNIP1,-0.540882675879668,0.188829299846552,0.578390083144421,84.3166568665099,FNIP1,False,False,True,True,False,True
PSTPIP1,ENSG00000140368.13,protein_coding,8.0239725890749,-0.627778100183335,0.607780270058438,-1.03290305906602,0.301649267069597,0.953838228285163,PSTPIP1,-0.445223470770319,0.0892894521519034,0.452678775259811,69.065818672647,PSTPIP1,False,False,True,True,False,False
HSDL2,ENSG00000119471.15,protein_coding,4.21937113103375,0.673217124263982,0.652610469868723,1.03157573368292,0.302270913053357,0.953838228285163,HSDL2,-0.15694930978722,0.716471958161599,0.912609797317881,36.6523955736714,HSDL2,False,False,False,False,False,False
ITSN1,ENSG00000205726.15,protein_coding,8.06167493083421,-0.694624280794535,0.673543062173543,-1.03129899156405,0.302400631100226,0.953838228285163,ITSN1,0.135671600199002,0.758618653701532,0.929334440767918,42.0699718726653,ITSN1,False,False,False,False,False,False
MAT2A,ENSG00000168906.13,protein_coding,7.53594347298765,0.529775771602858,0.513712146042449,1.03126970168831,0.302414362386018,0.953838228285163,MAT2A,0.507669684816329,0.0639730069915305,0.412933389677034,41.3642795800482,MAT2A,False,False,True,False,True,True
BCL7B,ENSG00000106635.8,protein_coding,14.2860622075503,-0.463235239100994,0.449309148515269,-1.03099445144116,0.302543421770263,0.953838228285163,BCL7B,0.122417131381418,0.595618039445631,0.858206937997031,98.3525150722355,BCL7B,False,False,False,False,False,False
S100A6,ENSG00000197956.10,protein_coding,68.5808973616545,0.271797456115827,0.263840234110514,1.0301592440294,0.302935258176218,0.953838228285163,S100A6,0.228807250334147,0.556539099457991,0.842447262651347,762.356303624342,S100A6,False,False,True,False,True,False
MEF2D,ENSG00000116604.18,protein_coding,15.5495394075129,0.524130518327545,0.508970133751992,1.02978639328755,0.303110289478443,0.953838228285163,MEF2D,0.374756112177024,0.259588552028362,0.654157931939781,102.058356157141,MEF2D,False,False,True,False,True,False
SP3,ENSG00000172845.18,protein_coding,14.8334030791843,0.453159165736905,0.440052553068901,1.02978419867491,0.303111319917858,0.953838228285163,SP3,0.186393393199662,0.34723637820048,0.726067574457632,118.88657867219,SP3,False,False,True,False,True,False
ACTG1,ENSG00000184009.13,protein_coding,487.091615239414,-0.162905665450784,0.158195168300053,-1.02977649192039,0.303114938499082,0.953838228285163,ACTG1,-0.037146859514123,0.790374558642796,0.941333376827571,3731.68624106583,ACTG1,False,False,True,True,False,False
VARS1,ENSG00000204394.13,protein_coding,7.17098125364268,0.54932345133536,0.533469850118501,1.02971789542247,0.303142452470806,0.953838228285163,VARS1,0.682010716255821,0.0414194346710623,0.378545857711813,42.3222646418579,VARS1,False,False,True,False,True,True
COPS5,ENSG00000121022.14,protein_coding,7.18841587965808,0.656516268923785,0.637583495324066,1.02969457920189,0.303153401058389,0.953838228285163,COPS5,-0.324361439490614,0.286042992894899,0.677238238260047,49.27014606012,COPS5,False,False,False,False,False,False
SMARCA5,ENSG00000153147.6,protein_coding,91.9395958181595,0.224614354486855,0.218242061260776,1.02919828189519,0.30338650951566,0.953838228285163,SMARCA5,-0.772607904756978,0.0118528199206655,0.281930745675677,1226.33717277293,SMARCA5,False,False,False,False,False,False
UBAC2,ENSG00000134882.16,protein_coding,6.24321937943661,-0.587137615848135,0.570519560538012,-1.02912793260664,0.303419561875543,0.953838228285163,UBAC2,-0.891745156672699,0.0039492374982722,0.190379828822958,120.031878566248,UBAC2,False,False,True,True,False,True
HAX1,ENSG00000143575.15,protein_coding,10.2044117118263,0.507525443788514,0.493378984173902,1.02867260274229,0.303633548369425,0.953838228285163,HAX1,0.11216013071396,0.791071523364083,0.941604245580681,66.8466181606092,HAX1,False,False,True,False,True,False
RMND5A,ENSG00000153561.13,protein_coding,23.5890078362201,-0.33187149505694,0.322905556667212,-1.02776644193512,0.304059705333172,0.953838228285163,RMND5A,-0.0696944904486513,0.862906133158697,0.963018401672894,162.513789853834,RMND5A,False,False,True,True,False,False
STAP1,ENSG00000035720.8,protein_coding,5.47064338811124,0.604064847173042,0.588155467574764,1.02704961608855,0.304397101543746,0.953838228285163,STAP1,0.911107782691597,0.0527742207718879,0.397900260353029,40.4143635601607,STAP1,False,False,True,False,True,True
CLPX,ENSG00000166855.9,protein_coding,12.1008897051049,-0.412541372802053,0.401910853772436,-1.02644994264235,0.304679547250654,0.953838228285163,CLPX,-0.309983822899944,0.176440015644452,0.56540876857364,81.8329934616742,CLPX,False,False,True,True,False,False
MYL12A,ENSG00000101608.13,protein_coding,192.17146583226,0.215549001615006,0.210041508948355,1.02622097267452,0.30478743779789,0.953838228285163,MYL12A,-0.826092351575796,0.0422829720392172,0.378545857711813,3296.57826938731,MYL12A,False,False,False,False,False,False
PLAAT4,ENSG00000133321.11,protein_coding,12.6086326825215,-0.410758687507427,0.400300425409785,-1.02612603293373,0.304832180797597,0.953838228285163,PLAAT4,-0.173998476074974,0.634314403386797,0.876517957775511,136.113427588526,PLAAT4,False,False,True,True,False,False
CENPC,ENSG00000145241.11,protein_coding,6.47221636682957,0.592112377485582,0.577104429630246,1.02600560155976,0.304888943711987,0.953838228285163,CENPC,-0.0764772251445,0.800908229008543,0.943841937456709,35.3790842824071,CENPC,False,False,False,False,False,False
RBL2,ENSG00000103479.17,protein_coding,30.2604784774668,-0.31931941551796,0.311382036095252,-1.02549080711991,0.305131660828016,0.953838228285163,RBL2,0.0847758941737825,0.773896421108916,0.93482177563778,212.874860275761,RBL2,False,False,False,False,False,False
C19orf38,ENSG00000214212.9,protein_coding,6.16495485868751,-0.66420583742973,0.647725353313409,-1.02544362982245,0.305153910559271,0.953838228285163,C19orf38,0.189343103412136,0.69577772773563,0.903956261898068,55.9681244697494,C19orf38,False,False,False,False,False,False
H3C7,ENSG00000277775.2,protein_coding,5.80502937625984,-0.698200042873175,0.681062049113461,-1.02516363051211,0.305285985833661,0.953838228285163,H3C7,0.255084262342652,0.462033266389871,0.797385122563035,37.81084943519,H3C7,False,False,False,False,False,False
MIA2,ENSG00000150527.17,protein_coding,6.48052659249872,0.630281518049854,0.615074337705041,1.02472413399908,0.3054933721777,0.953838228285163,MIA2,-0.390552168302814,0.0690878183455464,0.421890106303772,100.826656754493,MIA2,False,False,False,False,False,False
MGAT5,ENSG00000152127.9,protein_coding,7.41903463651238,-0.635510845433819,0.620242495423737,-1.02461674284289,0.30554406131979,0.953838228285163,MGAT5,-0.650664941550345,0.020927717835624,0.325841966984164,102.671652347564,MGAT5,False,False,True,True,False,True
PNRC1,ENSG00000146278.11,protein_coding,110.072279372691,-0.233389024494741,0.227856106965184,-1.02428250707541,0.305701857904525,0.953838228285163,PNRC1,0.323378089008894,0.125046942519328,0.503064916115034,507.283520760064,PNRC1,False,False,False,False,False,False
CYTIP,ENSG00000115165.10,protein_coding,31.7428218166308,0.327249695658831,0.319709531522618,1.02358442083445,0.306031606795562,0.953838228285163,CYTIP,0.351221940450948,0.257483793254154,0.65180257383474,222.484684451552,CYTIP,False,False,True,False,True,False
FIBP,ENSG00000172500.13,protein_coding,4.91462335073745,-0.859630624273288,0.839846342261346,-1.02355702587055,0.306044551921366,0.953838228285163,FIBP,0.192839678208256,0.53303044374947,0.830989326262925,34.8655541001673,FIBP,False,False,False,False,False,False
UBE2J2,ENSG00000160087.21,protein_coding,7.16015318038361,-0.72256472011819,0.706005619125485,-1.02345463059234,0.306092940662115,0.953838228285163,UBE2J2,0.0018210260209604,0.993918530635411,0.999099860318924,44.8320531905127,UBE2J2,False,False,False,False,False,False
H3P6,ENSG00000235655.3,processed_pseudogene,24.2339020123617,0.348769086935722,0.340785633340123,1.02342661431279,0.306106181145341,0.953838228285163,H3P6,-1.10496563655644,0.11828040175699,0.494475613488118,17.2696414921084,H3P6,False,False,False,False,False,False
ITSN2,ENSG00000198399.15,protein_coding,23.6123507628972,0.33638374808851,0.328939120362385,1.02263223577032,0.3064817621406,0.953838228285163,ITSN2,0.113969160756394,0.58809943694059,0.854082536278988,174.732529575706,ITSN2,False,False,True,False,True,False
MFN2,ENSG00000116688.18,protein_coding,15.7175178395048,-0.428905777852948,0.419504251016827,-1.02241104068274,0.306586397177724,0.953838228285163,MFN2,-0.337602548854859,0.520931799901588,0.823315709267394,186.834347095487,MFN2,False,False,True,True,False,False
PRAM1,ENSG00000133246.12,protein_coding,15.9897559923971,-0.366250096382119,0.358341504512755,-1.02206998566945,0.30674777762561,0.953838228285163,PRAM1,0.546605365903218,0.123979756154429,0.501976660058279,84.6543093923713,PRAM1,False,False,False,False,False,False
INPP4A,ENSG00000040933.16,protein_coding,11.6641585320513,-0.495963219058922,0.485430209283304,-1.02169829889897,0.306923716482778,0.953838228285163,INPP4A,0.277109782620575,0.35023891103143,0.727391375499616,75.549632472741,INPP4A,False,False,False,False,False,False
ANXA3,ENSG00000138772.13,protein_coding,4.42875475150466,-0.85016714705946,0.832615822147539,-1.02107973983325,0.307216661099346,0.953838228285163,ANXA3,0.0934542259057995,0.858401700890684,0.962828834494235,28.7886991478418,ANXA3,False,False,False,False,False,False
