gene_name,gene_id,gene_type,baseMean,log2FoldChange_R1,lfcSE,stat,pvalue,padj_R1,log2FoldChange_R39,padj_R39
RBBP4,ENSG00000162521.19,protein_coding,23.5633131013943,0.534989129327984,0.334259588526302,1.60051991832655,0.109483291815233,0.877665815053482,0.331434091146445,0.983262496850266
FXR1,ENSG00000114416.18,protein_coding,22.1485685511861,-0.493707292579886,0.308688377018291,-1.59937117603438,0.109738152948156,0.877665815053482,-0.157791730451905,0.995521320397187
SOX4,ENSG00000124766.7,protein_coding,3.67457652699402,1.10747120315771,0.693106695865879,1.59783653766926,0.110079360754328,0.877665815053482,0.90108190758109,0.95182832588077
SH3BGRL3,ENSG00000142669.15,protein_coding,101.751796889201,0.355151238243879,0.222279514838896,1.5977686405393,0.110094476180992,0.877665815053482,0.154042734678961,0.992587378328484
SNCA,ENSG00000145335.17,protein_coding,251.985678894853,-0.394825051403197,0.247132613549729,-1.59762422989044,0.110126630689311,0.877665815053482,-0.057145668309454,0.998086042062166
VPS51,ENSG00000149823.9,protein_coding,15.2689731242189,-0.797919585533399,0.499659941630743,-1.59692526667082,0.110282366880007,0.877665815053482,-0.63668721546759,0.922405531070794
SNW1,ENSG00000100603.14,protein_coding,13.3655684847019,-0.833217803259878,0.521904278943553,-1.59649544346808,0.110378222264868,0.877665815053482,-0.416765846699193,0.992587378328484
KANK2,ENSG00000197256.11,protein_coding,7.4390862601753,-1.04990989249381,0.657797375536728,-1.59609924201528,0.110466637902947,0.877665815053482,-0.551598755981019,0.983698296397999
DDAH2,ENSG00000213722.10,protein_coding,7.090229841618,-0.93950690203069,0.588865398320776,-1.59545272096104,0.110611034541422,0.877665815053482,-0.427801146384424,0.992587378328484
SKA3,ENSG00000165480.16,protein_coding,7.76900923250174,0.953436685480196,0.59781159240311,1.5948782151372,0.110739472049533,0.877665815053482,0.569336545192565,0.983262496850266
IGHM,ENSG00000211899.10,IG_C_gene,32.5953819306067,0.671495964232192,0.421047686851184,1.59482164420375,0.11075212551096,0.877665815053482,0.348849343370596,0.992587378328484
LRRFIP1,ENSG00000124831.19,protein_coding,75.1883726543511,-0.382846592896634,0.240195994691927,-1.59389249345173,0.110960116024453,0.877665815053482,-0.276670740969554,0.953507896005218
MYO9B,ENSG00000099331.14,protein_coding,65.3204348655736,-0.390378583346023,0.244952486742216,-1.59369103999688,0.111005252058724,0.877665815053482,-0.358010751133126,0.908438905389404
EIF2AK4,ENSG00000128829.12,protein_coding,7.11804607709127,-0.913376413727166,0.573518607287087,-1.59258374902203,0.111253601575325,0.877665815053482,-0.869050429642028,0.91628069731862
ARID4B,ENSG00000054267.22,protein_coding,22.5312255736864,0.479372553574073,0.301034421987571,1.59241773883873,0.11129087305712,0.877665815053482,0.378605772780042,0.95182832588077
TSG101,ENSG00000074319.13,protein_coding,4.32380494835316,1.00228284114981,0.629712299876564,1.59165199940716,0.111462919269405,0.877665815053482,0.603106158760151,0.983262496850266
EXOSC1,ENSG00000171311.13,protein_coding,17.4942936699384,0.741119387517172,0.465834369548899,1.59095042350536,0.111620733407429,0.877665815053482,0.299188241280156,0.994480669180938
PSME2,ENSG00000100911.16,protein_coding,23.2314463192783,0.637060732694727,0.400475570593552,1.59076053440795,0.111663477810995,0.877665815053482,0.229163491469906,0.995521320397187
ZNF431,ENSG00000196705.8,protein_coding,2.70628393795626,-1.72433589327094,1.08414378401707,-1.59050480083165,0.111721064341493,0.877665815053482,0.561339063510409,0.992587378328484
CNTLN,ENSG00000044459.15,protein_coding,9.22755846151872,0.880705010698289,0.554412928150027,1.58853620826815,0.112165140159128,0.877665815053482,0.370670769254674,0.992587378328484
HDAC4,ENSG00000068024.17,protein_coding,10.2434557599533,-0.814826686249859,0.513506357214218,-1.58678987086023,0.112560243692734,0.877665815053482,-0.801573516042745,0.870378725940802
RPN1,ENSG00000163902.12,protein_coding,8.51797899637913,1.02923610374401,0.648667509043291,1.58669285788958,0.112582224710606,0.877665815053482,0.43206770709474,0.992587378328484
ANP32A,ENSG00000140350.15,protein_coding,62.2403538488963,-0.344593732214359,0.217278299162818,-1.5859555857262,0.112749385059176,0.877665815053482,-0.229826428528477,0.953507896005218
DNAJC21,ENSG00000168724.17,protein_coding,16.1822479134327,-0.537106432142667,0.338762107701288,-1.58549737391608,0.112853373107329,0.877665815053482,-0.438218681546355,0.922405531070794
ZNF362,ENSG00000160094.15,protein_coding,14.0302753076673,0.618200150601284,0.390013488935655,1.58507376831594,0.112949574739279,0.877665815053482,0.460841033633915,0.953507896005218
GSN,ENSG00000148180.21,protein_coding,17.7263559079744,-0.661884483823398,0.417591855964251,-1.58500333368584,0.112965576841309,0.877665815053482,-0.422972767570258,0.953507896005218
TATDN1,ENSG00000147687.19,protein_coding,2.52514806356507,-1.61330436931648,1.01825181787319,-1.58438643663428,0.113105806554794,0.877665815053482,-0.73103855559885,0.992587378328484
STYX,ENSG00000198252.12,protein_coding,8.39925001029911,-0.865810516370161,0.546490834244274,-1.58430930972056,0.113123348271418,0.877665815053482,-0.39439778184599,0.992587378328484
ZDHHC17,ENSG00000186908.15,protein_coding,3.68612990647552,1.27674452366007,0.805871983165168,1.5843019118812,0.113125030945918,0.877665815053482,0.696904933868504,0.992587378328484
PPP1R12A,ENSG00000058272.19,protein_coding,25.1982593323872,-0.52377607025374,0.330872570979437,-1.58301447806107,0.113418164506004,0.877961772674225,0.0827369150864685,0.998086042062166
PRPF38B,ENSG00000134186.12,protein_coding,13.9528819274828,-0.85827791140462,0.542291323373617,-1.58268789193461,0.113492619394473,0.877961772674225,-0.122489766679902,0.998086042062166
MARCHF1,ENSG00000145416.13,protein_coding,5.54500254407473,0.898144690679307,0.568080808907704,1.5810157227565,0.113874442804301,0.879005891897206,0.681517885203891,0.953507896005218
RUBCN,ENSG00000145016.16,protein_coding,8.89384798818737,-0.971987754064852,0.614928019223898,-1.58065289542604,0.113957424259094,0.879005891897206,-0.550380492118893,0.983262496850266
UBE2L3,ENSG00000185651.15,protein_coding,17.0185884316859,0.611913054299829,0.387652408501103,1.57850961552349,0.114448580880576,0.87902395554663,0.435206992892636,0.953507896005218
AKAP10,ENSG00000108599.15,protein_coding,7.57036217877538,0.919674654993696,0.583012561274382,1.57745255605371,0.114691430599226,0.87902395554663,0.716858192737022,0.95182832588077
CCNI,ENSG00000118816.11,protein_coding,76.7383782277235,-0.333796968767087,0.211715187918313,-1.57663213512994,0.114880194105011,0.87902395554663,0.043324839222262,0.998086042062166
SNHG14,ENSG00000224078.15,lncRNA,4.88693801230656,0.975224551031443,0.618735792247815,1.57615667826252,0.114989699647744,0.87902395554663,0.721519292662033,0.953507896005218
SUCLG2,ENSG00000172340.15,protein_coding,7.70431058191457,0.820292183429873,0.520729557908035,1.57527486383775,0.115193013373052,0.87902395554663,0.279901466835496,0.995521320397187
TBC1D15,ENSG00000121749.16,protein_coding,6.59048799336553,-0.918715122380273,0.583680487214791,-1.57400348736036,0.115486643209197,0.87902395554663,-0.887410186769216,0.908438905389404
CYCS,ENSG00000172115.9,protein_coding,12.9176284411783,0.71525897467155,0.454558330050826,1.57352517242743,0.115597264320367,0.87902395554663,0.306697877736137,0.992587378328484
MAD2L2,ENSG00000116670.15,protein_coding,4.2945638255985,-1.23434906142082,0.784515083483882,-1.573391114342,0.115628283216248,0.87902395554663,-0.273941306848515,0.998086042062166
SLFN14,ENSG00000236320.4,protein_coding,6.51889544124574,-1.42316737170386,0.906184848404129,-1.57050448836149,0.116297791026776,0.87902395554663,-0.504297452288432,0.992587378328484
HIF1AN,ENSG00000166135.14,protein_coding,9.5332773566109,-0.84075272659187,0.535555422090318,-1.56987062760067,0.116445212182946,0.87902395554663,-1.0286540398975,0.784543500352545
HLA-B,ENSG00000234745.13,protein_coding,81.2352180724686,0.402297193170635,0.25638879890463,1.56909036155,0.116626885320546,0.87902395554663,0.134012555099535,0.995521320397187
UBN1,ENSG00000118900.15,protein_coding,15.5911214863726,0.628934680728736,0.400843323788898,1.56902870374351,0.116641250893636,0.87902395554663,0.0426529119695661,0.998086042062166
SMG5,ENSG00000198952.8,protein_coding,6.56637816555253,-0.930867671633626,0.593424173465879,-1.56863793767773,0.116732327296511,0.87902395554663,0.436590939377314,0.992587378328484
LRRC25,ENSG00000175489.10,protein_coding,4.34109123644513,-1.34208469384294,0.856311206428736,-1.56728614990353,0.117047821259025,0.87902395554663,-1.22431864715552,0.903550981531122
SARS1,ENSG00000031698.13,protein_coding,22.5594281518379,0.478497913617073,0.305345537204425,1.5670702706119,0.117098267301301,0.87902395554663,0.414438211685912,0.922405531070794
TBC1D14,ENSG00000132405.19,protein_coding,16.4890944133061,-0.602583417980106,0.384655792383,-1.56655230445644,0.117219373733197,0.87902395554663,-0.595708924443023,0.908438905389404
LBH,ENSG00000213626.13,protein_coding,44.7791754303132,-0.449141789127717,0.286868183403477,-1.56567306906951,0.117425174154721,0.87902395554663,-0.0704631577628125,0.998086042062166
GNA13,ENSG00000120063.10,protein_coding,26.4736592983951,-0.423685899785657,0.270759247006689,-1.56480675902895,0.117628226449867,0.87902395554663,-0.431281736605254,0.8732085726272
STK40,ENSG00000196182.11,protein_coding,34.4921341127812,0.522690090614978,0.334057825934485,1.56466949742254,0.117660424135793,0.87902395554663,0.224196699904154,0.992587378328484
ERH,ENSG00000100632.11,protein_coding,8.65698976102177,0.848242389078418,0.542411039723548,1.56383688191661,0.117855880397,0.87902395554663,0.453118328051442,0.992587378328484
EZH1,ENSG00000108799.13,protein_coding,8.32463040665635,0.796710738473828,0.509623698605092,1.56333141620873,0.117974662549632,0.87902395554663,0.474144839923289,0.983262496850266
ABTB1,ENSG00000114626.18,protein_coding,12.0306383757617,-0.749731811671905,0.479708729512805,-1.5628896568827,0.11807855088323,0.87902395554663,-0.766043513822936,0.870378725940802
MOB1B,ENSG00000173542.9,protein_coding,11.8482915257268,-0.81174944417936,0.519410374186863,-1.56282870832173,0.118092889759674,0.87902395554663,-0.431577352011377,0.992587378328484
ELMO2,ENSG00000062598.18,protein_coding,8.55848714727625,-0.943119017567668,0.603503522283196,-1.56273987266823,0.118113791853799,0.87902395554663,-0.666021663366331,0.95182832588077
ILF3,ENSG00000129351.17,protein_coding,22.0929545370847,-0.55305561143674,0.354012557697059,-1.56224856834036,0.118229443001835,0.87902395554663,-0.0254474497567434,0.998086042062166
OAT,ENSG00000065154.12,protein_coding,4.2722140918655,-1.13039417507782,0.723604589836328,-1.56217109586536,0.118247687828693,0.87902395554663,-0.181951304929164,0.998086042062166
CAPZA2,ENSG00000198898.14,protein_coding,21.0595781837884,-0.552066612726873,0.354021709326519,-1.55941457312635,0.118898289285452,0.882629361965822,-0.392016362985671,0.953507896005218
UBR2,ENSG00000024048.11,protein_coding,21.955698155483,-0.523867146913972,0.336395248238583,-1.55729651253108,0.119400103043452,0.884014933245429,-0.1735253177449,0.995521320397187
H2AC21,ENSG00000184270.6,protein_coding,11.7077529668893,-0.70375520845538,0.451928528132649,-1.55722678398566,0.119416651395255,0.884014933245429,-0.743337820610905,0.870378725940802
BTBD10,ENSG00000148925.11,protein_coding,5.66606185546409,-1.05688680598221,0.679091874984668,-1.55632373897284,0.119631129249326,0.884374367404865,-0.648781890653984,0.953507896005218
KDELR1,ENSG00000105438.9,protein_coding,4.08169097375533,1.07407602209034,0.690658317710029,1.5551481746453,0.119910783811645,0.885213958055494,0.698288194855274,0.983262496850266
USF2,ENSG00000105698.16,protein_coding,58.3474815407234,0.540724749459135,0.348145952417801,1.55315535252935,0.120386024834199,0.887493101474799,0.30301031691913,0.992587378328484
IQCE,ENSG00000106012.18,protein_coding,6.47511757495301,-1.178659980649,0.760241870192727,-1.55037498835759,0.121051538201613,0.887752745472155,-0.887731265126755,0.95182832588077
TBC1D9,ENSG00000109436.8,protein_coding,15.7152532599426,-0.865532923755377,0.55827432581756,-1.55037207288344,0.121052237562813,0.887752745472155,-0.813706552540926,0.91628069731862
CHD6,ENSG00000124177.16,protein_coding,20.8436307089918,-0.63579952423718,0.410206597301306,-1.54994953377157,0.121153629281159,0.887752745472155,-0.507976506106926,0.937780004132405
UQCRFS1,ENSG00000169021.6,protein_coding,8.19654179418496,-0.868134099177157,0.560174957242434,-1.54975528261868,0.121200263721453,0.887752745472155,-0.30392173161629,0.995521320397187
SEC31A,ENSG00000138674.17,protein_coding,14.975552588546,0.59356173331597,0.383062406858394,1.54951705698281,0.121257474412981,0.887752745472155,0.746711533001441,0.668581646012979
TAF15,ENSG00000270647.6,protein_coding,52.3745184388235,-0.460683756927571,0.297499965594614,-1.54851700909209,0.121497869794278,0.887752745472155,-0.219831570607687,0.992587378328484
MYL9,ENSG00000101335.10,protein_coding,39.7525362235326,0.806828611980511,0.521436940460767,1.54731770876754,0.121786653579138,0.887752745472155,0.654009150820835,0.95182832588077
PPIL4,ENSG00000131013.4,protein_coding,6.24364547049858,-0.9486462986116,0.613135544339143,-1.54720486745566,0.121813852639123,0.887752745472155,-0.0326514628544505,0.998086042062166
CD151,ENSG00000177697.19,protein_coding,2.6180737710018,-1.85932075486816,1.20258324171942,-1.54610565852369,0.122079052441597,0.887752745472155,-1.73445219900761,0.908438905389404
ZNF623,ENSG00000183309.12,protein_coding,4.83015448599491,1.01802832378077,0.658488764966098,1.54600712714238,0.122102846563052,0.887752745472155,0.867969118887745,0.922405531070794
H2AC12,ENSG00000274997.2,protein_coding,5.51750818309839,1.26006080275086,0.81561122311676,1.54492822932927,0.122363624387648,0.887752745472155,1.0288737753888,0.947543342162046
FOXK1,ENSG00000164916.11,protein_coding,15.8977742400511,-0.732742248867455,0.474961299690678,-1.54274095456758,0.122893640785986,0.887752745472155,-0.425582783024303,0.983262496850266
CASP1,ENSG00000137752.24,protein_coding,23.4149325531717,0.500360338416793,0.324358779656242,1.54261382703153,0.122924501151331,0.887752745472155,0.156208938990217,0.997878976321691
SREK1IP1,ENSG00000153006.16,protein_coding,6.60423320867248,1.08200983820358,0.701584976202812,1.54223632903279,0.123016174927317,0.887752745472155,0.348816518418943,0.998086042062166
PCGF3,ENSG00000185619.18,protein_coding,3.70992782032651,-1.51944906059679,0.985663363205677,-1.54154969872785,0.123183057041328,0.887752745472155,-0.690384754316051,0.992587378328484
PFN1,ENSG00000108518.8,protein_coding,135.282264011273,0.270826757777578,0.175696955353625,1.54144252091611,0.123209122024352,0.887752745472155,0.163993874713733,0.983262496850266
TRIM44,ENSG00000166326.7,protein_coding,39.7126602035717,-0.423446258436767,0.274808386681679,-1.5408782226405,0.123346426922786,0.887752745472155,-0.0300856187501625,0.998086042062166
CSTA,ENSG00000121552.4,protein_coding,5.78788444852802,0.892514886473781,0.579368559763807,1.54049589235156,0.123439523294995,0.887752745472155,0.458764320432485,0.992587378328484
LRRK1,ENSG00000154237.13,protein_coding,7.42601570907361,-0.867965689310856,0.563652352804097,-1.53989544263027,0.123585841864979,0.887752745472155,-0.514886130284224,0.992587378328484
NRBP1,ENSG00000115216.14,protein_coding,21.876000855841,-0.637366769399385,0.414564610791932,-1.53743651244577,0.124186450868695,0.890866464508939,-0.515112633555567,0.95182832588077
TINF2,ENSG00000092330.18,protein_coding,10.3143509853488,0.734887271630776,0.47831430787278,1.53641080673305,0.124437657967619,0.891468705601358,0.141804435772672,0.998086042062166
HGS,ENSG00000185359.14,protein_coding,9.19754754065787,0.773068656745804,0.503885550276511,1.53421477619586,0.124976823667507,0.89408015789066,0.397118008710439,0.992587378328484
TMOD2,ENSG00000128872.10,protein_coding,5.22032820882389,1.09419570964739,0.713501617958116,1.53355743295823,0.125138567159009,0.89408015789066,0.745950543281787,0.97236782393181
MDFIC,ENSG00000135272.12,protein_coding,12.7991564530265,0.688288481270717,0.449095900774194,1.53260913779035,0.125372188669742,0.89408015789066,0.649228029527919,0.922405531070794
SIPA1,ENSG00000213445.10,protein_coding,28.6718699934169,0.412087996228153,0.268990586773787,1.53197924570761,0.125527556348993,0.89408015789066,0.0921054674271465,0.998086042062166
RRAS,ENSG00000126458.4,protein_coding,5.52316426788564,0.972128743098371,0.634747631576478,1.53152007938015,0.125640907741108,0.89408015789066,0.510647881586742,0.992587378328484
C16orf54,ENSG00000185905.4,protein_coding,4.3064926202699,-1.23359726346111,0.806760672236324,-1.52907461396402,0.126245947840081,0.896346467350156,-0.117154204065788,0.998086042062166
KDM1B,ENSG00000165097.16,protein_coding,13.8096069354803,0.705474744177636,0.461779103977549,1.52773206518226,0.126579075415411,0.896346467350156,0.493243561206661,0.953507896005218
CTDNEP1,ENSG00000175826.12,protein_coding,11.4446113673155,0.731312884681057,0.478905191988502,1.52705148516873,0.126748209407154,0.896346467350156,0.405013495195889,0.992587378328484
H2AC14,ENSG00000276368.2,protein_coding,18.5198785493107,-0.683044379104656,0.447389829072537,-1.52673202365964,0.126827660864232,0.896346467350156,-0.588263744463802,0.942191637017041
PRKAR2A,ENSG00000114302.16,protein_coding,10.9587936931032,-0.792528755405156,0.519329558795088,-1.52606132653787,0.126994592259149,0.896346467350156,-0.242203401510045,0.995521320397187
GNG2,ENSG00000186469.8,protein_coding,28.044668385214,0.518328743098329,0.339764545688911,1.52555276786564,0.127121282578812,0.896346467350156,0.361450412146095,0.953507896005218
PML,ENSG00000140464.20,protein_coding,14.2119492562789,0.644729619800496,0.422741765005176,1.52511455732935,0.127230526887496,0.896346467350156,0.39010388050422,0.992587378328484
CIAO2B,ENSG00000166595.12,protein_coding,7.40433926707464,1.05485917657234,0.692097164907888,1.52414896355302,0.127471503749526,0.896346467350156,0.524844714704401,0.992587378328484
SRPRA,ENSG00000182934.12,protein_coding,5.70642546484543,1.06090201502971,0.696177357464305,1.52389617912,0.127534648096921,0.896346467350156,0.347855751130181,0.998086042062166
ARNT,ENSG00000143437.21,protein_coding,14.8835646742519,-0.617143068360559,0.40543945314397,-1.52215839769647,0.127969396416288,0.896346467350156,-0.297624384261674,0.992587378328484
ARHGDIA,ENSG00000141522.12,protein_coding,43.6097766048835,-0.501025534206194,0.329217088248884,-1.52186976949211,0.128041715249796,0.896346467350156,-0.347676144394796,0.953507896005218
ZFAND2B,ENSG00000158552.13,protein_coding,3.7991547310671,1.0955818805233,0.720071669981984,1.52149004910957,0.128136906585727,0.896346467350156,0.397147260982028,0.995521320397187
GLRX5,ENSG00000182512.5,protein_coding,20.7059669521081,-0.63343616277894,0.416515130122469,-1.52079988689172,0.128310062830329,0.896346467350156,-0.0461612259577576,0.998086042062166
TFIP11,ENSG00000100109.17,protein_coding,9.56412453371146,0.826978336099961,0.54402820587137,1.52010194908073,0.1284853548347,0.896346467350156,0.537905889734026,0.982003512507167
DAPK1,ENSG00000196730.13,protein_coding,8.25215975279637,-1.02925542736375,0.678082365018764,-1.51789145458054,0.129041764565448,0.896346467350156,-0.864857143562867,0.927650523398864
OST4,ENSG00000228474.6,protein_coding,64.5503793832419,0.390208541087367,0.25716713227641,1.51733441841223,0.129182272550975,0.896346467350156,0.362330361252181,0.95182832588077
IARS1,ENSG00000196305.19,protein_coding,6.9517789932054,-0.99768762881134,0.658001391384817,-1.51623939078856,0.129458831037855,0.896346467350156,-0.326645229557362,0.995521320397187
SERTAD2,ENSG00000179833.4,protein_coding,12.833854515502,-0.693365683692163,0.457510054058848,-1.51552010177896,0.129640743612067,0.896346467350156,-0.343099956824863,0.992587378328484
TRAPPC3,ENSG00000054116.12,protein_coding,4.15506170275969,1.13368753321345,0.748274943682433,1.51506814812522,0.12975514693835,0.896346467350156,0.349354368523299,0.998086042062166
CYFIP2,ENSG00000055163.20,protein_coding,66.3917242449605,-0.378062734209801,0.249548526693647,-1.51498684131252,0.129775736501474,0.896346467350156,-0.144491208643222,0.992587378328484
RBPMS2,ENSG00000166831.9,protein_coding,3.71668460716631,1.16350602380047,0.769154681074152,1.51270745979937,0.130353983868851,0.896346467350156,0.170974196060933,0.998086042062166
PPP6C,ENSG00000119414.12,protein_coding,9.43382074193789,-0.691523294481279,0.457259148300741,-1.51232249163545,0.130451841973645,0.896346467350156,-0.186004370039916,0.998086042062166
STAT6,ENSG00000166888.12,protein_coding,29.4560316520038,-0.421993852736722,0.279209058568036,-1.51139026398706,0.130689048429371,0.896346467350156,-0.242371852686121,0.983262496850266
TRAPPC8,ENSG00000153339.15,protein_coding,15.3242613293157,0.53556418603665,0.354412819873659,1.51113096368119,0.130755087147057,0.896346467350156,0.136562595605094,0.998086042062166
ATF2,ENSG00000115966.17,protein_coding,10.4845732096188,0.664301439285357,0.439606557123133,1.51112723075076,0.13075603804041,0.896346467350156,0.426259970937472,0.983262496850266
GGA3,ENSG00000125447.18,protein_coding,10.5643740619939,0.698859955146458,0.462957815682441,1.509554286531,0.131157193333617,0.896346467350156,0.463990216712128,0.979511700603372
UBE2L6,ENSG00000156587.16,protein_coding,20.4348622405737,-0.646272230893279,0.428332884005589,-1.50880834749275,0.131347766926034,0.896346467350156,-0.371650094732457,0.983262496850266
FRA10AC1,ENSG00000148690.12,protein_coding,5.61544494822499,-1.0236348025764,0.678516043706789,-1.50863758060045,0.131391424884114,0.896346467350156,-0.155146969004217,0.998086042062166
PSMF1,ENSG00000125818.18,protein_coding,26.3234023328499,-0.560015468489308,0.371262807980378,-1.50840713492342,0.131450358046357,0.896346467350156,-0.289504050682865,0.992587378328484
CKAP5,ENSG00000175216.15,protein_coding,13.1539767674887,-0.629857964320276,0.41763735615754,-1.50814565563595,0.131517252421331,0.896346467350156,-0.21231447058879,0.995521320397187
JAZF1,ENSG00000153814.13,protein_coding,25.7699351539711,-0.540229536707609,0.358258919922152,-1.50793045662338,0.131572326683748,0.896346467350156,-0.33822165086756,0.983262496850266
OMA1,ENSG00000162600.12,protein_coding,6.9676288653921,0.846569823712895,0.561734353871968,1.50706435858443,0.131794161399574,0.896346467350156,0.106380499095028,0.998086042062166
YY1AP1,ENSG00000163374.20,protein_coding,80.6394072617247,0.330675081756806,0.219465413852078,1.5067298120135,0.13187992677162,0.896346467350156,0.268930276354195,0.95182832588077
HMBS,ENSG00000256269.10,protein_coding,3.91891014876047,1.50161378473085,0.996740305614578,1.50652459449302,0.131932558354625,0.896346467350156,0.73010078307221,0.992587378328484
NCL,ENSG00000115053.17,protein_coding,130.240659061548,-0.284797662596795,0.189061161886023,-1.50637846375072,0.131970046031408,0.896346467350156,-0.172177745652117,0.983262496850266
VAMP3,ENSG00000049245.13,protein_coding,25.1519725626,0.551642663931435,0.366313737291322,1.5059295018814,0.132085272180206,0.896346467350156,0.281961997364526,0.992587378328484
DOP1A,ENSG00000083097.15,protein_coding,5.92754954480053,0.900718666359806,0.598263891806962,1.50555411866714,0.132181674172087,0.896346467350156,0.511127046554063,0.992587378328484
ATP2C1,ENSG00000017260.20,protein_coding,5.45320619194962,-1.04411289504797,0.694172153480235,-1.50411232979212,0.132552446104599,0.897252014553495,-0.70323747303631,0.953507896005218
UBL7,ENSG00000138629.16,protein_coding,7.11450375793083,-0.947494295898229,0.630097637488619,-1.50372615214788,0.132651892583143,0.897252014553495,-0.686680192646889,0.953507896005218
UBE4B,ENSG00000130939.20,protein_coding,10.7033205301967,-0.709056417799431,0.472077471678993,-1.50199164403588,0.133099266842963,0.897745376014375,-0.275610620174067,0.992587378328484
SNRPC,ENSG00000124562.10,protein_coding,18.1965217593517,0.592431903534015,0.394560493205318,1.50149828413188,0.133226730161773,0.897745376014375,0.188199678794534,0.99774483465285
WDR43,ENSG00000163811.12,protein_coding,9.8836398794445,-0.778028595952635,0.518172694740244,-1.50148513005428,0.133230129911327,0.897745376014375,-0.35458345411953,0.992587378328484
PARVB,ENSG00000188677.15,protein_coding,8.59870576014002,0.897528988504748,0.598642042717962,1.49927489962078,0.133802331218562,0.898286565734838,0.614336764143801,0.967795964188399
BAZ2B,ENSG00000123636.18,protein_coding,18.8072027896589,-0.56817352631602,0.378970674401829,-1.49925459855919,0.133807595709394,0.898286565734838,-0.240224107124194,0.992587378328484
CD300E,ENSG00000186407.7,protein_coding,9.72801230640308,-0.88943440273509,0.593696576877321,-1.49812957893958,0.13409958743905,0.898286565734838,-0.150412394439335,0.998086042062166
CEP350,ENSG00000135837.16,protein_coding,25.8761369029205,0.476552438743853,0.318264012650269,1.49734943255279,0.134302358678184,0.898286565734838,0.278542463489106,0.992587378328484
FAM32A,ENSG00000105058.12,protein_coding,17.4279195463312,-0.547638556975431,0.366245635070575,-1.49527667918801,0.134842248788209,0.898286565734838,-0.293787849157187,0.992587378328484
DSP,ENSG00000096696.15,protein_coding,5.92286738109823,-1.11887379544422,0.748347137821715,-1.49512671178383,0.134881375780096,0.898286565734838,-0.286283927376778,0.998086042062166
GOLPH3L,ENSG00000143457.11,protein_coding,5.91704808264978,1.01945128234167,0.681957515613768,1.49488972406757,0.134943224547763,0.898286565734838,0.367873429003489,0.995521320397187
FCN1,ENSG00000085265.11,protein_coding,37.4127390220271,0.520369375055675,0.348127591807925,1.494766250366,0.13497545724834,0.898286565734838,0.0496680191094515,0.998086042062166
RAD21,ENSG00000164754.15,protein_coding,38.9459672736896,-0.36692869198539,0.245571846711404,-1.49418061108856,0.135128418905002,0.898286565734838,-0.314543698592779,0.95182832588077
PIK3CD,ENSG00000171608.16,protein_coding,39.650801521775,-0.415589094319858,0.278221427487567,-1.49373503713487,0.135244886945177,0.898286565734838,-0.257065407976758,0.983262496850266
HERPUD1,ENSG00000051108.15,protein_coding,4.61526711425219,-1.14941690681224,0.769786048394791,-1.49316411905501,0.13539423187181,0.898286565734838,-0.175584429027878,0.998086042062166
PRMT1,ENSG00000126457.22,protein_coding,6.65462718881557,0.706609933597425,0.473357140970967,1.49276280515807,0.135499286723675,0.898286565734838,0.459833491935664,0.983262496850266
YOD1,ENSG00000180667.11,protein_coding,50.131734078685,-0.478354268936762,0.320450669677619,-1.49275478006646,0.135501388152122,0.898286565734838,-0.182407750610334,0.995521320397187
CGNL1,ENSG00000128849.11,protein_coding,16.294556298459,-0.738991096844795,0.495304644996004,-1.4919930679244,0.135700962618251,0.898492087894758,-0.412710660247524,0.985139727882526
INSIG1,ENSG00000186480.13,protein_coding,4.5717856361182,1.03320178128146,0.693415904373721,1.4900174264313,0.136219653941815,0.900807388970069,0.704423451141822,0.983262496850266
PHC3,ENSG00000173889.16,protein_coding,59.8151230995059,0.345952684291415,0.232282722404398,1.48936038251317,0.136392495100691,0.900832219881501,0.0872465886647033,0.998086042062166
NOLC1,ENSG00000166197.17,protein_coding,20.8493871834633,-0.517170067595909,0.347637100562204,-1.48767225005482,0.136837349271517,0.900832219881501,-0.159869225120216,0.995521320397187
EGR1,ENSG00000120738.8,protein_coding,4.80846461904228,-1.12293997723239,0.754869047149798,-1.48759573792612,0.136857538121499,0.900832219881501,-0.822469525271393,0.953507896005218
SUDS3,ENSG00000111707.12,protein_coding,13.0584063488604,-0.632714056039537,0.425511248346895,-1.48695024749081,0.13702795174881,0.900832219881501,-0.131104323748214,0.998086042062166
MBTPS1,ENSG00000140943.17,protein_coding,3.50331781790636,-1.49968972036168,1.00867155826702,-1.48679687463209,0.137068467227748,0.900832219881501,-1.02751879752104,0.953507896005218
CNDP2,ENSG00000133313.15,protein_coding,20.0973272374222,0.471271617205486,0.317350896748398,1.48501744294462,0.137539203535015,0.90149575546145,0.0037625428898348,0.998086042062166
CDKAL1,ENSG00000145996.11,protein_coding,7.85142447777087,-1.01751900213809,0.685267901473309,-1.48484848035411,0.137583966137773,0.90149575546145,-1.22791212576985,0.793227009754725
FBXL17,ENSG00000145743.17,protein_coding,5.90206715094289,0.921005937358396,0.620415723519137,1.4844980590341,0.137676837700867,0.90149575546145,0.191002604857521,0.998086042062166
RICTOR,ENSG00000164327.13,protein_coding,10.0388922765129,0.77800001424223,0.52481489061743,1.48242747709947,0.13822658732422,0.902845624527356,0.379000462015098,0.992587378328484
